time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
6.362955298385e-01,6.307891693129e-03,-2.246400087808e-01,1.261070824497e-07,-3.801840293374e-06,3.278155260331e-07,-1.797728352593e-06,-1.797728352593e+03,3.231827229717e-03,1.245444140502e-03
6.363557394836e-01,6.294373448319e-03,-2.243991702002e-01,1.258782705510e-07,-3.798666173726e-06,3.277072531052e-07,-1.798802657275e-06,-1.798802657275e+03,3.235690999819e-03,1.245638843991e-03
6.364159491288e-01,6.280869704315e-03,-2.241583316197e-01,1.256496502415e-07,-3.795476228276e-06,3.275989155625e-07,-1.799874678537e-06,-1.799874678537e+03,3.239548858440e-03,1.245833779938e-03
6.364761587739e-01,6.267380461115e-03,-2.239174930391e-01,1.254212224710e-07,-3.792270550852e-06,3.274905135428e-07,-1.800944409141e-06,-1.800944409141e+03,3.243400764817e-03,1.246028947986e-03
6.365363684190e-01,6.253905718722e-03,-2.236766544586e-01,1.251929881840e-07,-3.789049235240e-06,3.273820471841e-07,-1.802011841901e-06,-1.802011841901e+03,3.247246678350e-03,1.246224347776e-03
6.365965780642e-01,6.240445477133e-03,-2.234358158780e-01,1.249649483192e-07,-3.785812375184e-06,3.272735166251e-07,-1.803076969684e-06,-1.803076969684e+03,3.251086558604e-03,1.246419978945e-03
6.366567877093e-01,6.226999736350e-03,-2.231949772974e-01,1.247371038098e-07,-3.782560064379e-06,3.271649220047e-07,-1.804139785413e-06,-1.804139785413e+03,3.254920365311e-03,1.246615841129e-03
6.367169973545e-01,6.213568496373e-03,-2.229541387169e-01,1.245094555831e-07,-3.779292396474e-06,3.270562634624e-07,-1.805200282065e-06,-1.805200282065e+03,3.258748058369e-03,1.246811933961e-03
6.367772069996e-01,6.200151757201e-03,-2.227133001363e-01,1.242820045611e-07,-3.776009465062e-06,3.269475411380e-07,-1.806258452671e-06,-1.806258452671e+03,3.262569597845e-03,1.247008257072e-03
6.368374166447e-01,6.186749518835e-03,-2.224724615558e-01,1.240547516599e-07,-3.772711363680e-06,3.268387551717e-07,-1.807314290314e-06,-1.807314290314e+03,3.266384943974e-03,1.247204810090e-03
6.368976262899e-01,6.173361781274e-03,-2.222316229752e-01,1.238276977901e-07,-3.769398185806e-06,3.267299057042e-07,-1.808367788134e-06,-1.808367788134e+03,3.270194057160e-03,1.247401592641e-03
6.369578359350e-01,6.159988544518e-03,-2.219907843946e-01,1.236008438567e-07,-3.766070024854e-06,3.266209928767e-07,-1.809418939322e-06,-1.809418939322e+03,3.273996897977e-03,1.247598604349e-03
6.370180455802e-01,6.146629808568e-03,-2.217499458141e-01,1.233741907589e-07,-3.762726974174e-06,3.265120168306e-07,-1.810467737124e-06,-1.810467737124e+03,3.277793427167e-03,1.247795844834e-03
