time_s,position_mm,velocity_m_per_s,source_charge_nC,source_current_uA,load_current_uA,voltage_V,power_mW,energy_uJ
5.401942689955e-01,6.926461227847e+01,-4.958660119147e-01,6.499944642518e+01,2.870036033889e+00,1.188475883569e+00,1.188475883569e+03,1.412474925825e+00,6.288092207332e+02
5.402636402899e-01,6.923020378666e+01,-4.961434970921e-01,6.519813727047e+01,2.858294488059e+00,1.189511595705e+00,1.189511595705e+03,1.414937836316e+00,6.289072913746e+02
5.403330115842e-01,6.919577604533e+01,-4.964209822694e-01,6.539601360164e+01,2.846553291430e+00,1.190539410565e+00,1.190539410565e+03,1.417384088109e+00,6.290055322936e+02
5.404023828785e-01,6.916132905451e+01,-4.966984674468e-01,6.559307544292e+01,2.834812444003e+00,1.191559333248e+00,1.191559333248e+03,1.419813644649e+00,6.291039423331e+02
5.404717541729e-01,6.912686281417e+01,-4.969759526241e-01,6.578932281852e+01,2.823071945774e+00,1.192571368845e+00,1.192571368845e+03,1.422226469790e+00,6.292025203337e+02
5.405411254672e-01,6.909237732433e+01,-4.972534378014e-01,6.598475575268e+01,2.811331796743e+00,1.193575522449e+00,1.193575522449e+03,1.424622527790e+00,6.293012651336e+02
5.406104967615e-01,6.905787258498e+01,-4.975309229788e-01,6.617937426962e+01,2.799591996914e+00,1.194571799147e+00,1.194571799147e+03,1.427001783318e+00,6.294001755683e+02
5.406798680559e-01,6.902334859613e+01,-4.978084081561e-01,6.637317839356e+01,2.787852546284e+00,1.195560204023e+00,1.195560204023e+03,1.429364201444e+00,6.294992504710e+02
5.407492393502e-01,6.898880535777e+01,-4.980858933335e-01,6.656616814873e+01,2.776113444857e+00,1.196540742159e+00,1.196540742159e+03,1.431709747645e+00,6.295984886726e+02
5.408186106445e-01,6.895424286991e+01,-4.983633785108e-01,6.675834355935e+01,2.764374692628e+00,1.197513418632e+00,1.197513418632e+03,1.434038387803e+00,6.296978890013e+02
5.408879819389e-01,6.891966113254e+01,-4.986408636882e-01,6.694970464964e+01,2.752636289596e+00,1.198478238517e+00,1.198478238517e+03,1.436350088199e+00,6.297974502832e+02
5.409573532332e-01,6.888506014566e+01,-4.989183488655e-01,6.714025144384e+01,2.740898235767e+00,1.199435206887e+00,1.199435206887e+03,1.438644815520e+00,6.298971713420e+02
5.410267245276e-01,6.885043990928e+01,-4.991958340429e-01,6.732998396616e+01,2.729160531137e+00,1.200384328810e+00,1.200384328810e+03,1.440922536853e+00,6.299970509992e+02
5.410960958219e-01,6.881580042339e+01,-4.994733192202e-01,6.751890224083e+01,2.717423175708e+00,1.201325609352e+00,1.201325609352e+03,1.443183219684e+00,6.300970880739e+02
5.411654671162e-01,6.878114168800e+01,-4.997508043976e-01,6.770700629208e+01,2.705686169480e+00,1.202259053575e+00,1.202259053575e+03,1.445426831902e+00,6.301972813829e+02
5.412348384106e-01,6.874646370310e+01,-5.000282895749e-01,6.789429614412e+01,2.693949512450e+00,1.203184666538e+00,1.203184666538e+03,1.447653341792e+00,6.302976297410e+02
5.413042097049e-01,6.871176646870e+01,-5.003057747522e-01,6.808077182119e+01,2.682213204619e+00,1.204102453298e+00,1.204102453298e+03,1.449862718038e+00,6.303981319608e+02
5.413735809992e-01,6.867704998478e+01,-5.005832599296e-01,6.826643334750e+01,2.670477245989e+00,1.205012418907e+00,1.205012418907e+03,1.452054929721e+00,6.304987868524e+02
5.414429522936e-01,6.864231425137e+01,-5.008607451069e-01,6.845128074729e+01,2.658741636560e+00,1.205914568417e+00,1.205914568417e+03,1.454229946319e+00,6.305995932242e+02
5.415123235879e-01,6.860755926844e+01,-5.011382302843e-01,6.863531404477e+01,2.647006376330e+00,1.206808906872e+00,1.206808906872e+03,1.456387737706e+00,6.307005498822e+02
5.415816948822e-01,6.857278503601e+01,-5.014157154616e-01,6.881853326417e+01,2.635271465302e+00,1.207695439318e+00,1.207695439318e+03,1.458528274149e+00,6.308016556305e+02
5.416510661766e-01,6.853799155408e+01,-5.016932006390e-01,6.900093842972e+01,2.623536903472e+00,1.208574170794e+00,1.208574170794e+03,1.460651526312e+00,6.309029092711e+02
5.417204374709e-01,6.850317882264e+01,-5.019706858163e-01,6.918252956563e+01,2.611802690840e+00,1.209445106339e+00,1.209445106339e+03,1.462757465248e+00,6.310043096039e+02
5.417898087653e-01,6.846834684169e+01,-5.022481709937e-01,6.936330669615e+01,2.600068827410e+00,1.210308250986e+00,1.210308250986e+03,1.464846062406e+00,6.311058554269e+02
5.418591800596e-01,6.843349561124e+01,-5.025256561710e-01,6.954326984548e+01,2.588335313182e+00,1.211163609768e+00,1.211163609768e+03,1.466917289625e+00,6.312075455361e+02
5.419285513539e-01,6.839862513128e+01,-5.028031413483e-01,6.972241903785e+01,2.576602148152e+00,1.212011187711e+00,1.212011187711e+03,1.468971119135e+00,6.313093787256e+02
5.419979226483e-01,6.836373540182e+01,-5.030806265257e-01,6.990075429749e+01,2.564869332321e+00,1.212850989840e+00,1.212850989840e+03,1.471007523557e+00,6.314113537875e+02
5.420672939426e-01,6.832882642285e+01,-5.033581117030e-01,7.007827564862e+01,2.553136865690e+00,1.213683021179e+00,1.213683021179e+03,1.473026475899e+00,6.315134695120e+02
5.421366652369e-01,6.829389819437e+01,-5.036355968804e-01,7.025498311547e+01,2.541404748261e+00,1.214507286746e+00,1.214507286746e+03,1.475027949558e+00,6.316157246877e+02
5.422060365313e-01,6.825895071639e+01,-5.039130820577e-01,7.043087672226e+01,2.529672980031e+00,1.215323791556e+00,1.215323791556e+03,1.477011918321e+00,6.317181181010e+02
5.422754078256e-01,6.822398398890e+01,-5.041905672351e-01,7.060595649321e+01,2.517941561002e+00,1.216132540621e+00,1.216132540621e+03,1.478978356358e+00,6.318206485367e+02
5.423447791199e-01,6.818899801190e+01,-5.044680524124e-01,7.078022245256e+01,2.506210491172e+00,1.216933538953e+00,1.216933538953e+03,1.480927238228e+00,6.319233147778e+02
5.424141504143e-01,6.815399278540e+01,-5.047455375898e-01,7.095367462452e+01,2.494479770540e+00,1.217726791556e+00,1.217726791556e+03,1.482858538873e+00,6.320261156055e+02
5.424835217086e-01,6.811896830940e+01,-5.050230227671e-01,7.112631303331e+01,2.482749399109e+00,1.218512303435e+00,1.218512303435e+03,1.484772233621e+00,6.321290497994e+02
5.425528930029e-01,6.808392458389e+01,-5.053005079444e-01,7.129813770317e+01,2.471019376879e+00,1.219290079589e+00,1.219290079589e+03,1.486668298183e+00,6.322321161373e+02
5.426222642973e-01,6.804886160887e+01,-5.055779931218e-01,7.146914865832e+01,2.459289703850e+00,1.220060125015e+00,1.220060125015e+03,1.488546708652e+00,6.323353133952e+02
5.426916355916e-01,6.801377938434e+01,-5.058554782991e-01,7.163934592298e+01,2.447560380020e+00,1.220822444709e+00,1.220822444709e+03,1.490407441504e+00,6.324386403478e+02
5.427610068860e-01,6.797867791032e+01,-5.061329634765e-01,7.180872952138e+01,2.435831405388e+00,1.221577043660e+00,1.221577043660e+03,1.492250473596e+00,6.325420957679e+02
5.428303781803e-01,6.794355718678e+01,-5.064104486538e-01,7.197729947773e+01,2.424102779958e+00,1.222323926856e+00,1.222323926856e+03,1.494075782165e+00,6.326456784267e+02
5.428997494746e-01,6.790841721374e+01,-5.066879338312e-01,7.214505581628e+01,2.412374503727e+00,1.223063099283e+00,1.223063099283e+03,1.495883344827e+00,6.327493870941e+02
5.429691207690e-01,6.787325799119e+01,-5.069654190085e-01,7.231199856123e+01,2.400646576697e+00,1.223794565922e+00,1.223794565922e+03,1.497673139579e+00,6.328532205381e+02
5.430384920633e-01,6.783807951914e+01,-5.072429041859e-01,7.247812773681e+01,2.388918998868e+00,1.224518331751e+00,1.224518331751e+03,1.499445144795e+00,6.329571775254e+02
5.431078633576e-01,6.780288179758e+01,-5.075203893632e-01,7.264344336726e+01,2.377191770237e+00,1.225234401747e+00,1.225234401747e+03,1.501199339224e+00,6.330612568212e+02
5.431772346520e-01,6.776766482651e+01,-5.077978745405e-01,7.280794547679e+01,2.365464890805e+00,1.225942780881e+00,1.225942780881e+03,1.502935701995e+00,6.331654571893e+02
5.432466059463e-01,6.773242860594e+01,-5.080753597179e-01,7.297163408962e+01,2.353738360574e+00,1.226643474124e+00,1.226643474124e+03,1.504654212611e+00,6.332697773919e+02
5.433159772406e-01,6.769717313587e+01,-5.083528448952e-01,7.313450922999e+01,2.342012179545e+00,1.227336486441e+00,1.227336486441e+03,1.506354850949e+00,6.333742161899e+02
5.433853485350e-01,6.766189841628e+01,-5.086303300726e-01,7.329657092211e+01,2.330286347714e+00,1.228021822796e+00,1.228021822796e+03,1.508037597262e+00,6.334787723428e+02
5.434547198293e-01,6.762660444719e+01,-5.089078152499e-01,7.345781919022e+01,2.318560865082e+00,1.228699488148e+00,1.228699488148e+03,1.509702432176e+00,6.335834446087e+02
5.435240911237e-01,6.759129122860e+01,-5.091853004273e-01,7.361825405853e+01,2.306835731651e+00,1.229369487456e+00,1.229369487456e+03,1.511349336688e+00,6.336882317444e+02
5.435934624180e-01,6.755595876050e+01,-5.094627856046e-01,7.377787555127e+01,2.295110947420e+00,1.230031825673e+00,1.230031825673e+03,1.512978292169e+00,6.337931325055e+02
5.436628337123e-01,6.752060704289e+01,-5.097402707820e-01,7.393668369267e+01,2.283386512389e+00,1.230686507750e+00,1.230686507750e+03,1.514589280358e+00,6.338981456461e+02
5.437322050067e-01,6.748523607578e+01,-5.100177559593e-01,7.409467850694e+01,2.271662426560e+00,1.231333538635e+00,1.231333538635e+03,1.516182283368e+00,6.340032699192e+02
5.438015763010e-01,6.744984585916e+01,-5.102952411366e-01,7.425186001832e+01,2.259938689929e+00,1.231972923274e+00,1.231972923274e+03,1.517757283679e+00,6.341085040766e+02
5.438709475953e-01,6.741443639304e+01,-5.105727263140e-01,7.440822825102e+01,2.248215302496e+00,1.232604666607e+00,1.232604666607e+03,1.519314264140e+00,6.342138468687e+02
5.439403188897e-01,6.737900767741e+01,-5.108502114913e-01,7.456378322928e+01,2.236492264265e+00,1.233228773573e+00,1.233228773573e+03,1.520853207969e+00,6.343192970450e+02
5.440096901840e-01,6.734355971227e+01,-5.111276966687e-01,7.471852497731e+01,2.224769575234e+00,1.233845249109e+00,1.233845249109e+03,1.522374098749e+00,6.344248533536e+02
5.440790614783e-01,6.730809249763e+01,-5.114051818460e-01,7.487245351934e+01,2.213047235403e+00,1.234454098147e+00,1.234454098147e+03,1.523876920432e+00,6.345305145416e+02
5.441484327727e-01,6.727260603348e+01,-5.116826670234e-01,7.502556887960e+01,2.201325244774e+00,1.235055325617e+00,1.235055325617e+03,1.525361657334e+00,6.346362793550e+02
5.442178040670e-01,6.723710031983e+01,-5.119601522007e-01,7.517787108231e+01,2.189603603342e+00,1.235648936445e+00,1.235648936445e+03,1.526828294137e+00,6.347421465388e+02
5.442871753614e-01,6.720157535667e+01,-5.122376373781e-01,7.532936015170e+01,2.177882311110e+00,1.236234935554e+00,1.236234935554e+03,1.528276815885e+00,6.348481148367e+02
5.443565466557e-01,6.716603114400e+01,-5.125151225554e-01,7.548003611198e+01,2.166161368078e+00,1.236813327866e+00,1.236813327866e+03,1.529707207987e+00,6.349541829916e+02
5.444259179500e-01,6.713046768183e+01,-5.127926077327e-01,7.562989898739e+01,2.154440774247e+00,1.237384118298e+00,1.237384118298e+03,1.531119456215e+00,6.350603497453e+02
5.444952892444e-01,6.709488497015e+01,-5.130700929101e-01,7.577894880214e+01,2.142720529617e+00,1.237947311763e+00,1.237947311763e+03,1.532513546702e+00,6.351666138387e+02
5.445646605387e-01,6.705928300897e+01,-5.133475780874e-01,7.592718558047e+01,2.131000634186e+00,1.238502913175e+00,1.238502913175e+03,1.533889465942e+00,6.352729740117e+02
5.446340318330e-01,6.702366179828e+01,-5.136250632648e-01,7.607460934659e+01,2.119281087953e+00,1.239050927440e+00,1.239050927440e+03,1.535247200789e+00,6.353794290032e+02
5.447034031274e-01,6.698802133809e+01,-5.139025484421e-01,7.622122012473e+01,2.107561890921e+00,1.239591359464e+00,1.239591359464e+03,1.536586738458e+00,6.354859775514e+02
5.447727744217e-01,6.695236162839e+01,-5.141800336195e-01,7.636701793912e+01,2.095843043090e+00,1.240124214150e+00,1.240124214150e+03,1.537908066520e+00,6.355926183934e+02
5.448421457160e-01,6.691668266918e+01,-5.144575187968e-01,7.651200281398e+01,2.084124544459e+00,1.240649496396e+00,1.240649496396e+03,1.539211172908e+00,6.356993502656e+02
5.449115170104e-01,6.688098446047e+01,-5.147350039742e-01,7.665617477354e+01,2.072406395028e+00,1.241167211099e+00,1.241167211099e+03,1.540496045908e+00,6.358061719036e+02
5.449808883047e-01,6.684526700225e+01,-5.150124891515e-01,7.679953384201e+01,2.060688594797e+00,1.241677363153e+00,1.241677363153e+03,1.541762674165e+00,6.359130820421e+02
5.450502595990e-01,6.680953029452e+01,-5.152899743288e-01,7.694208004363e+01,2.048971143764e+00,1.242179957446e+00,1.242179957446e+03,1.543011046681e+00,6.360200794149e+02
5.451196308934e-01,6.677377433729e+01,-5.155674595062e-01,7.708381340261e+01,2.037254041932e+00,1.242674998867e+00,1.242674998867e+03,1.544241152809e+00,6.361271627554e+02
5.451890021877e-01,6.673799913056e+01,-5.158449446835e-01,7.722473394319e+01,2.025537289302e+00,1.243162492299e+00,1.243162492299e+03,1.545452982260e+00,6.362343307961e+02
5.452583734821e-01,6.670220467431e+01,-5.161224298609e-01,7.736484168958e+01,2.013820885870e+00,1.243642442624e+00,1.243642442624e+03,1.546646525097e+00,6.363415822686e+02
5.453277447764e-01,6.666639096856e+01,-5.163999150382e-01,7.750413666602e+01,2.002104831637e+00,1.244114854720e+00,1.244114854720e+03,1.547821771736e+00,6.364489159041e+02
5.453971160707e-01,6.663055801331e+01,-5.166774002156e-01,7.764261889672e+01,1.990389126605e+00,1.244579733462e+00,1.244579733462e+03,1.548978712944e+00,6.365563304331e+02
5.454664873651e-01,6.659470580855e+01,-5.169548853929e-01,7.778028840591e+01,1.978673770773e+00,1.245037083721e+00,1.245037083721e+03,1.550117339841e+00,6.366638245853e+02
5.455358586594e-01,6.655883435428e+01,-5.172323705703e-01,7.791714521781e+01,1.966958764141e+00,1.245486910367e+00,1.245486910367e+03,1.551237643896e+00,6.367713970900e+02
5.456052299537e-01,6.652294365051e+01,-5.175098557476e-01,7.805318935665e+01,1.955244106711e+00,1.245929218266e+00,1.245929218266e+03,1.552339616930e+00,6.368790466758e+02
5.456746012481e-01,6.648703369723e+01,-5.177873409249e-01,7.818842084666e+01,1.943529798479e+00,1.246364012282e+00,1.246364012282e+03,1.553423251111e+00,6.369867720709e+02
5.457439725424e-01,6.645110449445e+01,-5.180648261023e-01,7.832283971206e+01,1.931815839445e+00,1.246791297273e+00,1.246791297273e+03,1.554488538955e+00,6.370945720026e+02
5.458133438367e-01,6.641515604216e+01,-5.183423112796e-01,7.845644597706e+01,1.920102229613e+00,1.247211078097e+00,1.247211078097e+03,1.555535473327e+00,6.372024451982e+02
5.458827151311e-01,6.637918834037e+01,-5.186197964570e-01,7.858923966591e+01,1.908388968981e+00,1.247623359608e+00,1.247623359608e+03,1.556564047439e+00,6.373103903841e+02
5.459520864254e-01,6.634320138906e+01,-5.188972816343e-01,7.872122080281e+01,1.896676057550e+00,1.248028146657e+00,1.248028146657e+03,1.557574254848e+00,6.374184062865e+02
5.460214577198e-01,6.630719518826e+01,-5.191747668117e-01,7.885238941201e+01,1.884963495318e+00,1.248425444092e+00,1.248425444092e+03,1.558566089456e+00,6.375264916310e+02
5.460908290141e-01,6.627116973794e+01,-5.194522519890e-01,7.898274551771e+01,1.873251282285e+00,1.248815256758e+00,1.248815256758e+03,1.559539545512e+00,6.376346451429e+02
5.461602003084e-01,6.623512503812e+01,-5.197297371664e-01,7.911228914414e+01,1.861539418453e+00,1.249197589498e+00,1.249197589498e+03,1.560494617606e+00,6.377428655471e+02
5.462295716028e-01,6.619906108880e+01,-5.200072223437e-01,7.924102031554e+01,1.849827903820e+00,1.249572447149e+00,1.249572447149e+03,1.561431300674e+00,6.378511515679e+02
5.462989428971e-01,6.616297788997e+01,-5.202847075210e-01,7.936893905612e+01,1.838116738388e+00,1.249939834549e+00,1.249939834549e+03,1.562349589991e+00,6.379595019298e+02
5.463683141914e-01,6.612687544163e+01,-5.205621926984e-01,7.949604539010e+01,1.826405922157e+00,1.250299756529e+00,1.250299756529e+03,1.563249481178e+00,6.380679153563e+02
5.464376854858e-01,6.609075374379e+01,-5.208396778757e-01,7.962233934172e+01,1.814695455124e+00,1.250652217922e+00,1.250652217922e+03,1.564130970192e+00,6.381763905712e+02
5.465070567801e-01,6.605461279644e+01,-5.211171630531e-01,7.974782093520e+01,1.802985337291e+00,1.250997223552e+00,1.250997223552e+03,1.564994053335e+00,6.382849262977e+02
5.465764280744e-01,6.601845259958e+01,-5.213946482304e-01,7.987249019476e+01,1.791275568658e+00,1.251334778245e+00,1.251334778245e+03,1.565838727246e+00,6.383935212589e+02
5.466457993688e-01,6.598227315322e+01,-5.216721334078e-01,7.999634714462e+01,1.779566149227e+00,1.251664886822e+00,1.251664886822e+03,1.566664988903e+00,6.385021741776e+02
5.467151706631e-01,6.594607445736e+01,-5.219496185851e-01,8.011939180902e+01,1.767857078994e+00,1.251987554100e+00,1.251987554100e+03,1.567472835622e+00,6.386108837763e+02
5.467845419575e-01,6.590985651198e+01,-5.222271037625e-01,8.024162421216e+01,1.756148357961e+00,1.252302784896e+00,1.252302784896e+03,1.568262265058e+00,6.387196487776e+02
5.468539132518e-01,6.587361931711e+01,-5.225045889398e-01,8.036304437829e+01,1.744439986128e+00,1.252610584020e+00,1.252610584020e+03,1.569033275199e+00,6.388284679038e+02
5.469232845461e-01,6.583736287272e+01,-5.227820741171e-01,8.048365233162e+01,1.732731963495e+00,1.252910956283e+00,1.252910956283e+03,1.569785864374e+00,6.389373398770e+02
5.469926558405e-01,6.580108717883e+01,-5.230595592945e-01,8.060344809638e+01,1.721024290063e+00,1.253203906490e+00,1.253203906490e+03,1.570520031242e+00,6.390462634193e+02
5.470620271348e-01,6.576479223544e+01,-5.233370444718e-01,8.072243169679e+01,1.709316965831e+00,1.253489439445e+00,1.253489439445e+03,1.571235774801e+00,6.391552372527e+02
5.471313984291e-01,6.572847804253e+01,-5.236145296492e-01,8.084060315708e+01,1.697609990798e+00,1.253767559948e+00,1.253767559948e+03,1.571933094379e+00,6.392642600991e+02
5.472007697235e-01,6.569214460013e+01,-5.238920148265e-01,8.095796250147e+01,1.685903364964e+00,1.254038272797e+00,1.254038272797e+03,1.572611989640e+00,6.393733306803e+02
5.472701410178e-01,6.565579190821e+01,-5.241695000039e-01,8.107450975419e+01,1.674197088332e+00,1.254301582786e+00,1.254301582786e+03,1.573272460578e+00,6.394824477184e+02
5.473395123121e-01,6.561941996679e+01,-5.244469851812e-01,8.119024493946e+01,1.662491160899e+00,1.254557494705e+00,1.254557494705e+03,1.573914507521e+00,6.395916099352e+02
5.474088836065e-01,6.558302877587e+01,-5.247244703586e-01,8.130516808150e+01,1.650785582666e+00,1.254806013344e+00,1.254806013344e+03,1.574538131125e+00,6.397008160525e+02
5.474782549008e-01,6.554661833543e+01,-5.250019555359e-01,8.141927920454e+01,1.639080353634e+00,1.255047143489e+00,1.255047143489e+03,1.575143332380e+00,6.398100647924e+02
5.475476261952e-01,6.551018864550e+01,-5.252794407132e-01,8.153257833280e+01,1.627375473801e+00,1.255280889921e+00,1.255280889921e+03,1.575730112601e+00,6.399193548770e+02
5.476169974895e-01,6.547373970605e+01,-5.255569258906e-01,8.164506549052e+01,1.615670943167e+00,1.255507257420e+00,1.255507257420e+03,1.576298473435e+00,6.400286850284e+02
5.476863687838e-01,6.543727151710e+01,-5.258344110679e-01,8.175674070190e+01,1.603966761734e+00,1.255726250763e+00,1.255726250763e+03,1.576848416856e+00,6.401380539689e+02
5.477557400782e-01,6.540078407865e+01,-5.261118962453e-01,8.186760399118e+01,1.592262929501e+00,1.255937874724e+00,1.255937874724e+03,1.577379945166e+00,6.402474604210e+02
5.478251113725e-01,6.536427739069e+01,-5.263893814226e-01,8.197765538259e+01,1.580559446469e+00,1.256142134073e+00,1.256142134073e+03,1.577893060993e+00,6.403569031072e+02
5.478944826668e-01,6.532775145322e+01,-5.266668666000e-01,8.208689490034e+01,1.568856312636e+00,1.256339033578e+00,1.256339033578e+03,1.578387767291e+00,6.404663807504e+02
5.479638539612e-01,6.529120626625e+01,-5.269443517773e-01,8.219532256866e+01,1.557153528001e+00,1.256528578003e+00,1.256528578003e+03,1.578864067339e+00,6.405758920735e+02
5.480332252555e-01,6.525464182977e+01,-5.272218369547e-01,8.230293841177e+01,1.545451092568e+00,1.256710772112e+00,1.256710772112e+03,1.579321964741e+00,6.406854357999e+02
5.481025965498e-01,6.521805814378e+01,-5.274993221320e-01,8.240974245391e+01,1.533749006335e+00,1.256885620661e+00,1.256885620661e+03,1.579761463425e+00,6.407950106531e+02
5.481719678442e-01,6.518145520829e+01,-5.277768073094e-01,8.251573471928e+01,1.522047269303e+00,1.257053128409e+00,1.257053128409e+03,1.580182567642e+00,6.409046153568e+02
5.482413391385e-01,6.514483302330e+01,-5.280542924867e-01,8.262091523213e+01,1.510345881469e+00,1.257213300107e+00,1.257213300107e+03,1.580585281966e+00,6.410142486352e+02
5.483107104328e-01,6.510819158879e+01,-5.283317776640e-01,8.272528401667e+01,1.498644842835e+00,1.257366140506e+00,1.257366140506e+03,1.580969611290e+00,6.411239092128e+02
5.483800817272e-01,6.507153090479e+01,-5.286092628414e-01,8.282884109713e+01,1.486944153401e+00,1.257511654352e+00,1.257511654352e+03,1.581335560832e+00,6.412335958142e+02
5.484494530215e-01,6.503485097127e+01,-5.288867480187e-01,8.293158649772e+01,1.475243813168e+00,1.257649846391e+00,1.257649846391e+03,1.581683136127e+00,6.413433071647e+02
5.485188243159e-01,6.499815178825e+01,-5.291642331961e-01,8.303352024269e+01,1.463543822135e+00,1.257780721363e+00,1.257780721363e+03,1.582012343033e+00,6.414530419898e+02
5.485881956102e-01,6.496143335573e+01,-5.294417183734e-01,8.313464235624e+01,1.451849702805e+00,1.257904285714e+00,1.257904285714e+03,1.582323192017e+00,6.415627990157e+02
5.486575669045e-01,6.492469567369e+01,-5.297192035508e-01,8.323495362882e+01,1.440189067688e+00,1.258020556124e+00,1.258020556124e+03,1.582615719631e+00,6.416725769701e+02
5.487269381989e-01,6.488793874216e+01,-5.299966887281e-01,8.333445791567e+01,1.428589529301e+00,1.258129566332e+00,1.258129566332e+03,1.582890005678e+00,6.417823745848e+02
5.487963094932e-01,6.485116256111e+01,-5.302741739055e-01,8.343315983826e+01,1.417056610145e+00,1.258231360293e+00,1.258231360293e+03,1.583146156026e+00,6.418921905981e+02
5.488656807875e-01,6.481436713056e+01,-5.305516590828e-01,8.353106401806e+01,1.405590310219e+00,1.258325983645e+00,1.258325983645e+03,1.583384281117e+00,6.420020237556e+02
5.489350520819e-01,6.477755245051e+01,-5.308291442601e-01,8.362817507651e+01,1.394190629526e+00,1.258413481996e+00,1.258413481996e+03,1.583604491669e+00,6.421118728107e+02
5.490044233762e-01,6.474071852094e+01,-5.311066294375e-01,8.372449763510e+01,1.382857568062e+00,1.258493900925e+00,1.258493900925e+03,1.583806898665e+00,6.422217365246e+02
5.490737946705e-01,6.470386534188e+01,-5.313841146148e-01,8.382003631527e+01,1.371591125829e+00,1.258567285984e+00,1.258567285984e+03,1.583991613348e+00,6.423316136661e+02
5.491431659649e-01,6.466699291330e+01,-5.316615997922e-01,8.391479573850e+01,1.360391302827e+00,1.258633682696e+00,1.258633682696e+03,1.584158747218e+00,6.424415030117e+02
5.492125372592e-01,6.463010123522e+01,-5.319390849695e-01,8.400878052623e+01,1.349258099057e+00,1.258693136558e+00,1.258693136558e+03,1.584308412019e+00,6.425514033456e+02
5.492819085536e-01,6.459319030764e+01,-5.322165701469e-01,8.410199529995e+01,1.338191514518e+00,1.258745693037e+00,1.258745693037e+03,1.584440719739e+00,6.426613134600e+02
5.493512798479e-01,6.455626013055e+01,-5.324940553242e-01,8.419444468110e+01,1.327191549209e+00,1.258791397571e+00,1.258791397571e+03,1.584555782599e+00,6.427712321546e+02
5.494206511422e-01,6.451931070395e+01,-5.327715405016e-01,8.428613329115e+01,1.316258203130e+00,1.258830295573e+00,1.258830295573e+03,1.584653713051e+00,6.428811582369e+02
5.494900224366e-01,6.448234202785e+01,-5.330490256789e-01,8.437706575156e+01,1.305391476283e+00,1.258862432424e+00,1.258862432424e+03,1.584734623768e+00,6.429910905225e+02
5.495593937309e-01,6.444535410224e+01,-5.333265108562e-01,8.446724668380e+01,1.294591368667e+00,1.258887853480e+00,1.258887853480e+03,1.584798627640e+00,6.431010278346e+02
5.496287650252e-01,6.440834692712e+01,-5.336039960336e-01,8.455668070932e+01,1.283857880282e+00,1.258906604069e+00,1.258906604069e+03,1.584845837768e+00,6.432109690041e+02
5.496981363196e-01,6.437132050250e+01,-5.338814812109e-01,8.464537244960e+01,1.273191011128e+00,1.258918729488e+00,1.258918729488e+03,1.584876367456e+00,6.433209128702e+02
5.497675076139e-01,6.433427482838e+01,-5.341589663883e-01,8.473332652608e+01,1.262590761205e+00,1.258924275010e+00,1.258924275010e+03,1.584890330209e+00,6.434308582794e+02
5.498368789082e-01,6.429720990474e+01,-5.344364515656e-01,8.482054756024e+01,1.252057130512e+00,1.258923285876e+00,1.258923285876e+03,1.584887839722e+00,6.435408040866e+02
5.499062502026e-01,6.426012573161e+01,-5.347139367430e-01,8.490704017353e+01,1.241590119050e+00,1.258915807303e+00,1.258915807303e+03,1.584869009877e+00,6.436507491543e+02
5.499756214969e-01,6.422302230896e+01,-5.349914219203e-01,8.499280898743e+01,1.231189726820e+00,1.258901884477e+00,1.258901884477e+03,1.584833954740e+00,6.437606923530e+02
5.500449927913e-01,6.418589963681e+01,-5.352689070977e-01,8.507785862338e+01,1.220855953821e+00,1.258881562557e+00,1.258881562557e+03,1.584782788546e+00,6.438706325610e+02
5.501143640856e-01,6.414875771515e+01,-5.355463922750e-01,8.516219370286e+01,1.210588800051e+00,1.258854886675e+00,1.258854886675e+03,1.584715625706e+00,6.439805686647e+02
5.501837353799e-01,6.411159654399e+01,-5.358238774523e-01,8.524581884732e+01,1.200388265513e+00,1.258821901934e+00,1.258821901934e+03,1.584632580788e+00,6.440904995584e+02
5.502531066743e-01,6.407441612332e+01,-5.361013626297e-01,8.532873867822e+01,1.190254350206e+00,1.258782653409e+00,1.258782653409e+03,1.584533768524e+00,6.442004241442e+02
5.503224779686e-01,6.403721645315e+01,-5.363788478070e-01,8.541095781704e+01,1.180187054130e+00,1.258737186149e+00,1.258737186149e+03,1.584419303793e+00,6.443103413323e+02
5.503918492629e-01,6.399999753347e+01,-5.366563329844e-01,8.549248088523e+01,1.170186377286e+00,1.258685545172e+00,1.258685545172e+03,1.584289301624e+00,6.444202500410e+02
5.504612205573e-01,6.396275936428e+01,-5.369338181617e-01,8.557331250426e+01,1.160252319672e+00,1.258627775471e+00,1.258627775471e+03,1.584143877187e+00,6.445301491963e+02
5.505305918516e-01,6.392550194559e+01,-5.372113033391e-01,8.565345729558e+01,1.150384881288e+00,1.258563922010e+00,1.258563922010e+03,1.583983145785e+00,6.446400377324e+02
5.505999631459e-01,6.388822527740e+01,-5.374887885164e-01,8.573291988066e+01,1.140584062136e+00,1.258494029725e+00,1.258494029725e+03,1.583807222854e+00,6.447499145914e+02
5.506693344403e-01,6.385092935969e+01,-5.377662736938e-01,8.581170488096e+01,1.130849862214e+00,1.258418143525e+00,1.258418143525e+03,1.583616223954e+00,6.448597787235e+02
5.507387057346e-01,6.381361419248e+01,-5.380437588711e-01,8.588981691794e+01,1.121182281524e+00,1.258336308291e+00,1.258336308291e+03,1.583410264764e+00,6.449696290869e+02
