time_s,source_charge_centered_nC,transfer_charge_from_start_nC
4.150484540131e-01,-1.672038001736e+02,-3.311777532893e+02
4.151178253075e-01,-1.668524811327e+02,-3.308264342483e+02
4.151871966018e-01,-1.665011620918e+02,-3.304751152074e+02
4.152565678961e-01,-1.661498430508e+02,-3.301237961664e+02
4.153259391905e-01,-1.657985240099e+02,-3.297724771255e+02
4.153953104848e-01,-1.654472049689e+02,-3.294211580846e+02
4.154646817791e-01,-1.650958859280e+02,-3.290698390436e+02
4.155340530735e-01,-1.647445668871e+02,-3.287185200027e+02
4.156034243678e-01,-1.643932478461e+02,-3.283672009617e+02
4.156727956621e-01,-1.640419288052e+02,-3.280158819208e+02
4.157421669565e-01,-1.636906097642e+02,-3.276645628799e+02
4.158115382508e-01,-1.633392907233e+02,-3.273132438389e+02
4.158809095452e-01,-1.629879716824e+02,-3.269619247980e+02
4.159502808395e-01,-1.626366526414e+02,-3.266106057570e+02
4.160196521338e-01,-1.622853336005e+02,-3.262592867161e+02
4.160890234282e-01,-1.619340145595e+02,-3.259079676751e+02
4.161583947225e-01,-1.615826955186e+02,-3.255566486342e+02
4.162277660168e-01,-1.612313764777e+02,-3.252053295933e+02
4.162971373112e-01,-1.608800574367e+02,-3.248540105523e+02
4.163665086055e-01,-1.605287383958e+02,-3.245026915114e+02
4.164358798998e-01,-1.601774193548e+02,-3.241513724704e+02
4.165052511942e-01,-1.598261003139e+02,-3.238000534295e+02
4.165746224885e-01,-1.594747812730e+02,-3.234487343886e+02
4.166439937829e-01,-1.591234622320e+02,-3.230974153476e+02
4.167133650772e-01,-1.587721431911e+02,-3.227460963067e+02
4.167827363715e-01,-1.584208241501e+02,-3.223947772657e+02
4.168521076659e-01,-1.580695051092e+02,-3.220434582248e+02
4.169214789602e-01,-1.577181860683e+02,-3.216921391839e+02
4.169908502545e-01,-1.573668670273e+02,-3.213408201429e+02
4.170602215489e-01,-1.570155479864e+02,-3.209895011020e+02
4.171295928432e-01,-1.566642289454e+02,-3.206381820610e+02
4.171989641375e-01,-1.563129099045e+02,-3.202868630201e+02
4.172683354319e-01,-1.559615908636e+02,-3.199355439792e+02
4.173377067262e-01,-1.556102718226e+02,-3.195842249382e+02
4.174070780206e-01,-1.552589527817e+02,-3.192329058973e+02
4.174764493149e-01,-1.549076337407e+02,-3.188815868563e+02
4.175458206092e-01,-1.545563146998e+02,-3.185302678154e+02
4.176151919036e-01,-1.542049956589e+02,-3.181789487745e+02
4.176845631979e-01,-1.538536766179e+02,-3.178276297335e+02
4.177539344922e-01,-1.535023575770e+02,-3.174763106926e+02
4.178233057866e-01,-1.531510385360e+02,-3.171249916516e+02
4.178926770809e-01,-1.527997194951e+02,-3.167736726107e+02
4.179620483752e-01,-1.524484004542e+02,-3.164223535698e+02
4.180314196696e-01,-1.520970814132e+02,-3.160710345288e+02
4.181007909639e-01,-1.517457623723e+02,-3.157197154879e+02
4.181701622582e-01,-1.513944433313e+02,-3.153683964469e+02
4.182395335526e-01,-1.510431242904e+02,-3.150170774060e+02
4.183089048469e-01,-1.506918052494e+02,-3.146657583651e+02
4.183782761413e-01,-1.503404862085e+02,-3.143144393241e+02
4.184476474356e-01,-1.499891671676e+02,-3.139631202832e+02
4.185170187299e-01,-1.496378481266e+02,-3.136118012422e+02
4.185863900243e-01,-1.492865290857e+02,-3.132604822013e+02
4.186557613186e-01,-1.489352100447e+02,-3.129091631604e+02
4.187251326129e-01,-1.485838910038e+02,-3.125578441194e+02
4.187945039073e-01,-1.482325719629e+02,-3.122065250785e+02
4.188638752016e-01,-1.478812529219e+02,-3.118552060375e+02
4.189332464959e-01,-1.475299338810e+02,-3.115038869966e+02
4.190026177903e-01,-1.471786148400e+02,-3.111525679557e+02
4.190719890846e-01,-1.468272957991e+02,-3.108012489147e+02
4.191413603790e-01,-1.464759767582e+02,-3.104499298738e+02
4.192107316733e-01,-1.461246577172e+02,-3.100986108328e+02
4.192801029676e-01,-1.457733386763e+02,-3.097472917919e+02
4.193494742620e-01,-1.454220196353e+02,-3.093959727510e+02
4.194188455563e-01,-1.450707005944e+02,-3.090446537100e+02
4.194882168506e-01,-1.447193815535e+02,-3.086933346691e+02
4.195575881450e-01,-1.443680625125e+02,-3.083420156281e+02
4.196269594393e-01,-1.440167434716e+02,-3.079906965872e+02
4.196963307336e-01,-1.436654244306e+02,-3.076393775462e+02
4.197657020280e-01,-1.433141053897e+02,-3.072880585053e+02
4.198350733223e-01,-1.429627863488e+02,-3.069367394644e+02
4.199044446167e-01,-1.426114673078e+02,-3.065854204234e+02
4.199738159110e-01,-1.422601482669e+02,-3.062341013825e+02
4.200431872053e-01,-1.419088292259e+02,-3.058827823415e+02
4.201125584997e-01,-1.415575101850e+02,-3.055314633006e+02
4.201819297940e-01,-1.412061911441e+02,-3.051801442597e+02
4.202513010883e-01,-1.408548721031e+02,-3.048288252187e+02
4.203206723827e-01,-1.405035530622e+02,-3.044775061778e+02
4.203900436770e-01,-1.401522340212e+02,-3.041261871368e+02
4.204594149713e-01,-1.398009149803e+02,-3.037748680959e+02
4.205287862657e-01,-1.394495959394e+02,-3.034235490550e+02
4.205981575600e-01,-1.390982768984e+02,-3.030722300140e+02
4.206675288544e-01,-1.387469578575e+02,-3.027209109731e+02
4.207369001487e-01,-1.383956388165e+02,-3.023695919321e+02
4.208062714430e-01,-1.380443197756e+02,-3.020182728912e+02
4.208756427374e-01,-1.376930007347e+02,-3.016669538503e+02
4.209450140317e-01,-1.373416816937e+02,-3.013156348093e+02
4.210143853260e-01,-1.369903626528e+02,-3.009643157684e+02
4.210837566204e-01,-1.366390436118e+02,-3.006129967274e+02
4.211531279147e-01,-1.362877245709e+02,-3.002616776865e+02
4.212224992090e-01,-1.359364055300e+02,-2.999103586456e+02
4.212918705034e-01,-1.355850864890e+02,-2.995590396046e+02
4.213612417977e-01,-1.352337674481e+02,-2.992077205637e+02
4.214306130920e-01,-1.348824484071e+02,-2.988564015227e+02
4.214999843864e-01,-1.345311293662e+02,-2.985050824818e+02
4.215693556807e-01,-1.341798103253e+02,-2.981537634409e+02
4.216387269751e-01,-1.338284912843e+02,-2.978024443999e+02
4.217080982694e-01,-1.334771722434e+02,-2.974511253590e+02
4.217774695637e-01,-1.331258532024e+02,-2.970998063180e+02
4.218468408581e-01,-1.327745341615e+02,-2.967484872771e+02
4.219162121524e-01,-1.324232151205e+02,-2.963971682362e+02
4.219855834467e-01,-1.320718960796e+02,-2.960458491952e+02
4.220549547411e-01,-1.317205770387e+02,-2.956945301543e+02
4.221243260354e-01,-1.313692579977e+02,-2.953432111133e+02
4.221936973297e-01,-1.310179389568e+02,-2.949918920724e+02
4.222630686241e-01,-1.306666199158e+02,-2.946405730315e+02
4.223324399184e-01,-1.303153008749e+02,-2.942892539905e+02
4.224018112128e-01,-1.299639818340e+02,-2.939379349496e+02
4.224711825071e-01,-1.296126627930e+02,-2.935866159086e+02
4.225405538014e-01,-1.292613437521e+02,-2.932352968677e+02
4.226099250958e-01,-1.289100247111e+02,-2.928839778268e+02
4.226792963901e-01,-1.285587056702e+02,-2.925326587858e+02
4.227486676844e-01,-1.282073866293e+02,-2.921813397449e+02
4.228180389788e-01,-1.278560675883e+02,-2.918300207039e+02
4.228874102731e-01,-1.275047485474e+02,-2.914787016630e+02
4.229567815674e-01,-1.271534295064e+02,-2.911273826221e+02
4.230261528618e-01,-1.268021104655e+02,-2.907760635811e+02
4.230955241561e-01,-1.264507914246e+02,-2.904247445402e+02
4.231648954505e-01,-1.260994723836e+02,-2.900734254992e+02
4.232342667448e-01,-1.257481533427e+02,-2.897221064583e+02
4.233036380391e-01,-1.253968343017e+02,-2.893707874174e+02
4.233730093335e-01,-1.250455152608e+02,-2.890194683764e+02
4.234423806278e-01,-1.246941962199e+02,-2.886681493355e+02
4.235117519221e-01,-1.243428771789e+02,-2.883168302945e+02
4.235811232165e-01,-1.239915581380e+02,-2.879655112536e+02
4.236504945108e-01,-1.236402390970e+02,-2.876141922126e+02
4.237198658051e-01,-1.232889200561e+02,-2.872628731717e+02
4.237892370995e-01,-1.229690376010e+02,-2.869429907166e+02
4.238586083938e-01,-1.226491551459e+02,-2.866231082615e+02
4.239279796881e-01,-1.223292726908e+02,-2.863032258065e+02
4.239973509825e-01,-1.220093902358e+02,-2.859833433514e+02
4.240667222768e-01,-1.216895077807e+02,-2.856634608963e+02
4.241360935712e-01,-1.213696253256e+02,-2.853435784412e+02
4.242054648655e-01,-1.210497428705e+02,-2.850236959861e+02
4.242748361598e-01,-1.207298604154e+02,-2.847038135310e+02
4.243442074542e-01,-1.204099779603e+02,-2.843839310759e+02
4.244135787485e-01,-1.200900955052e+02,-2.840640486209e+02
4.244829500428e-01,-1.197702130502e+02,-2.837441661658e+02
4.245523213372e-01,-1.194503305951e+02,-2.834242837107e+02
4.246216926315e-01,-1.191304481400e+02,-2.831044012556e+02
4.246910639258e-01,-1.188105656849e+02,-2.827845188005e+02
4.247604352202e-01,-1.184906832298e+02,-2.824646363454e+02
4.248298065145e-01,-1.181708007747e+02,-2.821447538903e+02
4.248991778089e-01,-1.178509183196e+02,-2.818248714352e+02
4.249685491032e-01,-1.175310358646e+02,-2.815049889802e+02
4.250379203975e-01,-1.172111534095e+02,-2.811851065251e+02
4.251072916919e-01,-1.168912709544e+02,-2.808652240700e+02
4.251766629862e-01,-1.165713884993e+02,-2.805453416149e+02
4.252460342805e-01,-1.162515060442e+02,-2.802254591598e+02
4.253154055749e-01,-1.159316235891e+02,-2.799055767047e+02
4.253847768692e-01,-1.156117411340e+02,-2.795856942496e+02
4.254541481635e-01,-1.152918586790e+02,-2.792658117946e+02
4.255235194579e-01,-1.149719762239e+02,-2.789459293395e+02
4.255928907522e-01,-1.146520937688e+02,-2.786260468844e+02
4.256622620466e-01,-1.143322113137e+02,-2.783061644293e+02
4.257316333409e-01,-1.140123288586e+02,-2.779862819742e+02
4.258010046352e-01,-1.136924464035e+02,-2.776663995191e+02
4.258703759296e-01,-1.133725639484e+02,-2.773465170640e+02
4.259397472239e-01,-1.130526814934e+02,-2.770266346090e+02
4.260091185182e-01,-1.127327990383e+02,-2.767067521539e+02
4.260784898126e-01,-1.124129165832e+02,-2.763868696988e+02
4.261478611069e-01,-1.120930341281e+02,-2.760669872437e+02
4.262172324012e-01,-1.117731516730e+02,-2.757471047886e+02
4.262866036956e-01,-1.114532692179e+02,-2.754272223335e+02
4.263559749899e-01,-1.111333867628e+02,-2.751073398784e+02
4.264253462843e-01,-1.108135043078e+02,-2.747874574234e+02
4.264947175786e-01,-1.104936218527e+02,-2.744675749683e+02
4.265640888729e-01,-1.101737393976e+02,-2.741476925132e+02
4.266334601673e-01,-1.098538569425e+02,-2.738278100581e+02
4.267028314616e-01,-1.095339744874e+02,-2.735079276030e+02
4.267722027559e-01,-1.092140920323e+02,-2.731880451479e+02
4.268415740503e-01,-1.088942095772e+02,-2.728681626928e+02
4.269109453446e-01,-1.085743271222e+02,-2.725482802378e+02
4.269803166389e-01,-1.082544446671e+02,-2.722283977827e+02
4.270496879333e-01,-1.079345622120e+02,-2.719085153276e+02
4.271190592276e-01,-1.076146797569e+02,-2.715886328725e+02
4.271884305219e-01,-1.072947973018e+02,-2.712687504174e+02
4.272578018163e-01,-1.069749148467e+02,-2.709488679623e+02
4.273271731106e-01,-1.066550323916e+02,-2.706289855072e+02
4.273965444050e-01,-1.063351499366e+02,-2.703091030522e+02
4.274659156993e-01,-1.060152674815e+02,-2.699892205971e+02
4.275352869936e-01,-1.056953850264e+02,-2.696693381420e+02
4.276046582880e-01,-1.053755025713e+02,-2.693494556869e+02
4.276740295823e-01,-1.050556201162e+02,-2.690295732318e+02
4.277434008766e-01,-1.047357376611e+02,-2.687096907767e+02
4.278127721710e-01,-1.044158552060e+02,-2.683898083216e+02
4.278821434653e-01,-1.040959727510e+02,-2.680699258666e+02
4.279515147596e-01,-1.037760902959e+02,-2.677500434115e+02
4.280208860540e-01,-1.034562078408e+02,-2.674301609564e+02
4.280902573483e-01,-1.031363253857e+02,-2.671102785013e+02
4.281596286427e-01,-1.028164429306e+02,-2.667903960462e+02
4.282289999370e-01,-1.024965604755e+02,-2.664705135911e+02
4.282983712313e-01,-1.021766780204e+02,-2.661506311360e+02
4.283677425257e-01,-1.018567955654e+02,-2.658307486810e+02
4.284371138200e-01,-1.015369131103e+02,-2.655108662259e+02
4.285064851143e-01,-1.012170306552e+02,-2.651909837708e+02
4.285758564087e-01,-1.008971482001e+02,-2.648711013157e+02
4.286452277030e-01,-1.005772657450e+02,-2.645512188606e+02
4.287145989973e-01,-1.002573832899e+02,-2.642313364055e+02
4.287839702917e-01,-9.993750083484e+01,-2.639114539504e+02
4.288533415860e-01,-9.961761837975e+01,-2.635915714954e+02
4.289227128804e-01,-9.929773592466e+01,-2.632716890403e+02
4.289920841747e-01,-9.897785346958e+01,-2.629518065852e+02
4.290614554690e-01,-9.865797101449e+01,-2.626319241301e+02
4.291308267634e-01,-9.833808855941e+01,-2.623120416750e+02
4.292001980577e-01,-9.801820610432e+01,-2.619921592199e+02
4.292695693520e-01,-9.769832364924e+01,-2.616722767648e+02
4.293389406464e-01,-9.737844119415e+01,-2.613523943098e+02
4.294083119407e-01,-9.705855873906e+01,-2.610325118547e+02
4.294776832350e-01,-9.673867628398e+01,-2.607126293996e+02
4.295470545294e-01,-9.641879382889e+01,-2.603927469445e+02
4.296164258237e-01,-9.609891137381e+01,-2.600728644894e+02
4.296857971180e-01,-9.577902891872e+01,-2.597529820343e+02
4.297551684124e-01,-9.545914646363e+01,-2.594330995792e+02
4.298245397067e-01,-9.513926400855e+01,-2.591132171242e+02
4.298939110011e-01,-9.481938155346e+01,-2.587933346691e+02
4.299632822954e-01,-9.449949909838e+01,-2.584734522140e+02
4.300326535897e-01,-9.417961664329e+01,-2.581535697589e+02
4.301020248841e-01,-9.385973418821e+01,-2.578336873038e+02
4.301713961784e-01,-9.353985173312e+01,-2.575138048487e+02
4.302407674727e-01,-9.321996927803e+01,-2.571939223936e+02
4.303101387671e-01,-9.290008682295e+01,-2.568740399386e+02
4.303795100614e-01,-9.258020436786e+01,-2.565541574835e+02
4.304488813557e-01,-9.226032191278e+01,-2.562342750284e+02
4.305182526501e-01,-9.194043945769e+01,-2.559143925733e+02
4.305876239444e-01,-9.162055700260e+01,-2.555945101182e+02
4.306569952388e-01,-9.130067454752e+01,-2.552746276631e+02
4.307263665331e-01,-9.098079209243e+01,-2.549547452080e+02
4.307957378274e-01,-9.066090963735e+01,-2.546348627530e+02
4.308651091218e-01,-9.034102718226e+01,-2.543149802979e+02
4.309344804161e-01,-9.002114472718e+01,-2.539950978428e+02
4.310038517104e-01,-8.970126227209e+01,-2.536752153877e+02
4.310732230048e-01,-8.938137981700e+01,-2.533553329326e+02
4.311425942991e-01,-8.906149736192e+01,-2.530354504775e+02
4.312119655934e-01,-8.874161490683e+01,-2.527155680224e+02
4.312813368878e-01,-8.842173245175e+01,-2.523956855674e+02
4.313507081821e-01,-8.810184999666e+01,-2.520758031123e+02
4.314200794765e-01,-8.778196754157e+01,-2.517559206572e+02
4.314894507708e-01,-8.746208508649e+01,-2.514360382021e+02
4.315588220651e-01,-8.714220263140e+01,-2.511161557470e+02
4.316281933595e-01,-8.682232017632e+01,-2.507962732919e+02
4.316975646538e-01,-8.650243772123e+01,-2.504763908368e+02
4.317669359481e-01,-8.618255526615e+01,-2.501565083818e+02
4.318363072425e-01,-8.586267281106e+01,-2.498366259267e+02
4.319056785368e-01,-8.554279035597e+01,-2.495167434716e+02
4.319750498311e-01,-8.522290790089e+01,-2.491968610165e+02
4.320444211255e-01,-8.490302544580e+01,-2.488769785614e+02
4.321137924198e-01,-8.458314299072e+01,-2.485570961063e+02
4.321831637142e-01,-8.426326053563e+01,-2.482372136512e+02
4.322525350085e-01,-8.394337808054e+01,-2.479173311962e+02
4.323219063028e-01,-8.362349562546e+01,-2.475974487411e+02
4.323912775972e-01,-8.330361317037e+01,-2.472775662860e+02
4.324606488915e-01,-8.298373071529e+01,-2.469576838309e+02
4.325300201858e-01,-8.266384826020e+01,-2.466378013758e+02
4.325993914802e-01,-8.234396580512e+01,-2.463179189207e+02
4.326687627745e-01,-8.202408335003e+01,-2.459980364656e+02
4.327381340688e-01,-8.170420089494e+01,-2.456781540106e+02
4.328075053632e-01,-8.138431843986e+01,-2.453582715555e+02
4.328768766575e-01,-8.106443598477e+01,-2.450383891004e+02
4.329462479518e-01,-8.074455352969e+01,-2.447185066453e+02
4.330156192462e-01,-8.042467107460e+01,-2.443986241902e+02
4.330849905405e-01,-8.010478861951e+01,-2.440787417351e+02
4.331543618349e-01,-7.978490616443e+01,-2.437588592800e+02
4.332237331292e-01,-7.946502370934e+01,-2.434389768250e+02
4.332931044235e-01,-7.914514125426e+01,-2.431190943699e+02
4.333624757179e-01,-7.882525879917e+01,-2.427992119148e+02
4.334318470122e-01,-7.850537634409e+01,-2.424793294597e+02
4.335012183065e-01,-7.818549388900e+01,-2.421594470046e+02
4.335705896009e-01,-7.786561143391e+01,-2.418395645495e+02
4.336399608952e-01,-7.754572897883e+01,-2.415196820944e+02
4.337093321895e-01,-7.722584652374e+01,-2.411997996394e+02
4.337787034839e-01,-7.690596406866e+01,-2.408799171843e+02
4.338480747782e-01,-7.658608161357e+01,-2.405600347292e+02
4.339174460726e-01,-7.626619915849e+01,-2.402401522741e+02
4.339868173669e-01,-7.594631670340e+01,-2.399202698190e+02
4.340561886612e-01,-7.562643424831e+01,-2.396003873639e+02
4.341255599556e-01,-7.530655179323e+01,-2.392805049088e+02
4.341949312499e-01,-7.496597876177e+01,-2.389399318774e+02
4.342643025442e-01,-7.462540573031e+01,-2.385993588459e+02
4.343336738386e-01,-7.428483269886e+01,-2.382587858145e+02
4.344030451329e-01,-7.394425966740e+01,-2.379182127830e+02
4.344724164272e-01,-7.360368663594e+01,-2.375776397516e+02
4.345417877216e-01,-7.326311360449e+01,-2.372370667201e+02
4.346111590159e-01,-7.292254057303e+01,-2.368964936886e+02
4.346805303103e-01,-7.258196754157e+01,-2.365559206572e+02
4.347499016046e-01,-7.224139451012e+01,-2.362153476257e+02
4.348192728989e-01,-7.190082147866e+01,-2.358747745943e+02
4.348886441933e-01,-7.156024844720e+01,-2.355342015628e+02
4.349580154876e-01,-7.121967541575e+01,-2.351936285314e+02
4.350273867819e-01,-7.087910238429e+01,-2.348530554999e+02
4.350967580763e-01,-7.053852935283e+01,-2.345124824684e+02
4.351661293706e-01,-7.019795632138e+01,-2.341719094370e+02
4.352355006649e-01,-6.985738328992e+01,-2.338313364055e+02
4.353048719593e-01,-6.951681025847e+01,-2.334907633741e+02
4.353742432536e-01,-6.917623722701e+01,-2.331501903426e+02
4.354436145479e-01,-6.883566419555e+01,-2.328096173112e+02
4.355129858423e-01,-6.849509116410e+01,-2.324690442797e+02
4.355823571366e-01,-6.815451813264e+01,-2.321284712482e+02
4.356517284310e-01,-6.781394510118e+01,-2.317878982168e+02
4.357210997253e-01,-6.747337206973e+01,-2.314473251853e+02
4.357904710196e-01,-6.713279903827e+01,-2.311067521539e+02
4.358598423140e-01,-6.679222600681e+01,-2.307661791224e+02
4.359292136083e-01,-6.645165297536e+01,-2.304256060910e+02
4.359985849026e-01,-6.611107994390e+01,-2.300850330595e+02
4.360679561970e-01,-6.577050691244e+01,-2.297444600280e+02
4.361373274913e-01,-6.542993388099e+01,-2.294038869966e+02
4.362066987856e-01,-6.508936084953e+01,-2.290633139651e+02
4.362760700800e-01,-6.474878781807e+01,-2.287227409337e+02
4.363454413743e-01,-6.440821478662e+01,-2.283821679022e+02
4.364148126687e-01,-6.406764175516e+01,-2.280415948708e+02
4.364841839630e-01,-6.372706872370e+01,-2.277010218393e+02
4.365535552573e-01,-6.338649569225e+01,-2.273604488079e+02
4.366229265517e-01,-6.304592266079e+01,-2.270198757764e+02
4.366922978460e-01,-6.270534962933e+01,-2.266793027449e+02
4.367616691403e-01,-6.236477659788e+01,-2.263387297135e+02
4.368310404347e-01,-6.202420356642e+01,-2.259981566820e+02
4.369004117290e-01,-6.168363053496e+01,-2.256575836506e+02
4.369697830233e-01,-6.134305750351e+01,-2.253170106191e+02
4.370391543177e-01,-6.100248447205e+01,-2.249764375877e+02
4.371085256120e-01,-6.066191144059e+01,-2.246358645562e+02
4.371778969064e-01,-6.032133840914e+01,-2.242952915247e+02
4.372472682007e-01,-5.998076537768e+01,-2.239547184933e+02
4.373166394950e-01,-5.964019234622e+01,-2.236141454618e+02
4.373860107894e-01,-5.929961931477e+01,-2.232735724304e+02
4.374553820837e-01,-5.895904628331e+01,-2.229329993989e+02
4.375247533780e-01,-5.861847325185e+01,-2.225924263675e+02
4.375941246724e-01,-5.827790022040e+01,-2.222518533360e+02
4.376634959667e-01,-5.793732718894e+01,-2.219112803045e+02
4.377328672610e-01,-5.759675415748e+01,-2.215707072731e+02
4.378022385554e-01,-5.725618112603e+01,-2.212301342416e+02
4.378716098497e-01,-5.691560809457e+01,-2.208895612102e+02
4.379409811440e-01,-5.657503506311e+01,-2.205489881787e+02
4.380103524384e-01,-5.623446203166e+01,-2.202084151473e+02
4.380797237327e-01,-5.589388900020e+01,-2.198678421158e+02
4.381490950271e-01,-5.555331596874e+01,-2.195272690844e+02
4.382184663214e-01,-5.521274293729e+01,-2.191866960529e+02
4.382878376157e-01,-5.487216990583e+01,-2.188461230214e+02
4.383572089101e-01,-5.453159687437e+01,-2.185055499900e+02
4.384265802044e-01,-5.419102384292e+01,-2.181649769585e+02
4.384959514987e-01,-5.385045081146e+01,-2.178244039271e+02
4.385653227931e-01,-5.350987778000e+01,-2.174838308956e+02
4.386346940874e-01,-5.316930474855e+01,-2.171432578642e+02
4.387040653817e-01,-5.282873171709e+01,-2.168026848327e+02
4.387734366761e-01,-5.248815868563e+01,-2.164621118012e+02
4.388428079704e-01,-5.214758565418e+01,-2.161215387698e+02
4.389121792648e-01,-5.180701262272e+01,-2.157809657383e+02
4.389815505591e-01,-5.146643959126e+01,-2.154403927069e+02
4.390509218534e-01,-5.112586655981e+01,-2.150998196754e+02
4.391202931478e-01,-5.078529352835e+01,-2.147592466440e+02
4.391896644421e-01,-5.044472049689e+01,-2.144186736125e+02
4.392590357364e-01,-5.010414746544e+01,-2.140781005810e+02
4.393284070308e-01,-4.976357443398e+01,-2.137375275496e+02
4.393977783251e-01,-4.942300140252e+01,-2.133969545181e+02
4.394671496194e-01,-4.908242837107e+01,-2.130563814867e+02
4.395365209138e-01,-4.874185533961e+01,-2.127158084552e+02
4.396058922081e-01,-4.840128230815e+01,-2.123752354238e+02
4.396752635025e-01,-4.806070927670e+01,-2.120346623923e+02
4.397446347968e-01,-4.772013624524e+01,-2.116940893608e+02
4.398140060911e-01,-4.737956321378e+01,-2.113535163294e+02
4.398833773855e-01,-4.703899018233e+01,-2.110129432979e+02
4.399527486798e-01,-4.669841715087e+01,-2.106723702665e+02
4.400221199741e-01,-4.635784411941e+01,-2.103317972350e+02
4.400914912685e-01,-4.601727108796e+01,-2.099912242036e+02
4.401608625628e-01,-4.567669805650e+01,-2.096506511721e+02
4.402302338571e-01,-4.533612502504e+01,-2.093100781407e+02
4.402996051515e-01,-4.499555199359e+01,-2.089695051092e+02
4.403689764458e-01,-4.465497896213e+01,-2.086289320777e+02
4.404383477402e-01,-4.431440593067e+01,-2.082883590463e+02
4.405077190345e-01,-4.397383289922e+01,-2.079477860148e+02
4.405770903288e-01,-4.363325986776e+01,-2.076072129834e+02
4.406464616232e-01,-4.329268683630e+01,-2.072666399519e+02
4.407158329175e-01,-4.295211380485e+01,-2.069260669205e+02
4.407852042118e-01,-4.261154077339e+01,-2.065854938890e+02
4.408545755062e-01,-4.227096774194e+01,-2.062449208575e+02
4.409239468005e-01,-4.193039471048e+01,-2.059043478261e+02
4.409933180948e-01,-4.158982167902e+01,-2.055637747946e+02
4.410626893892e-01,-4.124924864757e+01,-2.052232017632e+02
4.411320606835e-01,-4.090867561611e+01,-2.048826287317e+02
4.412014319778e-01,-4.056810258465e+01,-2.045420557003e+02
4.412708032722e-01,-4.022752955320e+01,-2.042014826688e+02
4.413401745665e-01,-3.988695652174e+01,-2.038609096373e+02
4.414095458609e-01,-3.954638349028e+01,-2.035203366059e+02
4.414789171552e-01,-3.920581045883e+01,-2.031797635744e+02
4.415482884495e-01,-3.886523742737e+01,-2.028391905430e+02
4.416176597439e-01,-3.852466439591e+01,-2.024986175115e+02
4.416870310382e-01,-3.818409136446e+01,-2.021580444801e+02
4.417564023325e-01,-3.784351833300e+01,-2.018174714486e+02
4.418257736269e-01,-3.750294530154e+01,-2.014768984172e+02
4.418951449212e-01,-3.716237227009e+01,-2.011363253857e+02
4.419645162155e-01,-3.682179923863e+01,-2.007957523542e+02
4.420338875099e-01,-3.648122620717e+01,-2.004551793228e+02
4.421032588042e-01,-3.614065317572e+01,-2.001146062913e+02
4.421726300986e-01,-3.580008014426e+01,-1.997740332599e+02
4.422420013929e-01,-3.545950711280e+01,-1.994334602284e+02
4.423113726872e-01,-3.511893408135e+01,-1.990928871970e+02
4.423807439816e-01,-3.477836104989e+01,-1.987523141655e+02
4.424501152759e-01,-3.443778801843e+01,-1.984117411340e+02
4.425194865702e-01,-3.409721498698e+01,-1.980711681026e+02
4.425888578646e-01,-3.375664195552e+01,-1.977305950711e+02
4.426582291589e-01,-3.341606892406e+01,-1.973900220397e+02
4.427276004532e-01,-3.307549589261e+01,-1.970494490082e+02
4.427969717476e-01,-3.273492286115e+01,-1.967088759768e+02
4.428663430419e-01,-3.239434982969e+01,-1.963683029453e+02
4.429357143363e-01,-3.205377679824e+01,-1.960277299138e+02
4.430050856306e-01,-3.171320376678e+01,-1.956871568824e+02
4.430744569249e-01,-3.137263073532e+01,-1.953465838509e+02
4.431438282193e-01,-3.103205770387e+01,-1.950060108195e+02
4.432131995136e-01,-3.069148467241e+01,-1.946654377880e+02
4.432825708079e-01,-3.035091164095e+01,-1.943248647566e+02
4.433519421023e-01,-3.001033860950e+01,-1.939842917251e+02
4.434213133966e-01,-2.966976557804e+01,-1.936437186936e+02
4.434906846909e-01,-2.932919254658e+01,-1.933031456622e+02
4.435600559853e-01,-2.898861951513e+01,-1.929625726307e+02
4.436294272796e-01,-2.864804648367e+01,-1.926219995993e+02
4.436987985739e-01,-2.830747345221e+01,-1.922814265678e+02
4.437681698683e-01,-2.796690042076e+01,-1.919408535364e+02
4.438375411626e-01,-2.762632738930e+01,-1.916002805049e+02
4.439069124570e-01,-2.728575435784e+01,-1.912597074735e+02
4.439762837513e-01,-2.694518132639e+01,-1.909191344420e+02
4.440456550456e-01,-2.660460829493e+01,-1.905785614105e+02
4.441150263400e-01,-2.626403526347e+01,-1.902379883791e+02
4.441843976343e-01,-2.592346223202e+01,-1.898974153476e+02
4.442537689286e-01,-2.558288920056e+01,-1.895568423162e+02
4.443231402230e-01,-2.524231616910e+01,-1.892162692847e+02
4.443925115173e-01,-2.490174313765e+01,-1.888756962533e+02
4.444618828116e-01,-2.456117010619e+01,-1.885351232218e+02
4.445312541060e-01,-2.422059707473e+01,-1.881945501903e+02
4.446006254003e-01,-2.390177653109e+01,-1.878757296467e+02
4.446699966947e-01,-2.358295598744e+01,-1.875569091031e+02
4.447393679890e-01,-2.326413544380e+01,-1.872380885594e+02
4.448087392833e-01,-2.294531490015e+01,-1.869192680158e+02
4.448781105777e-01,-2.262649435651e+01,-1.866004474721e+02
4.449474818720e-01,-2.230767381286e+01,-1.862816269285e+02
4.450168531663e-01,-2.198885326922e+01,-1.859628063848e+02
4.450862244607e-01,-2.167003272557e+01,-1.856439858412e+02
4.451555957550e-01,-2.135121218193e+01,-1.853251652975e+02
4.452249670493e-01,-2.103239163828e+01,-1.850063447539e+02
