time_s,position_m,motion_velocity_m_per_s,source_charge_C,short_circuit_current_A
0.375957640107572,0.0972585039196607,-0.165574638164765,6.35495189407457e-07,-1.25208372231939e-06
0.376012285113402,0.0972494486274013,-0.165847863193913,6.35426624751383e-07,-1.25737363915504e-06
0.376066930119231,0.0972403784047586,-0.166121088223061,6.35357770474894e-07,-1.26268379132306e-06
0.376121575125061,0.0972312932517326,-0.166394313252209,6.35288625470616e-07,-1.26801423781756e-06
0.37617622013089,0.0972221931683232,-0.166667538281357,6.35219188627955e-07,-1.27336503763415e-06
0.37623086513672,0.0972130781545306,-0.166940763310505,6.35149458833091e-07,-1.27873624976803e-06
0.37628551014255,0.0972039482103546,-0.167213988339653,6.35079434968981e-07,-1.284127933212e-06
0.376340155148379,0.0971948033357954,-0.167487213368801,6.35009115915359e-07,-1.28954014695456e-06
0.376394800154209,0.0971856435308528,-0.167760438397949,6.34938500548735e-07,-1.29497294997795e-06
0.376449445160038,0.0971764687955269,-0.168033663427097,6.34867587742396e-07,-1.30042640125609e-06
0.376504090165868,0.0971672791298177,-0.168306888456245,6.34796376366407e-07,-1.30590055975261e-06
0.376558735171698,0.0971580745337252,-0.168580113485393,6.34724865287611e-07,-1.31139548441883e-06
0.376613380177527,0.0971488550072494,-0.16885333851454,6.34653053369631e-07,-1.31691123419167e-06
0.376668025183357,0.0971396205503903,-0.169126563543689,6.34580939472868e-07,-1.32244786799161e-06
0.376722670189186,0.0971303711631478,-0.169399788572837,6.34508522454506e-07,-1.32800544472055e-06
0.376777315195016,0.0971211068455221,-0.169673013601984,6.34435801168509e-07,-1.33358402325971e-06
0.376831960200846,0.097111827597513,-0.169946238631132,6.34362774465625e-07,-1.33918366246754e-06
0.376886605206675,0.0971025334191206,-0.170219463660281,6.34289441193387e-07,-1.34480442117748e-06
0.376941250212505,0.097093224310345,-0.170492688689428,6.34215800196111e-07,-1.35044635819585e-06
0.376995895218334,0.097083900271186,-0.170765913718576,6.34141850314904e-07,-1.35610953229959e-06
0.377050540224164,0.0970745613016437,-0.171039138747724,6.3406759038766e-07,-1.36179400223409e-06
0.377105185229994,0.0970652074017181,-0.171312363776872,6.33993019249063e-07,-1.36749982671093e-06
0.377159830235823,0.0970558385714091,-0.17158558880602,6.33918135730592e-07,-1.37322706440558e-06
0.377214475241653,0.0970464548107169,-0.171858813835168,6.33842938660519e-07,-1.37897577395515e-06
0.377269120247482,0.0970370561196413,-0.172132038864316,6.33767426863913e-07,-1.38474601395608e-06
