time_s,shape_matched_short_circuit_current_A,shape_matched_short_circuit_current_uA,integrated_transferred_charge_C,integrated_transferred_charge_nC
5.791277717820e-01,-5.999856636925e-06,-5.999856636925e+00,3.763305292520e-07,3.763305292520e+02
5.791824167878e-01,-5.999904428728e-06,-5.999904428728e+00,3.760026657455e-07,3.760026657455e+02
5.792370617936e-01,-5.999942625436e-06,-5.999942625436e+00,3.756747998895e-07,3.756747998895e+02
5.792917067995e-01,-5.999971253965e-06,-5.999971253965e+00,3.753469322072e-07,3.753469322072e+02
5.793463518053e-01,-5.999990341250e-06,-5.999990341250e+00,3.750190632217e-07,3.750190632217e+02
5.794009968111e-01,-5.999999914260e-06,-5.999999914260e+00,3.746911934531e-07,3.746911934531e+02
5.794556418170e-01,-6.000000000000e-06,-6.000000000000e+00,3.743633234201e-07,3.743633234201e+02
5.795102868228e-01,-5.999990625493e-06,-5.999990625493e+00,3.740354536414e-07,3.740354536414e+02
5.795649318286e-01,-5.999971817796e-06,-5.999971817796e+00,3.737075846327e-07,3.737075846327e+02
5.796195768345e-01,-5.999943603988e-06,-5.999943603988e+00,3.733797169082e-07,3.733797169082e+02
5.796742218403e-01,-5.999906011180e-06,-5.999906011180e+00,3.730518509823e-07,3.730518509823e+02
5.797288668461e-01,-5.999859066500e-06,-5.999859066500e+00,3.727239873662e-07,3.727239873662e+02
5.797835118519e-01,-5.999802797102e-06,-5.999802797102e+00,3.723961265701e-07,3.723961265701e+02
5.798381568578e-01,-5.999737230166e-06,-5.999737230166e+00,3.720682691023e-07,3.720682691023e+02
5.798928018636e-01,-5.999662392892e-06,-5.999662392892e+00,3.717404154713e-07,3.717404154713e+02
5.799474468694e-01,-5.999578312494e-06,-5.999578312494e+00,3.714125661824e-07,3.714125661824e+02
5.800020918753e-01,-5.999485016217e-06,-5.999485016217e+00,3.710847217392e-07,3.710847217392e+02
5.800567368811e-01,-5.999382531317e-06,-5.999382531317e+00,3.707568826458e-07,3.707568826458e+02
5.801113818869e-01,-5.999270885070e-06,-5.999270885070e+00,3.704290494030e-07,3.704290494030e+02
5.801660268927e-01,-5.999150104769e-06,-5.999150104769e+00,3.701012225107e-07,3.701012225107e+02
5.802206718986e-01,-5.999020217725e-06,-5.999020217725e+00,3.697734024667e-07,3.697734024667e+02
5.802753169044e-01,-5.998881251261e-06,-5.998881251261e+00,3.694455897690e-07,3.694455897690e+02
5.803299619102e-01,-5.998733232717e-06,-5.998733232717e+00,3.691177849125e-07,3.691177849125e+02
5.803846069161e-01,-5.998576189448e-06,-5.998576189448e+00,3.687899883904e-07,3.687899883904e+02
5.804392519219e-01,-5.998410148815e-06,-5.998410148815e+00,3.684622006964e-07,3.684622006964e+02
5.804938969277e-01,-5.998235138198e-06,-5.998235138198e+00,3.681344223208e-07,3.681344223208e+02
5.805485419336e-01,-5.998051184986e-06,-5.998051184986e+00,3.678066537523e-07,3.678066537523e+02
5.806031869394e-01,-5.997858316574e-06,-5.997858316574e+00,3.674788954802e-07,3.674788954802e+02
5.806578319452e-01,-5.997656560374e-06,-5.997656560374e+00,3.671511479901e-07,3.671511479901e+02
5.807124769510e-01,-5.997445943797e-06,-5.997445943797e+00,3.668234117672e-07,3.668234117672e+02
5.807671219569e-01,-5.997226494271e-06,-5.997226494271e+00,3.664956872941e-07,3.664956872941e+02
5.808217669627e-01,-5.996998239223e-06,-5.996998239223e+00,3.661679750541e-07,3.661679750541e+02
5.808764119685e-01,-5.996761206089e-06,-5.996761206089e+00,3.658402755268e-07,3.658402755268e+02
5.809310569744e-01,-5.996515422313e-06,-5.996515422313e+00,3.655125891908e-07,3.655125891908e+02
5.809857019802e-01,-5.996260915340e-06,-5.996260915340e+00,3.651849165245e-07,3.651849165245e+02
5.810403469860e-01,-5.995997712617e-06,-5.995997712617e+00,3.648572580034e-07,3.648572580034e+02
5.810949919918e-01,-5.995725841601e-06,-5.995725841601e+00,3.645296141018e-07,3.645296141018e+02
5.811496369977e-01,-5.995445329740e-06,-5.995445329740e+00,3.642019852921e-07,3.642019852921e+02
5.812042820035e-01,-5.995156204495e-06,-5.995156204495e+00,3.638743720469e-07,3.638743720469e+02
5.812589270093e-01,-5.994858493316e-06,-5.994858493316e+00,3.635467748355e-07,3.635467748355e+02
5.813135720152e-01,-5.994552223660e-06,-5.994552223660e+00,3.632191941258e-07,3.632191941258e+02
5.813682170210e-01,-5.994237422982e-06,-5.994237422982e+00,3.628916303860e-07,3.628916303860e+02
5.814228620268e-01,-5.993914118736e-06,-5.993914118736e+00,3.625640840807e-07,3.625640840807e+02
5.814775070327e-01,-5.993582338368e-06,-5.993582338368e+00,3.622365556734e-07,3.622365556734e+02
5.815321520385e-01,-5.993242109327e-06,-5.993242109327e+00,3.619090456276e-07,3.619090456276e+02
5.815867970443e-01,-5.992893459051e-06,-5.992893459051e+00,3.615815544038e-07,3.615815544038e+02
5.816414420501e-01,-5.992536414983e-06,-5.992536414983e+00,3.612540824613e-07,3.612540824613e+02
5.816960870560e-01,-5.992171004551e-06,-5.992171004551e+00,3.609266302575e-07,3.609266302575e+02
5.817507320618e-01,-5.991797255180e-06,-5.991797255180e+00,3.605991982500e-07,3.605991982500e+02
5.818053770676e-01,-5.991415194290e-06,-5.991415194290e+00,3.602717868931e-07,3.602717868931e+02
5.818600220735e-01,-5.991024849292e-06,-5.991024849292e+00,3.599443966396e-07,3.599443966396e+02
5.819146670793e-01,-5.990626247586e-06,-5.990626247586e+00,3.596170279428e-07,3.596170279428e+02
5.819693120851e-01,-5.990219416570e-06,-5.990219416570e+00,3.592896812524e-07,3.592896812524e+02
5.820239570910e-01,-5.989804383621e-06,-5.989804383621e+00,3.589623570168e-07,3.589623570168e+02
5.820786020968e-01,-5.989381176117e-06,-5.989381176117e+00,3.586350556846e-07,3.586350556846e+02
5.821332471026e-01,-5.988949821418e-06,-5.988949821418e+00,3.583077777012e-07,3.583077777012e+02
5.821878921084e-01,-5.988510346874e-06,-5.988510346874e+00,3.579805235110e-07,3.579805235110e+02
5.822425371143e-01,-5.988062779823e-06,-5.988062779823e+00,3.576532935564e-07,3.576532935564e+02
5.822971821201e-01,-5.987607147589e-06,-5.987607147589e+00,3.573260882801e-07,3.573260882801e+02
5.823518271259e-01,-5.987143477484e-06,-5.987143477484e+00,3.569989081214e-07,3.569989081214e+02
5.824064721318e-01,-5.986671796801e-06,-5.986671796801e+00,3.566717535182e-07,3.566717535182e+02
5.824611171376e-01,-5.986192132826e-06,-5.986192132826e+00,3.563446249088e-07,3.563446249088e+02
5.825157621434e-01,-5.985704512820e-06,-5.985704512820e+00,3.560175227280e-07,3.560175227280e+02
5.825704071492e-01,-5.985208964036e-06,-5.985208964036e+00,3.556904474098e-07,3.556904474098e+02
5.826250521551e-01,-5.984705513702e-06,-5.984705513702e+00,3.553633993862e-07,3.553633993862e+02
5.826796971609e-01,-5.984194189037e-06,-5.984194189037e+00,3.550363790893e-07,3.550363790893e+02
5.827343421667e-01,-5.983675017233e-06,-5.983675017233e+00,3.547093869482e-07,3.547093869482e+02
5.827889871726e-01,-5.983148025473e-06,-5.983148025473e+00,3.543824233903e-07,3.543824233903e+02
5.828436321784e-01,-5.982613240909e-06,-5.982613240909e+00,3.540554888434e-07,3.540554888434e+02
5.828982771842e-01,-5.982070690684e-06,-5.982070690684e+00,3.537285837320e-07,3.537285837320e+02
5.829529221901e-01,-5.981520401916e-06,-5.981520401916e+00,3.534017084791e-07,3.534017084791e+02
5.830075671959e-01,-5.980962401697e-06,-5.980962401697e+00,3.530748635080e-07,3.530748635080e+02
5.830622122017e-01,-5.980396717105e-06,-5.980396717105e+00,3.527480492388e-07,3.527480492388e+02
5.831168572075e-01,-5.979823375192e-06,-5.979823375192e+00,3.524212660906e-07,3.524212660906e+02
5.831715022134e-01,-5.979242402989e-06,-5.979242402989e+00,3.520945144806e-07,3.520945144806e+02
5.832261472192e-01,-5.978653827500e-06,-5.978653827500e+00,3.517677948262e-07,3.517677948262e+02
5.832807922250e-01,-5.978057675708e-06,-5.978057675708e+00,3.514411075415e-07,3.514411075415e+02
5.833354372309e-01,-5.977453974571e-06,-5.977453974571e+00,3.511144530391e-07,3.511144530391e+02
5.833900822367e-01,-5.976842751023e-06,-5.976842751023e+00,3.507878317322e-07,3.507878317322e+02
5.834447272425e-01,-5.976224031968e-06,-5.976224031968e+00,3.504612440303e-07,3.504612440303e+02
5.834993722484e-01,-5.975597844288e-06,-5.975597844288e+00,3.501346903419e-07,3.501346903419e+02
5.835540172542e-01,-5.974964214838e-06,-5.974964214838e+00,3.498081710754e-07,3.498081710754e+02
5.836086622600e-01,-5.974323170443e-06,-5.974323170443e+00,3.494816866361e-07,3.494816866361e+02
5.836633072658e-01,-5.973674737905e-06,-5.973674737905e+00,3.491552374286e-07,3.491552374286e+02
5.837179522717e-01,-5.973018943993e-06,-5.973018943993e+00,3.488288238553e-07,3.488288238553e+02
5.837725972775e-01,-5.972355815449e-06,-5.972355815449e+00,3.485024463187e-07,3.485024463187e+02
5.838272422833e-01,-5.971685378989e-06,-5.971685378989e+00,3.481761052186e-07,3.481761052186e+02
5.838818872892e-01,-5.971007661292e-06,-5.971007661292e+00,3.478498009528e-07,3.478498009528e+02
5.839365322950e-01,-5.970322689017e-06,-5.970322689017e+00,3.475235339196e-07,3.475235339196e+02
5.839911773008e-01,-5.969630488779e-06,-5.969630488779e+00,3.471973045143e-07,3.471973045143e+02
5.840458223066e-01,-5.968931087173e-06,-5.968931087173e+00,3.468711131310e-07,3.468711131310e+02
5.841004673125e-01,-5.968224510761e-06,-5.968224510761e+00,3.465449601620e-07,3.465449601620e+02
5.841551123183e-01,-5.967510786066e-06,-5.967510786066e+00,3.462188459997e-07,3.462188459997e+02
5.842097573241e-01,-5.966789939586e-06,-5.966789939586e+00,3.458927710335e-07,3.458927710335e+02
5.842644023300e-01,-5.966061997781e-06,-5.966061997781e+00,3.455667356513e-07,3.455667356513e+02
5.843190473358e-01,-5.965326987080e-06,-5.965326987080e+00,3.452407402411e-07,3.452407402411e+02
5.843736923416e-01,-5.964584933875e-06,-5.964584933875e+00,3.449147851881e-07,3.449147851881e+02
5.844283373475e-01,-5.963835864530e-06,-5.963835864530e+00,3.445888708756e-07,3.445888708756e+02
5.844829823533e-01,-5.963079805368e-06,-5.963079805368e+00,3.442629976876e-07,3.442629976876e+02
5.845376273591e-01,-5.962316782678e-06,-5.962316782678e+00,3.439371660048e-07,3.439371660048e+02
5.845922723649e-01,-5.961546822716e-06,-5.961546822716e+00,3.436113762068e-07,3.436113762068e+02
5.846469173708e-01,-5.960769951696e-06,-5.960769951696e+00,3.432856286716e-07,3.432856286716e+02
5.847015623766e-01,-5.959986195805e-06,-5.959986195805e+00,3.429599237772e-07,3.429599237772e+02
5.847562073824e-01,-5.959195581184e-06,-5.959195581184e+00,3.426342618985e-07,3.426342618985e+02
5.848108523883e-01,-5.958398133941e-06,-5.958398133941e+00,3.423086434091e-07,3.423086434091e+02
5.848654973941e-01,-5.957593880144e-06,-5.957593880144e+00,3.419830686827e-07,3.419830686827e+02
5.849201423999e-01,-5.956782845825e-06,-5.956782845825e+00,3.416575380901e-07,3.416575380901e+02
5.849747874057e-01,-5.955965056978e-06,-5.955965056978e+00,3.413320520010e-07,3.413320520010e+02
5.850294324116e-01,-5.955140539556e-06,-5.955140539556e+00,3.410066107832e-07,3.410066107832e+02
5.850840774174e-01,-5.954309319473e-06,-5.954309319473e+00,3.406812148049e-07,3.406812148049e+02
5.851387224232e-01,-5.953471422603e-06,-5.953471422603e+00,3.403558644310e-07,3.403558644310e+02
5.851933674291e-01,-5.952626874782e-06,-5.952626874782e+00,3.400305600251e-07,3.400305600251e+02
5.852480124349e-01,-5.951775701802e-06,-5.951775701802e+00,3.397053019512e-07,3.397053019512e+02
5.853026574407e-01,-5.950917929416e-06,-5.950917929416e+00,3.393800905700e-07,3.393800905700e+02
5.853573024466e-01,-5.950053583339e-06,-5.950053583339e+00,3.390549262407e-07,3.390549262407e+02
5.854119474524e-01,-5.949182689241e-06,-5.949182689241e+00,3.387298093231e-07,3.387298093231e+02
5.854665924582e-01,-5.948305272747e-06,-5.948305272747e+00,3.384047401738e-07,3.384047401738e+02
5.855212374640e-01,-5.947421359447e-06,-5.947421359447e+00,3.380797191484e-07,3.380797191484e+02
5.855758824699e-01,-5.946530974880e-06,-5.946530974880e+00,3.377547466006e-07,3.377547466006e+02
5.856305274757e-01,-5.945634144554e-06,-5.945634144554e+00,3.374298228847e-07,3.374298228847e+02
5.856851724815e-01,-5.944730893921e-06,-5.944730893921e+00,3.371049483514e-07,3.371049483514e+02
5.857398174874e-01,-5.943821248397e-06,-5.943821248397e+00,3.367801233505e-07,3.367801233505e+02
5.857944624932e-01,-5.942905233351e-06,-5.942905233351e+00,3.364553482317e-07,3.364553482317e+02
5.858491074990e-01,-5.941982874111e-06,-5.941982874111e+00,3.361306233419e-07,3.361306233419e+02
5.859037525049e-01,-5.941054195955e-06,-5.941054195955e+00,3.358059490265e-07,3.358059490265e+02
5.859583975107e-01,-5.940119224121e-06,-5.940119224121e+00,3.354813256313e-07,3.354813256313e+02
5.860130425165e-01,-5.939177983800e-06,-5.939177983800e+00,3.351567534989e-07,3.351567534989e+02
5.860676875223e-01,-5.938230500138e-06,-5.938230500138e+00,3.348322329711e-07,3.348322329711e+02
5.861223325282e-01,-5.937276798234e-06,-5.937276798234e+00,3.345077643879e-07,3.345077643879e+02
5.861769775340e-01,-5.936316903141e-06,-5.936316903141e+00,3.341833480896e-07,3.341833480896e+02
5.862316225398e-01,-5.935350839870e-06,-5.935350839870e+00,3.338589844132e-07,3.338589844132e+02
5.862862675457e-01,-5.934378633378e-06,-5.934378633378e+00,3.335346736947e-07,3.335346736947e+02
5.863409125515e-01,-5.933400308581e-06,-5.933400308581e+00,3.332104162701e-07,3.332104162701e+02
5.863955575573e-01,-5.932415890346e-06,-5.932415890346e+00,3.328862124726e-07,3.328862124726e+02
5.864502025631e-01,-5.931425403488e-06,-5.931425403488e+00,3.325620626345e-07,3.325620626345e+02
5.865048475690e-01,-5.930428872784e-06,-5.930428872784e+00,3.322379670860e-07,3.322379670860e+02
5.865594925748e-01,-5.929426322954e-06,-5.929426322954e+00,3.319139261580e-07,3.319139261580e+02
5.866141375806e-01,-5.928417778674e-06,-5.928417778674e+00,3.315899401782e-07,3.315899401782e+02
5.866687825865e-01,-5.927403264570e-06,-5.927403264570e+00,3.312660094728e-07,3.312660094728e+02
5.867234275923e-01,-5.926382805218e-06,-5.926382805218e+00,3.309421343685e-07,3.309421343685e+02
5.867780725981e-01,-5.925356425149e-06,-5.925356425149e+00,3.306183151890e-07,3.306183151890e+02
5.868327176040e-01,-5.924324148842e-06,-5.924324148842e+00,3.302945522566e-07,3.302945522566e+02
5.868873626098e-01,-5.923286000728e-06,-5.923286000728e+00,3.299708458939e-07,3.299708458939e+02
5.869420076156e-01,-5.922242005185e-06,-5.922242005185e+00,3.296471964206e-07,3.296471964206e+02
5.869966526214e-01,-5.921192186541e-06,-5.921192186541e+00,3.293236041555e-07,3.293236041555e+02
5.870512976273e-01,-5.920136569080e-06,-5.920136569080e+00,3.290000694157e-07,3.290000694157e+02
5.871059426331e-01,-5.919075177029e-06,-5.919075177029e+00,3.286765925184e-07,3.286765925184e+02
5.871605876389e-01,-5.918008034568e-06,-5.918008034568e+00,3.283531737780e-07,3.283531737780e+02
5.872152326448e-01,-5.916935165821e-06,-5.916935165821e+00,3.280298135075e-07,3.280298135075e+02
5.872698776506e-01,-5.915856594867e-06,-5.915856594867e+00,3.277065120203e-07,3.277065120203e+02
5.873245226564e-01,-5.914772345732e-06,-5.914772345732e+00,3.273832696268e-07,3.273832696268e+02
5.873791676623e-01,-5.913682442388e-06,-5.913682442388e+00,3.270600866360e-07,3.270600866360e+02
5.874338126681e-01,-5.912586908755e-06,-5.912586908755e+00,3.267369633573e-07,3.267369633573e+02
5.874884576739e-01,-5.911485768707e-06,-5.911485768707e+00,3.264139000973e-07,3.264139000973e+02
5.875431026797e-01,-5.910379046060e-06,-5.910379046060e+00,3.260908971616e-07,3.260908971616e+02
5.875977476856e-01,-5.909266764579e-06,-5.909266764579e+00,3.257679548541e-07,3.257679548541e+02
5.876523926914e-01,-5.908148947975e-06,-5.908148947975e+00,3.254450734790e-07,3.254450734790e+02
5.877070376972e-01,-5.907025619908e-06,-5.907025619908e+00,3.251222533376e-07,3.251222533376e+02
5.877616827031e-01,-5.905896803990e-06,-5.905896803990e+00,3.247994947298e-07,3.247994947298e+02
5.878163277089e-01,-5.904762523769e-06,-5.904762523769e+00,3.244767979561e-07,3.244767979561e+02
5.878709727147e-01,-5.903622802748e-06,-5.903622802748e+00,3.241541633138e-07,3.241541633138e+02
5.879256177205e-01,-5.902477664376e-06,-5.902477664376e+00,3.238315910995e-07,3.238315910995e+02
5.879802627264e-01,-5.901327132043e-06,-5.901327132043e+00,3.235090816082e-07,3.235090816082e+02
5.880349077322e-01,-5.900171229090e-06,-5.900171229090e+00,3.231866351350e-07,3.231866351350e+02
5.880895527380e-01,-5.899009978806e-06,-5.899009978806e+00,3.228642519722e-07,3.228642519722e+02
5.881441977439e-01,-5.897843404418e-06,-5.897843404418e+00,3.225419324108e-07,3.225419324108e+02
5.881988427497e-01,-5.896671529107e-06,-5.896671529107e+00,3.222196767423e-07,3.222196767423e+02
5.882534877555e-01,-5.895494375994e-06,-5.895494375994e+00,3.218974852552e-07,3.218974852552e+02
5.883081327614e-01,-5.894311968146e-06,-5.894311968146e+00,3.215753582366e-07,3.215753582366e+02
5.883627777672e-01,-5.893124328580e-06,-5.893124328580e+00,3.212532959742e-07,3.212532959742e+02
5.884174227730e-01,-5.891931480253e-06,-5.891931480253e+00,3.209312987527e-07,3.209312987527e+02
5.884720677788e-01,-5.890733446070e-06,-5.890733446070e+00,3.206093668561e-07,3.206093668561e+02
5.885267127847e-01,-5.889530248878e-06,-5.889530248878e+00,3.202875005665e-07,3.202875005665e+02
5.885813577905e-01,-5.888321911471e-06,-5.888321911471e+00,3.199657001667e-07,3.199657001667e+02
5.886360027963e-01,-5.887108456589e-06,-5.887108456589e+00,3.196439659363e-07,3.196439659363e+02
5.886906478022e-01,-5.885889906911e-06,-5.885889906911e+00,3.193222981538e-07,3.193222981538e+02
5.887452928080e-01,-5.884666285066e-06,-5.884666285066e+00,3.190006970981e-07,3.190006970981e+02
5.887999378138e-01,-5.883437613624e-06,-5.883437613624e+00,3.186791630452e-07,3.186791630452e+02
5.888545828197e-01,-5.882203915099e-06,-5.882203915099e+00,3.183576962698e-07,3.183576962698e+02
5.889092278255e-01,-5.880965211951e-06,-5.880965211951e+00,3.180362970472e-07,3.180362970472e+02
5.889638728313e-01,-5.879721526583e-06,-5.879721526583e+00,3.177149656497e-07,3.177149656497e+02
5.890185178371e-01,-5.878472881343e-06,-5.878472881343e+00,3.173937023489e-07,3.173937023489e+02
5.890731628430e-01,-5.877219298519e-06,-5.877219298519e+00,3.170725074147e-07,3.170725074147e+02
5.891278078488e-01,-5.875960800346e-06,-5.875960800346e+00,3.167513811173e-07,3.167513811173e+02
5.891824528546e-01,-5.874697409001e-06,-5.874697409001e+00,3.164303237243e-07,3.164303237243e+02
5.892370978605e-01,-5.873429146603e-06,-5.873429146603e+00,3.161093355018e-07,3.161093355018e+02
5.892917428663e-01,-5.872156035217e-06,-5.872156035217e+00,3.157884167166e-07,3.157884167166e+02
5.893463878721e-01,-5.870878096849e-06,-5.870878096849e+00,3.154675676325e-07,3.154675676325e+02
5.894010328779e-01,-5.869595353450e-06,-5.869595353450e+00,3.151467885126e-07,3.151467885126e+02
5.894556778838e-01,-5.868307826914e-06,-5.868307826914e+00,3.148260796184e-07,3.148260796184e+02
5.895103228896e-01,-5.867015539073e-06,-5.867015539073e+00,3.145054412117e-07,3.145054412117e+02
5.895649678954e-01,-5.865718511711e-06,-5.865718511711e+00,3.141848735515e-07,3.141848735515e+02
5.896196129013e-01,-5.864416766544e-06,-5.864416766544e+00,3.138643768958e-07,3.138643768958e+02
5.896742579071e-01,-5.863110325236e-06,-5.863110325236e+00,3.135439515028e-07,3.135439515028e+02
5.897289029129e-01,-5.861799209397e-06,-5.861799209397e+00,3.132235976280e-07,3.132235976280e+02
5.897835479188e-01,-5.860483440574e-06,-5.860483440574e+00,3.129033155258e-07,3.129033155258e+02
5.898381929246e-01,-5.859163040259e-06,-5.859163040259e+00,3.125831054508e-07,3.125831054508e+02
5.898928379304e-01,-5.857838029886e-06,-5.857838029886e+00,3.122629676551e-07,3.122629676551e+02
5.899474829362e-01,-5.856508430827e-06,-5.856508430827e+00,3.119429023899e-07,3.119429023899e+02
5.900021279421e-01,-5.855174264405e-06,-5.855174264405e+00,3.116229099049e-07,3.116229099049e+02
5.900567729479e-01,-5.853835551878e-06,-5.853835551878e+00,3.113029904503e-07,3.113029904503e+02
5.901114179537e-01,-5.852492314451e-06,-5.852492314451e+00,3.109831442732e-07,3.109831442732e+02
5.901660629596e-01,-5.851144573264e-06,-5.851144573264e+00,3.106633716198e-07,3.106633716198e+02
5.902207079654e-01,-5.849792349406e-06,-5.849792349406e+00,3.103436727368e-07,3.103436727368e+02
5.902753529712e-01,-5.848435663904e-06,-5.848435663904e+00,3.100240478680e-07,3.100240478680e+02
5.903299979770e-01,-5.847074537732e-06,-5.847074537732e+00,3.097044972566e-07,3.097044972566e+02
5.903846429829e-01,-5.845708991798e-06,-5.845708991798e+00,3.093850211441e-07,3.093850211441e+02
5.904392879887e-01,-5.844339046956e-06,-5.844339046956e+00,3.090656197727e-07,3.090656197727e+02
5.904939329945e-01,-5.842964724004e-06,-5.842964724004e+00,3.087462933815e-07,3.087462933815e+02
5.905485780004e-01,-5.841586043678e-06,-5.841586043678e+00,3.084270422087e-07,3.084270422087e+02
5.906032230062e-01,-5.840203026659e-06,-5.840203026659e+00,3.081078664929e-07,3.081078664929e+02
5.906578680120e-01,-5.838815693565e-06,-5.838815693565e+00,3.077887664701e-07,3.077887664701e+02
5.907125130179e-01,-5.837424064961e-06,-5.837424064961e+00,3.074697423748e-07,3.074697423748e+02
5.907671580237e-01,-5.836028161348e-06,-5.836028161348e+00,3.071507944425e-07,3.071507944425e+02
5.908218030295e-01,-5.834628003173e-06,-5.834628003173e+00,3.068319229056e-07,3.068319229056e+02
5.908764480353e-01,-5.833223610824e-06,-5.833223610824e+00,3.065131279961e-07,3.065131279961e+02
5.909310930412e-01,-5.831815004627e-06,-5.831815004627e+00,3.061944099441e-07,3.061944099441e+02
5.909857380470e-01,-5.830402204855e-06,-5.830402204855e+00,3.058757689806e-07,3.058757689806e+02
5.910403830528e-01,-5.828985231717e-06,-5.828985231717e+00,3.055572053335e-07,3.055572053335e+02
5.910950280587e-01,-5.827564105369e-06,-5.827564105369e+00,3.052387192299e-07,3.052387192299e+02
5.911496730645e-01,-5.826138845903e-06,-5.826138845903e+00,3.049203108972e-07,3.049203108972e+02
5.912043180703e-01,-5.824709473354e-06,-5.824709473354e+00,3.046019805602e-07,3.046019805602e+02
5.912589630762e-01,-5.823276007701e-06,-5.823276007701e+00,3.042837284425e-07,3.042837284425e+02
5.913136080820e-01,-5.821838468862e-06,-5.821838468862e+00,3.039655547685e-07,3.039655547685e+02
5.913682530878e-01,-5.820396876698e-06,-5.820396876698e+00,3.036474597595e-07,3.036474597595e+02
5.914228980936e-01,-5.818951251010e-06,-5.818951251010e+00,3.033294436365e-07,3.033294436365e+02
5.914775430995e-01,-5.817501611540e-06,-5.817501611540e+00,3.030115066188e-07,3.030115066188e+02
5.915321881053e-01,-5.816047977973e-06,-5.816047977973e+00,3.026936489264e-07,3.026936489264e+02
5.915868331111e-01,-5.814590369937e-06,-5.814590369937e+00,3.023758707764e-07,3.023758707764e+02
5.916414781170e-01,-5.813128806993e-06,-5.813128806993e+00,3.020581723849e-07,3.020581723849e+02
5.916961231228e-01,-5.811663308654e-06,-5.811663308654e+00,3.017405539686e-07,3.017405539686e+02
5.917507681286e-01,-5.810193894371e-06,-5.810193894371e+00,3.014230157415e-07,3.014230157415e+02
5.918054131344e-01,-5.808720583531e-06,-5.808720583531e+00,3.011055579170e-07,3.011055579170e+02
5.918600581403e-01,-5.807243395469e-06,-5.807243395469e+00,3.007881807069e-07,3.007881807069e+02
5.919147031461e-01,-5.805762349456e-06,-5.805762349456e+00,3.004708843238e-07,3.004708843238e+02
5.919693481519e-01,-5.804277464714e-06,-5.804277464714e+00,3.001536689773e-07,3.001536689773e+02
5.920239931578e-01,-5.802788760396e-06,-5.802788760396e+00,2.998365348761e-07,2.998365348761e+02
5.920786381636e-01,-5.801296255600e-06,-5.801296255600e+00,2.995194822296e-07,2.995194822296e+02
5.921332831694e-01,-5.799799969368e-06,-5.799799969368e+00,2.992025112443e-07,2.992025112443e+02
5.921879281753e-01,-5.798299920677e-06,-5.798299920677e+00,2.988856221259e-07,2.988856221259e+02
5.922425731811e-01,-5.796796128456e-06,-5.796796128456e+00,2.985688150805e-07,2.985688150805e+02
5.922972181869e-01,-5.795288611567e-06,-5.795288611567e+00,2.982520903115e-07,2.982520903115e+02
5.923518631927e-01,-5.793777388817e-06,-5.793777388817e+00,2.979354480221e-07,2.979354480221e+02
5.924065081986e-01,-5.792262478953e-06,-5.792262478953e+00,2.976188884137e-07,2.976188884137e+02
5.924611532044e-01,-5.790743900663e-06,-5.790743900663e+00,2.973024116883e-07,2.973024116883e+02
5.925157982102e-01,-5.789221672581e-06,-5.789221672581e+00,2.969860180453e-07,2.969860180453e+02
5.925704432161e-01,-5.787695813277e-06,-5.787695813277e+00,2.966697076831e-07,2.966697076831e+02
5.926250882219e-01,-5.786166341267e-06,-5.786166341267e+00,2.963534808009e-07,2.963534808009e+02
5.926797332277e-01,-5.784633275009e-06,-5.784633275009e+00,2.960373375948e-07,2.960373375948e+02
5.927343782336e-01,-5.783096632899e-06,-5.783096632899e+00,2.957212782603e-07,2.957212782603e+02
5.927890232394e-01,-5.781556433276e-06,-5.781556433276e+00,2.954053029933e-07,2.954053029933e+02
5.928436682452e-01,-5.780012694427e-06,-5.780012694427e+00,2.950894119873e-07,2.950894119873e+02
5.928983132510e-01,-5.778465434569e-06,-5.778465434569e+00,2.947736054351e-07,2.947736054351e+02
5.929529582569e-01,-5.776914671872e-06,-5.776914671872e+00,2.944578835281e-07,2.944578835281e+02
5.930076032627e-01,-5.775360424443e-06,-5.775360424443e+00,2.941422464582e-07,2.941422464582e+02
5.930622482685e-01,-5.773802710334e-06,-5.773802710334e+00,2.938266944150e-07,2.938266944150e+02
5.931168932744e-01,-5.772241547532e-06,-5.772241547532e+00,2.935112275867e-07,2.935112275867e+02
5.931715382802e-01,-5.770676953976e-06,-5.770676953976e+00,2.931958461625e-07,2.931958461625e+02
5.932261832860e-01,-5.769108947540e-06,-5.769108947540e+00,2.928805503287e-07,2.928805503287e+02
5.932808282918e-01,-5.767537546041e-06,-5.767537546041e+00,2.925653402714e-07,2.925653402714e+02
5.933354732977e-01,-5.765962767245e-06,-5.765962767245e+00,2.922502161751e-07,2.922502161751e+02
5.933901183035e-01,-5.764384628850e-06,-5.764384628850e+00,2.919351782249e-07,2.919351782249e+02
5.934447633093e-01,-5.762803148505e-06,-5.762803148505e+00,2.916202266035e-07,2.916202266035e+02
5.934994083152e-01,-5.761218343796e-06,-5.761218343796e+00,2.913053614922e-07,2.913053614922e+02
5.935540533210e-01,-5.759630232256e-06,-5.759630232256e+00,2.909905830736e-07,2.909905830736e+02
5.936086983268e-01,-5.758038831355e-06,-5.758038831355e+00,2.906758915272e-07,2.906758915272e+02
5.936633433327e-01,-5.756444158513e-06,-5.756444158513e+00,2.903612870318e-07,2.903612870318e+02
5.937179883385e-01,-5.754846231087e-06,-5.754846231087e+00,2.900467697667e-07,2.900467697667e+02
