time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
3.843181649280e-01,9.986909089092e-02,-3.236159564461e-02,8.374075735423e-07,-7.134250127754e-07,6.812150059772e-07,1.392067690314e-06,1.392067690314e+03,1.937852454416e-03,1.483802838240e-03
3.843783745731e-01,9.986713516032e-02,-3.260243422517e-02,8.373645120937e-07,-7.169587225024e-07,6.812987878455e-07,1.390937198089e-06,1.390937198089e+03,1.934706289027e-03,1.483919420934e-03
3.844385842183e-01,9.986516492893e-02,-3.284327280573e-02,8.373212374034e-07,-7.205083207525e-07,6.813825016084e-07,1.389805412336e-06,1.389805412336e+03,1.931559084157e-03,1.484035814167e-03
3.844987938634e-01,9.986318019672e-02,-3.308411138629e-02,8.372777485128e-07,-7.240738742405e-07,6.814661471878e-07,1.388672325207e-06,1.388672325207e+03,1.928410826794e-03,1.484152017876e-03
3.845590035085e-01,9.986118096371e-02,-3.332494996685e-02,8.372340444590e-07,-7.276554498600e-07,6.815497245049e-07,1.387537928822e-06,1.387537928822e+03,1.925261503920e-03,1.484268031998e-03
3.846192131537e-01,9.985916722990e-02,-3.356578854741e-02,8.371901242756e-07,-7.312531146833e-07,6.816332334807e-07,1.386402215271e-06,1.386402215271e+03,1.922111102509e-03,1.484383856468e-03
3.846794227988e-01,9.985713899528e-02,-3.380662712797e-02,8.371459869916e-07,-7.348669359606e-07,6.817166740358e-07,1.385265176611e-06,1.385265176611e+03,1.918959609532e-03,1.484499491220e-03
3.847396324440e-01,9.985509625985e-02,-3.404746570853e-02,8.371016316323e-07,-7.384969811198e-07,6.818000460900e-07,1.384126804867e-06,1.384126804867e+03,1.915807011952e-03,1.484614936189e-03
3.847998420891e-01,9.985303902362e-02,-3.428830428909e-02,8.370570572188e-07,-7.421433177661e-07,6.818833495629e-07,1.382987092032e-06,1.382987092032e+03,1.912653296728e-03,1.484730191307e-03
3.848600517342e-01,9.985096728659e-02,-3.452914286965e-02,8.370122627682e-07,-7.458060136814e-07,6.819665843735e-07,1.381846030068e-06,1.381846030068e+03,1.909498450816e-03,1.484845256507e-03
3.849202613794e-01,9.984888104874e-02,-3.476998145020e-02,8.369672472934e-07,-7.494851368241e-07,6.820497504403e-07,1.380703610904e-06,1.380703610904e+03,1.906342461164e-03,1.484960131721e-03
3.849804710245e-01,9.984678031010e-02,-3.501082003076e-02,8.369220098033e-07,-7.531807553286e-07,6.821328476813e-07,1.379559826437e-06,1.379559826437e+03,1.903185314718e-03,1.485074816878e-03
3.850406806697e-01,9.984466507064e-02,-3.525165861132e-02,8.368765493027e-07,-7.568929375046e-07,6.822158760141e-07,1.378414668531e-06,1.378414668531e+03,1.900026998422e-03,1.485189311910e-03
3.851008903148e-01,9.984253533039e-02,-3.549249719188e-02,8.368308647922e-07,-7.606217518367e-07,6.822988353558e-07,1.377268129019e-06,1.377268129019e+03,1.896867499213e-03,1.485303616745e-03
3.851610999599e-01,9.984039108932e-02,-3.573333577244e-02,8.367849552684e-07,-7.643672669841e-07,6.823817256229e-07,1.376120199702e-06,1.376120199702e+03,1.893706804028e-03,1.485417731312e-03
3.852213096051e-01,9.983823234745e-02,-3.597417435300e-02,8.367388197236e-07,-7.681295517799e-07,6.824645467315e-07,1.374970872346e-06,1.374970872346e+03,1.890544899800e-03,1.485531655538e-03
3.852815192502e-01,9.983605910478e-02,-3.621501293356e-02,8.366924571460e-07,-7.719086752305e-07,6.825472985972e-07,1.373820138687e-06,1.373820138687e+03,1.887381773462e-03,1.485645389351e-03
3.853417288954e-01,9.983387136130e-02,-3.645585151412e-02,8.366458665198e-07,-7.757047065154e-07,6.826299811350e-07,1.372667990427e-06,1.372667990427e+03,1.884217411943e-03,1.485758932675e-03
3.854019385405e-01,9.983166911701e-02,-3.669669009468e-02,8.365990468247e-07,-7.795177149862e-07,6.827125942595e-07,1.371514419236e-06,1.371514419236e+03,1.881051802172e-03,1.485872285437e-03
3.854621481856e-01,9.982945237192e-02,-3.693752867524e-02,8.365519970366e-07,-7.833477701661e-07,6.827951378849e-07,1.370359416750e-06,1.370359416750e+03,1.877884931076e-03,1.485985447560e-03
3.855223578308e-01,9.982722112602e-02,-3.717836725580e-02,8.365047161269e-07,-7.871949417498e-07,6.828776119246e-07,1.369202974574e-06,1.369202974574e+03,1.874716785583e-03,1.486098418969e-03
3.855825674759e-01,9.982497537932e-02,-3.741920583636e-02,8.364572030630e-07,-7.910592996021e-07,6.829600162917e-07,1.368045084279e-06,1.368045084279e+03,1.871547352620e-03,1.486211199586e-03
3.856427771211e-01,9.982271513181e-02,-3.766004441692e-02,8.364094568080e-07,-7.949409137581e-07,6.830423508988e-07,1.366885737403e-06,1.366885737403e+03,1.868376619115e-03,1.486323789334e-03
3.857029867662e-01,9.982044038350e-02,-3.790088299748e-02,8.363614763207e-07,-7.988398544219e-07,6.831246156580e-07,1.365724925450e-06,1.365724925450e+03,1.865204571996e-03,1.486436188133e-03
3.857631964113e-01,9.981815113438e-02,-3.814172157804e-02,8.363132605559e-07,-8.027561919662e-07,6.832068104807e-07,1.364562639893e-06,1.364562639893e+03,1.862031198192e-03,1.486548395904e-03
3.858234060565e-01,9.981584738446e-02,-3.838256015860e-02,8.362648084640e-07,-8.066899969317e-07,6.832889352780e-07,1.363398872171e-06,1.363398872171e+03,1.858856484636e-03,1.486660412568e-03
3.858836157016e-01,9.981352913373e-02,-3.862339873916e-02,8.362161189910e-07,-8.106413400265e-07,6.833709899604e-07,1.362233613688e-06,1.362233613688e+03,1.855680418261e-03,1.486772238042e-03
3.859438253468e-01,9.981119638219e-02,-3.886423731972e-02,8.361671910790e-07,-8.146102921250e-07,6.834529744378e-07,1.361066855817e-06,1.361066855817e+03,1.852502986003e-03,1.486883872246e-03
3.860040349919e-01,9.980884912985e-02,-3.910507590028e-02,8.361180236655e-07,-8.185969242675e-07,6.835348886198e-07,1.359898589896e-06,1.359898589896e+03,1.849324174801e-03,1.486995315096e-03
3.860642446370e-01,9.980648737671e-02,-3.934591448084e-02,8.360686156840e-07,-8.226013076596e-07,6.836167324152e-07,1.358728807230e-06,1.358728807230e+03,1.846143971597e-03,1.487106566508e-03
3.861244542822e-01,9.980411112276e-02,-3.958675306140e-02,8.360189660633e-07,-8.266235136709e-07,6.836985057325e-07,1.357557499091e-06,1.357557499091e+03,1.842962363338e-03,1.487217626400e-03
3.861846639273e-01,9.980172036800e-02,-3.982759164196e-02,8.359690737284e-07,-8.306636138347e-07,6.837802084796e-07,1.356384656716e-06,1.356384656716e+03,1.839779336976e-03,1.487328494686e-03
3.862448735725e-01,9.979931511244e-02,-4.006843022252e-02,8.359189375996e-07,-8.347216798473e-07,6.838618405638e-07,1.355210271310e-06,1.355210271310e+03,1.836594879465e-03,1.487439171279e-03
3.863050832176e-01,9.979689535607e-02,-4.030926880308e-02,8.358685565931e-07,-8.387977835667e-07,6.839434018919e-07,1.354034334043e-06,1.354034334043e+03,1.833408977768e-03,1.487549656094e-03
3.863652928627e-01,9.979446109890e-02,-4.055010738364e-02,8.358179296207e-07,-8.428919970122e-07,6.840248923703e-07,1.352856836051e-06,1.352856836051e+03,1.830221618850e-03,1.487659949043e-03
3.864255025079e-01,9.979201234092e-02,-4.079094596419e-02,8.357670555897e-07,-8.470043923633e-07,6.841063119047e-07,1.351677768437e-06,1.351677768437e+03,1.827032789687e-03,1.487770050038e-03
3.864857121530e-01,9.978954908213e-02,-4.103178454475e-02,8.357159334033e-07,-8.511350419591e-07,6.841876604004e-07,1.350497122269e-06,1.350497122269e+03,1.823842477258e-03,1.487879958990e-03
3.865459217982e-01,9.978707132254e-02,-4.127262312531e-02,8.356645619603e-07,-8.552840182973e-07,6.842689377619e-07,1.349314888582e-06,1.349314888582e+03,1.820650668550e-03,1.487989675810e-03
