time_s,short_circuit_current_A,integrated_transferred_charge_C,short_circuit_current_uA,integrated_transferred_charge_nC
5.080892642035e-01,-4.336229960346e-07,2.643663173622e-07,-4.336229960346e-01,2.643663173622e+02
5.081439092093e-01,-4.354456809266e-07,2.643425722307e-07,-4.354456809266e-01,2.643425722307e+02
5.081985542152e-01,-4.372765765858e-07,2.643187272743e-07,-4.372765765858e-01,2.643187272743e+02
5.082531992210e-01,-4.391157128301e-07,2.642947820434e-07,-4.391157128301e-01,2.642947820434e+02
5.083078442268e-01,-4.409631195741e-07,2.642707360870e-07,-4.409631195741e-01,2.642707360870e+02
5.083624892327e-01,-4.428188268288e-07,2.642465889521e-07,-4.428188268288e-01,2.642465889521e+02
5.084171342385e-01,-4.446828647017e-07,2.642223401846e-07,-4.446828647017e-01,2.642223401846e+02
5.084717792443e-01,-4.465552633968e-07,2.641979893282e-07,-4.465552633968e-01,2.641979893282e+02
5.085264242502e-01,-4.484360532144e-07,2.641735359253e-07,-4.484360532144e-01,2.641735359253e+02
5.085810692560e-01,-4.503252645514e-07,2.641489795166e-07,-4.503252645514e-01,2.641489795166e+02
5.086357142618e-01,-4.522229279009e-07,2.641243196410e-07,-4.522229279009e-01,2.641243196410e+02
5.086903592676e-01,-4.541290738522e-07,2.640995558358e-07,-4.541290738522e-01,2.640995558358e+02
5.087450042735e-01,-4.560437330912e-07,2.640746876366e-07,-4.560437330912e-01,2.640746876366e+02
5.087996492793e-01,-4.579669363995e-07,2.640497145775e-07,-4.579669363995e-01,2.640497145775e+02
5.088542942851e-01,-4.598987146554e-07,2.640246361905e-07,-4.598987146554e-01,2.640246361905e+02
5.089089392910e-01,-4.618390988330e-07,2.639994520064e-07,-4.618390988330e-01,2.639994520064e+02
5.089635842968e-01,-4.637881200024e-07,2.639741615540e-07,-4.637881200024e-01,2.639741615540e+02
5.090182293026e-01,-4.657458093298e-07,2.639487643606e-07,-4.657458093298e-01,2.639487643606e+02
5.090728743085e-01,-4.677121980774e-07,2.639232599514e-07,-4.677121980774e-01,2.639232599514e+02
5.091275193143e-01,-4.696873176030e-07,2.638976478504e-07,-4.696873176030e-01,2.638976478504e+02
5.091821643201e-01,-4.716711993603e-07,2.638719275796e-07,-4.716711993603e-01,2.638719275796e+02
5.092368093259e-01,-4.736638748987e-07,2.638460986593e-07,-4.736638748987e-01,2.638460986593e+02
5.092914543318e-01,-4.756653758631e-07,2.638201606081e-07,-4.756653758631e-01,2.638201606081e+02
5.093460993376e-01,-4.776757339942e-07,2.637941129428e-07,-4.776757339942e-01,2.637941129428e+02
5.094007443434e-01,-4.796949811278e-07,2.637679551787e-07,-4.796949811278e-01,2.637679551787e+02
5.094553893493e-01,-4.817231491951e-07,2.637416868290e-07,-4.817231491951e-01,2.637416868290e+02
5.095100343551e-01,-4.837602702228e-07,2.637153074054e-07,-4.837602702228e-01,2.637153074054e+02
5.095646793609e-01,-4.858063763324e-07,2.636888164179e-07,-4.858063763324e-01,2.636888164179e+02
5.096193243667e-01,-4.878614997405e-07,2.636622133746e-07,-4.878614997405e-01,2.636622133746e+02
5.096739693726e-01,-4.899256727589e-07,2.636354977817e-07,-4.899256727589e-01,2.636354977817e+02
5.097286143784e-01,-4.919989277939e-07,2.636086691439e-07,-4.919989277939e-01,2.636086691439e+02
5.097832593842e-01,-4.940812973466e-07,2.635817269641e-07,-4.940812973466e-01,2.635817269641e+02
5.098379043901e-01,-4.961728140127e-07,2.635546707432e-07,-4.961728140127e-01,2.635546707432e+02
5.098925493959e-01,-4.982735104822e-07,2.635274999806e-07,-4.982735104822e-01,2.635274999806e+02
5.099471944017e-01,-5.003834195395e-07,2.635002141738e-07,-5.003834195395e-01,2.635002141738e+02
5.100018394076e-01,-5.025025740632e-07,2.634728128183e-07,-5.025025740632e-01,2.634728128183e+02
5.100564844134e-01,-5.046310070260e-07,2.634452954081e-07,-5.046310070260e-01,2.634452954081e+02
5.101111294192e-01,-5.067687514943e-07,2.634176614352e-07,-5.067687514943e-01,2.634176614352e+02
5.101657744250e-01,-5.089158406282e-07,2.633899103900e-07,-5.089158406282e-01,2.633899103900e+02
5.102204194309e-01,-5.110723076817e-07,2.633620417608e-07,-5.110723076817e-01,2.633620417608e+02
5.102750644367e-01,-5.132381860020e-07,2.633340550344e-07,-5.132381860020e-01,2.633340550344e+02
5.103297094425e-01,-5.154135090295e-07,2.633059496955e-07,-5.154135090295e-01,2.633059496955e+02
5.103843544484e-01,-5.175983102977e-07,2.632777252270e-07,-5.175983102977e-01,2.632777252270e+02
5.104389994542e-01,-5.197926234333e-07,2.632493811102e-07,-5.197926234333e-01,2.632493811102e+02
5.104936444600e-01,-5.219964821555e-07,2.632209168243e-07,-5.219964821555e-01,2.632209168243e+02
5.105482894658e-01,-5.242099202760e-07,2.631923318469e-07,-5.242099202760e-01,2.631923318469e+02
5.106029344717e-01,-5.264329716990e-07,2.631636256534e-07,-5.264329716990e-01,2.631636256534e+02
5.106575794775e-01,-5.286656704208e-07,2.631347977176e-07,-5.286656704208e-01,2.631347977176e+02
5.107122244833e-01,-5.309080505298e-07,2.631058475116e-07,-5.309080505298e-01,2.631058475116e+02
5.107668694892e-01,-5.331601462061e-07,2.630767745051e-07,-5.331601462061e-01,2.630767745051e+02
5.108215144950e-01,-5.354219917213e-07,2.630475781666e-07,-5.354219917213e-01,2.630475781666e+02
5.108761595008e-01,-5.376936214385e-07,2.630182579621e-07,-5.376936214385e-01,2.630182579621e+02
5.109308045067e-01,-5.399750698118e-07,2.629888133561e-07,-5.399750698118e-01,2.629888133561e+02
5.109854495125e-01,-5.422663713863e-07,2.629592438112e-07,-5.422663713863e-01,2.629592438112e+02
5.110400945183e-01,-5.445675607978e-07,2.629295487879e-07,-5.445675607978e-01,2.629295487879e+02
5.110947395241e-01,-5.468786727725e-07,2.628997277451e-07,-5.468786727725e-01,2.628997277451e+02
5.111493845300e-01,-5.491997421268e-07,2.628697801393e-07,-5.491997421268e-01,2.628697801393e+02
5.112040295358e-01,-5.515308037671e-07,2.628397054258e-07,-5.515308037671e-01,2.628397054258e+02
5.112586745416e-01,-5.538718926895e-07,2.628095030574e-07,-5.538718926895e-01,2.628095030574e+02
5.113133195475e-01,-5.562230439795e-07,2.627791724852e-07,-5.562230439795e-01,2.627791724852e+02
5.113679645533e-01,-5.585842928120e-07,2.627487131586e-07,-5.585842928120e-01,2.627487131586e+02
5.114226095591e-01,-5.609556744505e-07,2.627181245246e-07,-5.609556744505e-01,2.627181245246e+02
5.114772545650e-01,-5.633372242475e-07,2.626874060285e-07,-5.633372242475e-01,2.626874060285e+02
5.115318995708e-01,-5.657289776437e-07,2.626565571139e-07,-5.657289776437e-01,2.626565571139e+02
5.115865445766e-01,-5.681309701677e-07,2.626255772222e-07,-5.681309701677e-01,2.626255772222e+02
5.116411895824e-01,-5.705432374363e-07,2.625944657929e-07,-5.705432374363e-01,2.625944657929e+02
5.116958345883e-01,-5.729658151535e-07,2.625632222634e-07,-5.729658151535e-01,2.625632222634e+02
5.117504795941e-01,-5.753987391105e-07,2.625318460696e-07,-5.753987391105e-01,2.625318460696e+02
5.118051245999e-01,-5.778420451857e-07,2.625003366449e-07,-5.778420451857e-01,2.625003366449e+02
5.118597696058e-01,-5.802957693436e-07,2.624686934210e-07,-5.802957693436e-01,2.624686934210e+02
5.119144146116e-01,-5.827599476353e-07,2.624369158278e-07,-5.827599476353e-01,2.624369158278e+02
5.119690596174e-01,-5.852346161976e-07,2.624050032930e-07,-5.852346161976e-01,2.624050032930e+02
5.120237046232e-01,-5.877198112531e-07,2.623729552422e-07,-5.877198112531e-01,2.623729552422e+02
5.120783496291e-01,-5.902155691095e-07,2.623407710993e-07,-5.902155691095e-01,2.623407710993e+02
5.121329946349e-01,-5.927219261593e-07,2.623084502862e-07,-5.927219261593e-01,2.623084502862e+02
5.121876396407e-01,-5.952389188798e-07,2.622759922225e-07,-5.952389188798e-01,2.622759922225e+02
5.122422846466e-01,-5.977665838323e-07,2.622433963262e-07,-5.977665838323e-01,2.622433963262e+02
5.122969296524e-01,-6.003049576618e-07,2.622106620130e-07,-6.003049576618e-01,2.622106620130e+02
5.123515746582e-01,-6.028540770971e-07,2.621777886968e-07,-6.028540770971e-01,2.621777886968e+02
5.124062196641e-01,-6.054139789496e-07,2.621447757893e-07,-6.054139789496e-01,2.621447757893e+02
5.124608646699e-01,-6.079847001138e-07,2.621116227003e-07,-6.079847001138e-01,2.621116227003e+02
5.125155096757e-01,-6.105662775661e-07,2.620783288377e-07,-6.105662775661e-01,2.620783288377e+02
5.125701546815e-01,-6.131587483650e-07,2.620448936071e-07,-6.131587483650e-01,2.620448936071e+02
5.126247996874e-01,-6.157621496504e-07,2.620113164123e-07,-6.157621496504e-01,2.620113164123e+02
5.126794446932e-01,-6.183765186433e-07,2.619775966549e-07,-6.183765186433e-01,2.619775966549e+02
5.127340896990e-01,-6.210018926452e-07,2.619437337347e-07,-6.210018926452e-01,2.619437337347e+02
5.127887347049e-01,-6.236383090378e-07,2.619097270491e-07,-6.236383090378e-01,2.619097270491e+02
5.128433797107e-01,-6.262858052827e-07,2.618755759939e-07,-6.262858052827e-01,2.618755759939e+02
5.128980247165e-01,-6.289444189206e-07,2.618412799624e-07,-6.289444189206e-01,2.618412799624e+02
5.129526697224e-01,-6.316141875713e-07,2.618068383462e-07,-6.316141875713e-01,2.618068383462e+02
5.130073147282e-01,-6.342951489328e-07,2.617722505347e-07,-6.342951489328e-01,2.617722505347e+02
5.130619597340e-01,-6.369873407810e-07,2.617375159152e-07,-6.369873407810e-01,2.617375159152e+02
5.131166047398e-01,-6.396908009694e-07,2.617026338729e-07,-6.396908009694e-01,2.617026338729e+02
5.131712497457e-01,-6.424055674285e-07,2.616676037911e-07,-6.424055674285e-01,2.616676037911e+02
5.132258947515e-01,-6.451316781651e-07,2.616324250510e-07,-6.451316781651e-01,2.616324250510e+02
5.132805397573e-01,-6.478691712620e-07,2.615970970315e-07,-6.478691712620e-01,2.615970970315e+02
5.133351847632e-01,-6.506180848777e-07,2.615616191097e-07,-6.506180848777e-01,2.615616191097e+02
5.133898297690e-01,-6.533784572454e-07,2.615259906604e-07,-6.533784572454e-01,2.615259906604e+02
5.134444747748e-01,-6.561503266729e-07,2.614902110564e-07,-6.561503266729e-01,2.614902110564e+02
5.134991197806e-01,-6.589337315417e-07,2.614542796684e-07,-6.589337315417e-01,2.614542796684e+02
5.135537647865e-01,-6.617287103070e-07,2.614181958649e-07,-6.617287103070e-01,2.614181958649e+02
5.136084097923e-01,-6.645353014965e-07,2.613819590126e-07,-6.645353014965e-01,2.613819590126e+02
5.136630547981e-01,-6.673535437104e-07,2.613455684758e-07,-6.673535437104e-01,2.613455684758e+02
5.137176998040e-01,-6.701834756205e-07,2.613090236166e-07,-6.701834756205e-01,2.613090236166e+02
5.137723448098e-01,-6.730251359696e-07,2.612723237954e-07,-6.730251359696e-01,2.612723237954e+02
5.138269898156e-01,-6.758785635714e-07,2.612354683702e-07,-6.758785635714e-01,2.612354683702e+02
5.138816348215e-01,-6.787437973092e-07,2.611984566967e-07,-6.787437973092e-01,2.611984566967e+02
5.139362798273e-01,-6.816208761358e-07,2.611612881290e-07,-6.816208761358e-01,2.611612881290e+02
5.139909248331e-01,-6.845098390730e-07,2.611239620186e-07,-6.845098390730e-01,2.611239620186e+02
5.140455698389e-01,-6.874107252103e-07,2.610864777150e-07,-6.874107252103e-01,2.610864777150e+02
5.141002148448e-01,-6.903235737050e-07,2.610488345655e-07,-6.903235737050e-01,2.610488345655e+02
5.141548598506e-01,-6.932484237813e-07,2.610110319156e-07,-6.932484237813e-01,2.610110319156e+02
5.142095048564e-01,-6.961853147296e-07,2.609730691083e-07,-6.961853147296e-01,2.609730691083e+02
5.142641498623e-01,-6.991342859057e-07,2.609349454843e-07,-6.991342859057e-01,2.609349454843e+02
5.143187948681e-01,-7.020953767308e-07,2.608966603828e-07,-7.020953767308e-01,2.608966603828e+02
5.143734398739e-01,-7.050686266898e-07,2.608582131403e-07,-7.050686266898e-01,2.608582131403e+02
5.144280848798e-01,-7.080540753316e-07,2.608196030911e-07,-7.080540753316e-01,2.608196030911e+02
5.144827298856e-01,-7.110517622679e-07,2.607808295677e-07,-7.110517622679e-01,2.607808295677e+02
5.145373748914e-01,-7.140617271726e-07,2.607418919003e-07,-7.140617271726e-01,2.607418919003e+02
5.145920198972e-01,-7.170840097810e-07,2.607027894167e-07,-7.170840097810e-01,2.607027894167e+02
5.146466649031e-01,-7.201186498893e-07,2.606635214428e-07,-7.201186498893e-01,2.606635214428e+02
5.147013099089e-01,-7.231656873537e-07,2.606240873023e-07,-7.231656873537e-01,2.606240873023e+02
5.147559549147e-01,-7.262251620897e-07,2.605844863166e-07,-7.262251620897e-01,2.605844863166e+02
5.148105999206e-01,-7.292971140715e-07,2.605447178049e-07,-7.292971140715e-01,2.605447178049e+02
5.148652449264e-01,-7.323815833310e-07,2.605047810845e-07,-7.323815833310e-01,2.605047810845e+02
5.149198899322e-01,-7.354786099571e-07,2.604646754701e-07,-7.354786099571e-01,2.604646754701e+02
5.149745349380e-01,-7.385882340952e-07,2.604244002745e-07,-7.385882340952e-01,2.604244002745e+02
5.150291799439e-01,-7.417104959460e-07,2.603839548081e-07,-7.417104959460e-01,2.603839548081e+02
5.150838249497e-01,-7.448454357650e-07,2.603433383793e-07,-7.448454357650e-01,2.603433383793e+02
5.151384699555e-01,-7.479930938616e-07,2.603025502943e-07,-7.479930938616e-01,2.603025502943e+02
5.151931149614e-01,-7.511535105981e-07,2.602615898567e-07,-7.511535105981e-01,2.602615898567e+02
5.152477599672e-01,-7.543267263893e-07,2.602204563686e-07,-7.543267263893e-01,2.602204563686e+02
5.153024049730e-01,-7.575127817012e-07,2.601791491292e-07,-7.575127817012e-01,2.601791491292e+02
5.153570499789e-01,-7.607117170506e-07,2.601376674359e-07,-7.607117170506e-01,2.601376674359e+02
5.154116949847e-01,-7.639235730039e-07,2.600960105838e-07,-7.639235730039e-01,2.600960105838e+02
5.154663399905e-01,-7.671483901762e-07,2.600541778656e-07,-7.671483901762e-01,2.600541778656e+02
5.155209849963e-01,-7.703862092308e-07,2.600121685721e-07,-7.703862092308e-01,2.600121685721e+02
5.155756300022e-01,-7.736370708778e-07,2.599699819914e-07,-7.736370708778e-01,2.599699819914e+02
5.156302750080e-01,-7.769010158738e-07,2.599276174101e-07,-7.769010158738e-01,2.599276174101e+02
5.156849200138e-01,-7.801780850205e-07,2.598850741118e-07,-7.801780850205e-01,2.598850741118e+02
5.157395650197e-01,-7.834683191637e-07,2.598423513783e-07,-7.834683191637e-01,2.598423513783e+02
5.157942100255e-01,-7.867717591931e-07,2.597994484892e-07,-7.867717591931e-01,2.597994484892e+02
5.158488550313e-01,-7.900884460404e-07,2.597563647217e-07,-7.900884460404e-01,2.597563647217e+02
5.159035000371e-01,-7.934184206790e-07,2.597130993507e-07,-7.934184206790e-01,2.597130993507e+02
5.159581450430e-01,-7.967617241229e-07,2.596696516490e-07,-7.967617241229e-01,2.596696516490e+02
5.160127900488e-01,-8.001183974254e-07,2.596260208873e-07,-8.001183974254e-01,2.596260208873e+02
5.160674350546e-01,-8.034884816786e-07,2.595822063337e-07,-8.034884816786e-01,2.595822063337e+02
5.161220800605e-01,-8.068720180121e-07,2.595382072542e-07,-8.068720180121e-01,2.595382072542e+02
5.161767250663e-01,-8.102690475919e-07,2.594940229127e-07,-8.102690475919e-01,2.594940229127e+02
5.162313700721e-01,-8.136796116196e-07,2.594496525708e-07,-8.136796116196e-01,2.594496525708e+02
5.162860150780e-01,-8.171037513314e-07,2.594050954875e-07,-8.171037513314e-01,2.594050954875e+02
5.163406600838e-01,-8.205415079967e-07,2.593603509202e-07,-8.205415079967e-01,2.593603509202e+02
5.163953050896e-01,-8.239929229174e-07,2.593154181234e-07,-8.239929229174e-01,2.593154181234e+02
5.164499500954e-01,-8.274580374267e-07,2.592702963498e-07,-8.274580374267e-01,2.592702963498e+02
5.165045951013e-01,-8.309368928878e-07,2.592249848494e-07,-8.309368928878e-01,2.592249848494e+02
5.165592401071e-01,-8.344295306932e-07,2.591794828705e-07,-8.344295306932e-01,2.591794828705e+02
5.166138851129e-01,-8.379359922633e-07,2.591337896586e-07,-8.379359922633e-01,2.591337896586e+02
5.166685301188e-01,-8.414563190455e-07,2.590879044572e-07,-8.414563190455e-01,2.590879044572e+02
5.167231751246e-01,-8.449905525126e-07,2.590418265077e-07,-8.449905525126e-01,2.590418265077e+02
5.167778201304e-01,-8.485387341623e-07,2.589955550488e-07,-8.485387341623e-01,2.589955550488e+02
5.168324651363e-01,-8.521009055156e-07,2.589490893173e-07,-8.521009055156e-01,2.589490893173e+02
5.168871101421e-01,-8.556771081157e-07,2.589024285475e-07,-8.556771081157e-01,2.589024285475e+02
5.169417551479e-01,-8.592673835268e-07,2.588555719717e-07,-8.592673835268e-01,2.588555719717e+02
5.169964001537e-01,-8.628717733331e-07,2.588085188196e-07,-8.628717733331e-01,2.588085188196e+02
5.170510451596e-01,-8.664903191372e-07,2.587612683187e-07,-8.664903191372e-01,2.587612683187e+02
5.171056901654e-01,-8.701230625594e-07,2.587138196946e-07,-8.701230625594e-01,2.587138196946e+02
5.171603351712e-01,-8.737700452359e-07,2.586661721701e-07,-8.737700452359e-01,2.586661721701e+02
5.172149801771e-01,-8.774313088180e-07,2.586183249659e-07,-8.774313088180e-01,2.586183249659e+02
5.172696251829e-01,-8.811068949705e-07,2.585702773007e-07,-8.811068949705e-01,2.585702773007e+02
5.173242701887e-01,-8.847968453707e-07,2.585220283907e-07,-8.847968453707e-01,2.585220283907e+02
5.173789151945e-01,-8.885012017068e-07,2.584735774496e-07,-8.885012017068e-01,2.584735774496e+02
5.174335602004e-01,-8.922200056768e-07,2.584249236892e-07,-8.922200056768e-01,2.584249236892e+02
5.174882052062e-01,-8.959532989874e-07,2.583760663189e-07,-8.959532989874e-01,2.583760663189e+02
5.175428502120e-01,-8.997011233519e-07,2.583270045457e-07,-8.997011233519e-01,2.583270045457e+02
5.175974952179e-01,-9.034635204898e-07,2.582777375744e-07,-9.034635204898e-01,2.582777375744e+02
5.176521402237e-01,-9.072405321249e-07,2.582282646077e-07,-9.072405321249e-01,2.582282646077e+02
5.177067852295e-01,-9.110321999837e-07,2.581785848457e-07,-9.110321999837e-01,2.581785848457e+02
5.177614302354e-01,-9.148385657948e-07,2.581286974863e-07,-9.148385657948e-01,2.581286974863e+02
5.178160752412e-01,-9.186596712865e-07,2.580786017254e-07,-9.186596712865e-01,2.580786017254e+02
5.178707202470e-01,-9.224955581864e-07,2.580282967563e-07,-9.224955581864e-01,2.580282967563e+02
5.179253652528e-01,-9.263462682192e-07,2.579777817701e-07,-9.263462682192e-01,2.579777817701e+02
5.179800102587e-01,-9.302118431054e-07,2.579270559557e-07,-9.302118431054e-01,2.579270559557e+02
5.180346552645e-01,-9.340923245601e-07,2.578761184996e-07,-9.340923245601e-01,2.578761184996e+02
5.180893002703e-01,-9.379877542913e-07,2.578249685863e-07,-9.379877542913e-01,2.578249685863e+02
5.181439452762e-01,-9.418981739987e-07,2.577736053974e-07,-9.418981739987e-01,2.577736053974e+02
5.181985902820e-01,-9.458236253716e-07,2.577220281131e-07,-9.458236253716e-01,2.577220281131e+02
5.182532352878e-01,-9.497641500879e-07,2.576702359106e-07,-9.497641500879e-01,2.576702359106e+02
5.183078802937e-01,-9.537197898126e-07,2.576182279651e-07,-9.537197898126e-01,2.576182279651e+02
5.183625252995e-01,-9.576905861958e-07,2.575660034495e-07,-9.576905861958e-01,2.575660034495e+02
5.184171703053e-01,-9.616765808714e-07,2.575135615345e-07,-9.616765808714e-01,2.575135615345e+02
5.184718153111e-01,-9.656778154557e-07,2.574609013884e-07,-9.656778154557e-01,2.574609013884e+02
5.185264603170e-01,-9.696943315453e-07,2.574080221772e-07,-9.696943315453e-01,2.574080221772e+02
5.185811053228e-01,-9.737261707160e-07,2.573549230649e-07,-9.737261707160e-01,2.573549230649e+02
5.186357503286e-01,-9.777733745210e-07,2.573016032129e-07,-9.777733745210e-01,2.573016032129e+02
5.186903953345e-01,-9.818359844890e-07,2.572480617805e-07,-9.818359844890e-01,2.572480617805e+02
5.187450403403e-01,-9.859140421230e-07,2.571942979246e-07,-9.859140421230e-01,2.571942979246e+02
5.187996853461e-01,-9.900075888983e-07,2.571403108002e-07,-9.900075888983e-01,2.571403108002e+02
5.188543303519e-01,-9.941166662606e-07,2.570860995594e-07,-9.941166662606e-01,2.570860995594e+02
5.189089753578e-01,-9.982413156250e-07,2.570316633526e-07,-9.982413156250e-01,2.570316633526e+02
5.189636203636e-01,-1.002381578374e-06,2.569770013278e-07,-1.002381578374e+00,2.569770013278e+02
5.190182653694e-01,-1.006537495854e-06,2.569221126305e-07,-1.006537495854e+00,2.569221126305e+02
5.190729103753e-01,-1.010709109378e-06,2.568669964042e-07,-1.010709109378e+00,2.568669964042e+02
5.191275553811e-01,-1.014896460219e-06,2.568116517902e-07,-1.014896460219e+00,2.568116517902e+02
5.191822003869e-01,-1.019099589610e-06,2.567560779272e-07,-1.019099589610e+00,2.567560779272e+02
5.192368453928e-01,-1.023318538743e-06,2.567002739519e-07,-1.023318538743e+00,2.567002739519e+02
5.192914903986e-01,-1.027553348767e-06,2.566442389988e-07,-1.027553348767e+00,2.566442389988e+02
5.193461354044e-01,-1.031804060786e-06,2.565879722000e-07,-1.031804060786e+00,2.565879722000e+02
5.194007804102e-01,-1.036070715854e-06,2.565314726854e-07,-1.036070715854e+00,2.565314726854e+02
5.194554254161e-01,-1.040353354980e-06,2.564747395826e-07,-1.040353354980e+00,2.564747395826e+02
5.195100704219e-01,-1.044652019120e-06,2.564177720172e-07,-1.044652019120e+00,2.564177720172e+02
5.195647154277e-01,-1.048966749178e-06,2.563605691123e-07,-1.048966749178e+00,2.563605691123e+02
5.196193604336e-01,-1.053297586001e-06,2.563031299888e-07,-1.053297586001e+00,2.563031299888e+02
5.196740054394e-01,-1.057644570382e-06,2.562454537657e-07,-1.057644570382e+00,2.562454537657e+02
5.197286504452e-01,-1.062007743055e-06,2.561875395592e-07,-1.062007743055e+00,2.561875395592e+02
5.197832954511e-01,-1.066387144692e-06,2.561293864836e-07,-1.066387144692e+00,2.561293864836e+02
5.198379404569e-01,-1.070782815904e-06,2.560709936511e-07,-1.070782815904e+00,2.560709936511e+02
5.198925854627e-01,-1.075194797236e-06,2.560123601716e-07,-1.075194797236e+00,2.560123601716e+02
5.199472304685e-01,-1.079623129169e-06,2.559534851525e-07,-1.079623129169e+00,2.559534851525e+02
5.200018754744e-01,-1.084067852111e-06,2.558943676993e-07,-1.084067852111e+00,2.558943676993e+02
5.200565204802e-01,-1.088529006403e-06,2.558350069153e-07,-1.088529006403e+00,2.558350069153e+02
5.201111654860e-01,-1.093006632312e-06,2.557754019015e-07,-1.093006632312e+00,2.557754019015e+02
5.201658104919e-01,-1.097500770030e-06,2.557155517566e-07,-1.097500770030e+00,2.557155517566e+02
5.202204554977e-01,-1.102011459671e-06,2.556554555773e-07,-1.102011459671e+00,2.556554555773e+02
5.202751005035e-01,-1.106538741273e-06,2.555951124580e-07,-1.106538741273e+00,2.555951124580e+02
5.203297455093e-01,-1.111082654789e-06,2.555345214910e-07,-1.111082654789e+00,2.555345214910e+02
5.203843905152e-01,-1.115643240090e-06,2.554736817662e-07,-1.115643240090e+00,2.554736817662e+02
5.204390355210e-01,-1.120220536963e-06,2.554125923716e-07,-1.120220536963e+00,2.554125923716e+02
5.204936805268e-01,-1.124814585105e-06,2.553512523930e-07,-1.124814585105e+00,2.553512523930e+02
5.205483255327e-01,-1.129425424123e-06,2.552896609137e-07,-1.129425424123e+00,2.552896609137e+02
5.206029705385e-01,-1.134053093532e-06,2.552278170153e-07,-1.134053093532e+00,2.552278170153e+02
5.206576155443e-01,-1.138697632755e-06,2.551657197770e-07,-1.138697632755e+00,2.551657197770e+02
5.207122605502e-01,-1.143359081114e-06,2.551033682757e-07,-1.143359081114e+00,2.551033682757e+02
5.207669055560e-01,-1.148037477834e-06,2.550407615866e-07,-1.148037477834e+00,2.550407615866e+02
5.208215505618e-01,-1.152732862038e-06,2.549778987823e-07,-1.152732862038e+00,2.549778987823e+02
5.208761955676e-01,-1.157445272746e-06,2.549147789335e-07,-1.157445272746e+00,2.549147789335e+02
5.209308405735e-01,-1.162174748872e-06,2.548514011086e-07,-1.162174748872e+00,2.548514011086e+02
5.209854855793e-01,-1.166921329220e-06,2.547877643743e-07,-1.166921329220e+00,2.547877643743e+02
5.210401305851e-01,-1.171685052484e-06,2.547238677947e-07,-1.171685052484e+00,2.547238677947e+02
5.210947755910e-01,-1.176465957245e-06,2.546597104318e-07,-1.176465957245e+00,2.546597104318e+02
5.211494205968e-01,-1.181264081967e-06,2.545952913459e-07,-1.181264081967e+00,2.545952913459e+02
5.212040656026e-01,-1.186079464998e-06,2.545306095950e-07,-1.186079464998e+00,2.545306095950e+02
5.212587106084e-01,-1.190912144564e-06,2.544656642349e-07,-1.190912144564e+00,2.544656642349e+02
5.213133556143e-01,-1.195762158766e-06,2.544004543192e-07,-1.195762158766e+00,2.544004543192e+02
5.213680006201e-01,-1.200629545584e-06,2.543349788999e-07,-1.200629545584e+00,2.543349788999e+02
5.214226456259e-01,-1.205514342865e-06,2.542692370265e-07,-1.205514342865e+00,2.542692370265e+02
5.214772906318e-01,-1.210416588328e-06,2.542032277465e-07,-1.210416588328e+00,2.542032277465e+02
5.215319356376e-01,-1.215336319558e-06,2.541369501056e-07,-1.215336319558e+00,2.541369501056e+02
5.215865806434e-01,-1.220273574006e-06,2.540704031473e-07,-1.220273574006e+00,2.540704031473e+02
5.216412256493e-01,-1.225228388980e-06,2.540035859127e-07,-1.225228388980e+00,2.540035859127e+02
5.216958706551e-01,-1.230200801652e-06,2.539364974415e-07,-1.230200801652e+00,2.539364974415e+02
5.217505156609e-01,-1.235190849047e-06,2.538691367710e-07,-1.235190849047e+00,2.538691367710e+02
5.218051606667e-01,-1.240198568045e-06,2.538015029364e-07,-1.240198568045e+00,2.538015029364e+02
5.218598056726e-01,-1.245223995376e-06,2.537335949711e-07,-1.245223995376e+00,2.537335949711e+02
5.219144506784e-01,-1.250267167620e-06,2.536654119066e-07,-1.250267167620e+00,2.536654119066e+02
5.219690956842e-01,-1.255328121201e-06,2.535969527720e-07,-1.255328121201e+00,2.535969527720e+02
5.220237406901e-01,-1.260406892386e-06,2.535282165947e-07,-1.260406892386e+00,2.535282165947e+02
5.220783856959e-01,-1.265503517282e-06,2.534592024002e-07,-1.265503517282e+00,2.534592024002e+02
5.221330307017e-01,-1.270618031834e-06,2.533899092118e-07,-1.270618031834e+00,2.533899092118e+02
5.221876757076e-01,-1.275750471821e-06,2.533203360509e-07,-1.275750471821e+00,2.533203360509e+02
5.222423207134e-01,-1.280900872852e-06,2.532504819371e-07,-1.280900872852e+00,2.532504819371e+02
5.222969657192e-01,-1.286069270369e-06,2.531803458879e-07,-1.286069270369e+00,2.531803458879e+02
5.223516107250e-01,-1.291255699635e-06,2.531099269189e-07,-1.291255699635e+00,2.531099269189e+02
5.224062557309e-01,-1.296460195739e-06,2.530392240438e-07,-1.296460195739e+00,2.530392240438e+02
5.224609007367e-01,-1.301682793590e-06,2.529682362744e-07,-1.301682793590e+00,2.529682362744e+02
5.225155457425e-01,-1.306923527913e-06,2.528969626206e-07,-1.306923527913e+00,2.528969626206e+02
5.225701907484e-01,-1.312182433249e-06,2.528254020903e-07,-1.312182433249e+00,2.528254020903e+02
5.226248357542e-01,-1.317459543948e-06,2.527535536897e-07,-1.317459543948e+00,2.527535536897e+02
5.226794807600e-01,-1.322754894171e-06,2.526814164231e-07,-1.322754894171e+00,2.526814164231e+02
