time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
6.325625318398e-01,7.174342944446e-03,-2.395720007755e-01,9.655133838951e-11,-8.180418386709e-09,1.539178313813e-07,-1.370933568534e-06,-1.370933568534e+03,1.879458849334e-03,8.889785975071e-04
6.326227414849e-01,7.159925649697e-03,-2.393311621949e-01,9.606004316759e-11,-8.139067329625e-09,1.538353099671e-07,-1.370202474347e-06,-1.370202474347e+03,1.877454820706e-03,8.890916987266e-04
6.326829511301e-01,7.145522855753e-03,-2.390903236144e-01,9.557123138868e-11,-8.097925191394e-09,1.537528325607e-07,-1.369471750245e-06,-1.369471750245e+03,1.875452874720e-03,8.892046793469e-04
6.327431607752e-01,7.131134562615e-03,-2.388494850338e-01,9.508489050558e-11,-8.056990917557e-09,1.536703991397e-07,-1.368741396143e-06,-1.368741396143e+03,1.873453009515e-03,8.893175394933e-04
6.328033704204e-01,7.116760770282e-03,-2.386086464533e-01,9.460100803446e-11,-8.016263458969e-09,1.535880096820e-07,-1.368011411953e-06,-1.368011411953e+03,1.871455223233e-03,8.894302792912e-04
6.328635800655e-01,7.102401478754e-03,-2.383678078727e-01,9.411957155445e-11,-7.975741771769e-09,1.535056641653e-07,-1.367281797587e-06,-1.367281797587e+03,1.869459514013e-03,8.895428988656e-04
6.329237897106e-01,7.088056688032e-03,-2.381269692921e-01,9.364056870740e-11,-7.935424817354e-09,1.534233625672e-07,-1.366552552957e-06,-1.366552552957e+03,1.867465879993e-03,8.896553983416e-04
6.329839993558e-01,7.073726398115e-03,-2.378861307116e-01,9.316398719754e-11,-7.895311562353e-09,1.533411048656e-07,-1.365823677974e-06,-1.365823677974e+03,1.865474319315e-03,8.897677778439e-04
6.330442090009e-01,7.059410609004e-03,-2.376452921310e-01,9.268981479114e-11,-7.855400978599e-09,1.532588910382e-07,-1.365095172549e-06,-1.365095172549e+03,1.863484830118e-03,8.898800374975e-04
6.331044186461e-01,7.045109320699e-03,-2.374044535505e-01,9.221803931625e-11,-7.815692043107e-09,1.531767210626e-07,-1.364367036593e-06,-1.364367036593e+03,1.861497410540e-03,8.899921774269e-04
6.331646282912e-01,7.030822533199e-03,-2.371636149699e-01,9.174864866232e-11,-7.776183738044e-09,1.530945949168e-07,-1.363639270013e-06,-1.363639270013e+03,1.859512058723e-03,8.901041977568e-04
6.332248379363e-01,7.016550246504e-03,-2.369227763893e-01,9.128163077997e-11,-7.736875050703e-09,1.530125125784e-07,-1.362911872721e-06,-1.362911872721e+03,1.857528772805e-03,8.902160986115e-04
6.332850475815e-01,7.002292460615e-03,-2.366819378088e-01,9.081697368061e-11,-7.697764973482e-09,1.529304740253e-07,-1.362184844625e-06,-1.362184844625e+03,1.855547550925e-03,8.903278801154e-04
6.333452572266e-01,6.988049175531e-03,-2.364410992282e-01,9.035466543618e-11,-7.658852503852e-09,1.528484792351e-07,-1.361458185632e-06,-1.361458185632e+03,1.853568391225e-03,8.904395423928e-04
6.334054668718e-01,6.973820391253e-03,-2.362002606477e-01,8.989469417883e-11,-7.620136644338e-09,1.527665281857e-07,-1.360731895651e-06,-1.360731895651e+03,1.851591291842e-03,8.905510855676e-04
6.334656765169e-01,6.959606107780e-03,-2.359594220671e-01,8.943704810060e-11,-7.581616402488e-09,1.526846208549e-07,-1.360005974589e-06,-1.360005974589e+03,1.849616250918e-03,8.906625097640e-04
6.335258861620e-01,6.945406325112e-03,-2.357185834865e-01,8.898171545316e-11,-7.543290790850e-09,1.526027572204e-07,-1.359280422352e-06,-1.359280422352e+03,1.847643266591e-03,8.907738151057e-04
6.335860958072e-01,6.931221043251e-03,-2.354777449060e-01,8.852868454746e-11,-7.505158826950e-09,1.525209372600e-07,-1.358555238848e-06,-1.358555238848e+03,1.845672337001e-03,8.908850017167e-04
6.336463054523e-01,6.917050262194e-03,-2.352369063254e-01,8.807794375348e-11,-7.467219533260e-09,1.524391609516e-07,-1.357830423981e-06,-1.357830423981e+03,1.843703460288e-03,8.909960697205e-04
6.337065150975e-01,6.902893981943e-03,-2.349960677449e-01,8.762948149988e-11,-7.429471937180e-09,1.523574282729e-07,-1.357105977657e-06,-1.357105977657e+03,1.841736634592e-03,8.911070192406e-04
6.337667247426e-01,6.888752202498e-03,-2.347552291643e-01,8.718328627376e-11,-7.391915071010e-09,1.522757392018e-07,-1.356381899781e-06,-1.356381899781e+03,1.839771858054e-03,8.912178504006e-04
6.338269343877e-01,6.874624923858e-03,-2.345143905837e-01,8.673934662032e-11,-7.354547971926e-09,1.521940937161e-07,-1.355658190257e-06,-1.355658190257e+03,1.837809128812e-03,8.913285633237e-04
6.338871440329e-01,6.860512146023e-03,-2.342735520032e-01,8.629765114258e-11,-7.317369681955e-09,1.521124917936e-07,-1.354934848990e-06,-1.354934848990e+03,1.835848445007e-03,8.914391581331e-04
6.339473536780e-01,6.846413868994e-03,-2.340327134226e-01,8.585818850113e-11,-7.280379247950e-09,1.520309334121e-07,-1.354211875882e-06,-1.354211875882e+03,1.833889804781e-03,8.915496349520e-04
6.340075633232e-01,6.832330092771e-03,-2.337918748421e-01,8.542094741376e-11,-7.243575721571e-09,1.519494185496e-07,-1.353489270837e-06,-1.353489270837e+03,1.831933206272e-03,8.916599939033e-04
6.340677729683e-01,6.818260817353e-03,-2.335510362615e-01,8.498591665523e-11,-7.206958159251e-09,1.518679471837e-07,-1.352767033758e-06,-1.352767033758e+03,1.829978647621e-03,8.917702351099e-04
6.341279826134e-01,6.804206042740e-03,-2.333101976809e-01,8.455308505699e-11,-7.170525622183e-09,1.517865192924e-07,-1.352045164545e-06,-1.352045164545e+03,1.828026126971e-03,8.918803586946e-04
6.341881922586e-01,6.790165768933e-03,-2.330693591004e-01,8.412244150685e-11,-7.134277176287e-09,1.517051348535e-07,-1.351323663102e-06,-1.351323663102e+03,1.826075642460e-03,8.919903647801e-04
6.342484019037e-01,6.776139995931e-03,-2.328285205198e-01,8.369397494871e-11,-7.098211892193e-09,1.516237938448e-07,-1.350602529329e-06,-1.350602529329e+03,1.824127192231e-03,8.921002534887e-04
6.343086115489e-01,6.762128723735e-03,-2.325876819393e-01,8.326767438232e-11,-7.062328845212e-09,1.515424962444e-07,-1.349881763127e-06,-1.349881763127e+03,1.822180774424e-03,8.922100249431e-04
6.343688211940e-01,6.748131952344e-03,-2.323468433587e-01,8.284352886293e-11,-7.026627115318e-09,1.514612420299e-07,-1.349161364397e-06,-1.349161364397e+03,1.820236387182e-03,8.923196792655e-04
6.344290308391e-01,6.734149681759e-03,-2.321060047781e-01,8.242152750107e-11,-6.991105787117e-09,1.513800311793e-07,-1.348441333038e-06,-1.348441333038e+03,1.818294028645e-03,8.924292165781e-04
6.344892404843e-01,6.720181911979e-03,-2.318651661976e-01,8.200165946223e-11,-6.955763949834e-09,1.512988636705e-07,-1.347721668949e-06,-1.347721668949e+03,1.816353696956e-03,8.925386370030e-04
