time_s,x_ball_m,charge_C,current_A,voltage_V,power_W,energy_J,voc_estimate_V,signed_coupling,abs_coupling
3.700000000000e-01,2.100000000000e-02,2.803460094680e-08,1.091381977381e-06,1.091381977381e+02,1.191114620551e-04,1.462435102276e-05,5.510883822857e+03,-3.067290908335e-01,6.932550681867e-01
3.727819548872e-01,2.127819548872e-02,3.105539844781e-08,1.079330513961e-06,1.079330513961e+02,1.164954358368e-04,1.495207490328e-05,6.104695167345e+03,-3.397799080302e-01,6.949237823587e-01
3.755639097744e-01,2.155639097744e-02,3.403989854328e-08,1.065187720689e-06,1.065187720689e+02,1.134624880306e-04,1.527194118836e-05,6.691371372463e+03,-3.724335920478e-01,6.969873742857e-01
3.783458646617e-01,2.183458646617e-02,3.698200681856e-08,1.048772435829e-06,1.048772435829e+02,1.099923622154e-04,1.558276184472e-05,7.269714432529e+03,-4.046234633472e-01,6.995114178224e-01
3.811278195489e-01,2.211278195489e-02,3.987517375015e-08,1.029949221339e-06,1.029949221339e+02,1.060795398537e-04,1.588331298670e-05,7.838436879137e+03,-4.362778630029e-01,7.025626886626e-01
3.839097744361e-01,2.239097744361e-02,4.271255135834e-08,1.008647471753e-06,1.008647471753e+02,1.017369722275e-04,1.617238106741e-05,8.396192575034e+03,-4.673218666526e-01,7.062061066006e-01
3.866917293233e-01,2.266917293233e-02,4.548719727720e-08,9.848749139076e-07,9.848749139076e+01,9.699785960445e-05,1.644881673575e-05,8.941616829063e+03,-4.976795172463e-01,7.105014351256e-01
3.894736842105e-01,2.294736842105e-02,4.819230651843e-08,9.587229224234e-07,9.587229224234e+01,9.191496419800e-05,1.671159021247e-05,9.473371954982e+03,-5.272763607948e-01,7.154999263381e-01
3.922556390977e-01,2.322556390977e-02,5.082144511625e-08,9.303620438361e-07,9.303620438361e+01,8.655735326108e-05,1.695984118036e-05,9.990193200066e+03,-5.560420026998e-01,7.212410865106e-01
3.950375939850e-01,2.350375939850e-02,5.336875698789e-08,9.000273994913e-07,9.000273994913e+01,8.100493198351e-05,1.719291653953e-05,1.049092940858e+04,-5.839123710328e-01,7.277497095117e-01
3.978195488722e-01,2.378195488722e-02,5.582911636154e-08,8.679950419302e-07,8.679950419302e+01,7.534153928154e-05,1.741039095445e-05,1.097457298518e+04,-6.108313842635e-01,7.350332895154e-01
4.006015037594e-01,2.406015037594e-02,5.819820308585e-08,8.345516668158e-07,8.345516668158e+01,6.964764845851e-05,1.761206764417e-05,1.144027469889e+04,-6.367517752272e-01,7.430798890345e-01
4.033834586466e-01,2.433834586466e-02,6.047248653780e-08,7.999611367651e-07,7.999611367651e+01,6.399378203345e-05,1.779795985951e-05,1.188734051972e+04,-6.616349150600e-01,7.518565101950e-01
4.061654135338e-01,2.461654135338e-02,6.264911467386e-08,7.644318972098e-07,7.644318972098e+01,5.843561254718e-05,1.796825638581e-05,1.231520980904e+04,-6.854495992969e-01,7.613080006285e-01
4.089473684211e-01,2.489473684211e-02,6.472571664258e-08,7.280894612870e-07,7.280894612870e+01,5.301142636372e-05,1.812327670309e-05,1.272341651823e+04,-7.081698882390e-01,7.713565214209e-01
4.117293233083e-01,2.517293233083e-02,6.670013874418e-08,6.909576887324e-07,6.909576887324e+01,4.774225276184e-05,1.826342279811e-05,1.311153728512e+04,-7.297722180633e-01,7.819016109487e-01
4.145112781955e-01,2.545112781955e-02,6.857014288064e-08,6.529516368346e-07,6.529516368346e+01,4.263458400449e-05,1.838913493948e-05,1.347913215704e+04,-7.502321015380e-01,7.928208901408e-01
4.172932330827e-01,2.572932330827e-02,7.033310273860e-08,6.138834403370e-07,6.138834403370e+01,3.768528783200e-05,1.850085806948e-05,1.382568486810e+04,-7.695208039324e-01,8.039714651300e-01
4.200751879699e-01,2.600751879699e-02,7.198573495470e-08,5.734811504877e-07,5.734811504877e+01,3.288806299647e-05,1.859902400860e-05,1.415054999324e+04,-7.876024016725e-01,8.151920856023e-01
4.228571428571e-01,2.628571428571e-02,7.352390011725e-08,5.314189236692e-07,5.314189236692e+01,2.824060724338e-05,1.868405261006e-05,1.445291383025e+04,-8.044316050829e-01,8.263061058303e-01
4.256390977444e-01,2.656390977444e-02,7.494250189842e-08,4.873555870316e-07,4.873555870316e+01,2.375154682109e-05,1.875637252361e-05,1.473177457172e+04,-8.199526547821e-01,8.371252671917e-01
4.284210526316e-01,2.684210526316e-02,7.623550263156e-08,4.409775851385e-07,4.409775851385e+01,1.944612305946e-05,1.881645950803e-05,1.498594536719e+04,-8.340994921163e-01,8.474542758166e-01
4.312030075188e-01,2.712030075188e-02,7.739606139468e-08,3.920417445159e-07,3.920417445159e+01,1.536967294431e-05,1.886488749495e-05,1.521408146676e+04,-8.467972699425e-01,8.570960900469e-01
4.339849624060e-01,2.739849624060e-02,7.841678752586e-08,3.404132408314e-07,3.404132408314e+01,1.158811745333e-05,1.890238517333e-05,1.541473005579e+04,-8.579651263640e-01,8.658577656433e-01
4.367669172932e-01,2.767669172932e-02,7.929008995269e-08,2.860946132631e-07,2.860946132631e+01,8.185012773819e-06,1.892988915146e-05,1.558639892404e+04,-8.675200067745e-01,8.735566401638e-01
4.395488721805e-01,2.795488721805e-02,8.000859214101e-08,2.292425818986e-07,2.292425818986e+01,5.255216135555e-06,1.894858420671e-05,1.572763803402e+04,-8.753812038504e-01,8.800265804847e-01
4.423308270677e-01,2.823308270677e-02,8.056557499483e-08,1.701706790594e-07,1.701706790594e+01,2.895806001154e-06,1.895992209465e-05,1.583712658370e+04,-8.814752033579e-01,8.851239773749e-01
4.451127819549e-01,2.851127819549e-02,8.095540644555e-08,1.093371641083e-07,1.093371641083e+01,1.195461545525e-06,1.896561295552e-05,1.591375745280e+04,-8.857403843278e-01,8.887331550055e-01
4.478947368421e-01,2.878947368421e-02,8.117391711092e-08,4.731919751364e-08,4.731919751364e+00,2.239106453335e-07,1.896758727022e-05,1.595671104766e+04,-8.881311291739e-01,8.907708752436e-01
4.506766917293e-01,2.906766917293e-02,8.121868619112e-08,-1.522435167616e-08,-1.522435167616e+00,2.317808839595e-08,1.896793096508e-05,1.596551150108e+04,-8.886209517076e-01,8.911896572792e-01
4.534586466165e-01,2.934586466165e-02,8.108921019182e-08,-7.759794017478e-08,-7.759794017478e+00,6.021440319368e-07,1.896880077404e-05,1.594005983899e+04,-8.872043431522e-01,8.899796999095e-01
4.562406015038e-01,2.962406015038e-02,8.078693825330e-08,-1.391179113169e-07,-1.391179113169e+01,1.935379324917e-06,1.897233041179e-05,1.588064092523e+04,-8.838971586817e-01,8.871692809062e-01
4.590225563910e-01,2.990225563910e-02,8.031517068525e-08,-1.991599125002e-07,-1.991599125002e+01,3.966467074707e-06,1.898053974701e-05,1.578790351606e+04,-8.787355072814e-01,8.828236071640e-01
4.618045112782e-01,3.018045112782e-02,7.967883046947e-08,-2.572006142015e-07,-2.572006142015e+01,6.615215594565e-06,1.899525862892e-05,1.566281534349e+04,-8.717732517381e-01,8.770421911625e-01
4.645864661654e-01,3.045864661654e-02,7.888412967390e-08,-3.128497491558e-07,-3.128497491558e+01,9.787496554687e-06,1.901807443153e-05,1.550659754084e+04,-8.630783588458e-01,8.699549237593e-01
4.673684210526e-01,3.073684210526e-02,7.793816269221e-08,-3.658694678914e-07,-3.658694678914e+01,1.338604675351e-05,1.905030830756e-05,1.532064468400e+04,-8.527284490039e-01,8.617170914393e-01
4.701503759398e-01,3.101503759398e-02,7.684846496533e-08,-4.161792939538e-07,-4.161792939538e+01,1.732052047159e-05,1.909302044994e-05,1.510643804748e+04,-8.408059681496e-01,8.525036407671e-01
4.729323308271e-01,3.129323308271e-02,7.562257865066e-08,-4.638464317450e-07,-4.638464317450e+01,2.151535122425e-05,1.914704027147e-05,1.486546022608e+04,-8.273934357052e-01,8.425030196412e-01
4.757142857143e-01,3.157142857143e-02,7.426766526991e-08,-5.090626828101e-07,-5.090626828101e+01,2.591448150298e-05,1.921301409895e-05,1.459911899135e+04,-8.125692065241e-01,8.319109229913e-01
4.784962406015e-01,3.184962406015e-02,7.279019981397e-08,-5.521106049207e-07,-5.521106049207e+01,3.048261200659e-05,1.929146118391e-05,1.430868716050e+04,-7.964041240641e-01,8.209242421643e-01
4.812781954887e-01,3.212781954887e-02,7.119577167862e-08,-5.933226519915e-07,-5.933226519915e+01,3.520317693663e-05,1.938282863470e-05,1.399526346546e+04,-7.789593424072e-01,8.097354677590e-01
4.840601503759e-01,3.240601503759e-02,6.948900611116e-08,-6.330377353613e-07,-6.330377353613e+01,4.007367743913e-05,1.948753704116e-05,1.365975711126e+04,-7.602854668002e-01,7.985277327135e-01
4.868421052632e-01,3.268421052632e-02,6.767360683526e-08,-6.715598619009e-07,-6.715598619009e+01,4.509926481164e-05,1.960601068263e-05,1.330289615502e+04,-7.404230200169e-01,7.874706147338e-01
4.896240601504e-01,3.296240601504e-02,6.575250763141e-08,-7.091231982972e-07,-7.091231982972e+01,5.028557103632e-05,1.973868883776e-05,1.292525730278e+04,-7.194041008136e-01,7.767167532955e-01
4.924060150376e-01,3.324060150376e-02,6.372810934097e-08,-7.458671106561e-07,-7.458671106561e+01,5.563177467585e-05,1.988601747653e-05,1.252731249839e+04,-6.972549770116e-01,7.663992836100e-01
4.951879699248e-01,3.351879699248e-02,6.160257032400e-08,-7.818235221483e-07,-7.818235221483e+01,6.112480197843e-05,2.004842324105e-05,1.210948602012e+04,-6.739992634224e-01,7.566300528536e-01
4.979699248120e-01,3.379699248120e-02,5.937811380421e-08,-8.169174598833e-07,-8.169174598833e+01,6.673541362622e-05,2.022627391689e-05,1.167221489674e+04,-6.496612845366e-01,7.474985641894e-01
5.007518796992e-01,3.407518796992e-02,5.705731528405e-08,-8.509801043111e-07,-8.509801043111e+01,7.241671379334e-05,2.041983138736e-05,1.121600540600e+04,-6.242692191583e-01,7.390715900074e-01
5.035338345865e-01,3.435338345865e-02,5.464333728398e-08,-8.837722045592e-07,-8.837722045592e+01,7.810533095515e-05,2.062920415638e-05,1.074147921836e+04,-5.978576687082e-01,7.313934028921e-01
5.063157894737e-01,3.463157894737e-02,5.214008647673e-08,-9.150145653927e-07,-9.150145653927e+01,8.372516548809e-05,2.085430672662e-05,1.024940428552e+04,-5.704693764442e-01,7.244865847428e-01
5.090977443609e-01,3.490977443609e-02,4.955227879984e-08,-9.444215940383e-07,-9.444215940383e+01,8.919321472858e-05,2.109483229308e-05,9.740707639887e+03,-5.421559398631e-01,7.183533843531e-01
5.118796992481e-01,3.518796992481e-02,4.688540993847e-08,-9.717337079842e-07,-9.717337079842e+01,9.442663992327e-05,2.135024336910e-05,9.216469592281e+03,-5.129774877506e-01,7.129775955987e-01
5.146616541353e-01,3.546616541353e-02,4.414564012384e-08,-9.967447655915e-07,-9.967447655915e+01,9.935001277341e-05,2.161978232210e-05,8.677901086224e+03,-4.830014197505e-01,7.083269184041e-01
5.174436090226e-01,3.574436090226e-02,4.133961199458e-08,-1.019321530823e-06,-1.019321530823e+02,1.039016383199e-04,2.190250078415e-05,8.126307894177e+03,-4.523004135699e-01,7.043557421370e-01
5.202255639098e-01,3.602255639098e-02,3.847422709520e-08,-1.039413393207e-06,-1.039413393207e+02,1.080380201977e-04,2.219730406855e-05,7.563046682854e+03,-4.209499796278e-01,7.010082587123e-01
5.230075187970e-01,3.630075187970e-02,3.555640965644e-08,-1.057051954804e-06,-1.057051954804e+02,1.117358835155e-04,2.250300461131e-05,6.989478578502e+03,-3.890258765558e-01,6.982217761277e-01
5.257894736842e-01,3.657894736842e-02,3.259288539178e-08,-1.072341463473e-06,-1.072341463473e+02,1.149916214282e-04,2.281837745653e-05,6.406925683964e+03,-3.566016909900e-01,6.959300700717e-01
5.285714285714e-01,3.685714285714e-02,2.958999850629e-08,-1.085442218669e-06,-1.085442218669e+02,1.178184810068e-04,2.314221105767e-05,5.816635107312e+03,-3.237468354488e-01,6.940665897739e-01
5.313533834586e-01,3.713533834586e-02,2.655358282174e-08,-1.096549842042e-06,-1.096549842042e+02,1.202421556082e-04,2.347334803341e-05,5.219753628343e+03,-2.905251383010e-01,6.925673313522e-01
5.341353383459e-01,3.741353383459e-02,2.348889412200e-08,-1.105873591808e-06,-1.105873591808e+02,1.222956401059e-04,2.381071263647e-05,4.617314399421e+03,-2.569941035506e-01,6.913732117706e-01
5.369172932331e-01,3.769172932331e-02,2.040060193499e-08,-1.113616686345e-06,-1.113616686345e+02,1.240142124105e-04,2.415332408546e-05,4.010235330027e+03,-2.232048209228e-01,6.904318195321e-01
5.396992481203e-01,3.796992481203e-02,1.729283135587e-08,-1.119960947609e-06,-1.119960947609e+02,1.254312524170e-04,2.450029710044e-05,3.399327308110e+03,-1.892024234548e-01,6.896984805232e-01
5.424812030075e-01,3.824812030075e-02,1.416924027160e-08,-1.125057107541e-06,-1.125057107541e+02,1.265753495230e-04,2.485083259938e-05,2.785309380472e+03,-1.550269324167e-01,6.891366512796e-01
5.452631578947e-01,3.852631578947e-02,1.103311511842e-08,-1.129021016711e-06,-1.129021016711e+02,1.274688456174e-04,2.520420234450e-05,2.168827576222e+03,-1.207143050031e-01,6.887177269172e-01
5.480451127820e-01,3.880451127820e-02,7.887469201180e-09,-1.131934947978e-06,-1.131934947978e+02,1.281276726455e-04,2.555973133607e-05,1.550474233842e+03,-8.629751005358e-02,6.884204156341e-01
5.508270676692e-01,3.908270676692e-02,4.735131197338e-09,-1.133852377224e-06,-1.133852377224e+02,1.285621213335e-04,2.591678104950e-05,9.308053988009e+02,-5.180749638251e-02,6.882298756072e-01
5.536090225564e-01,3.936090225564e-02,1.578816876778e-09,-1.134804180888e-06,-1.134804180888e+02,1.287780528962e-04,2.627473542719e-05,3.103549218340e+02,-1.727397747254e-02,6.881368257292e-01
5.563909774436e-01,3.963909774436e-02,-1.578816876778e-09,-1.134804180888e-06,-1.134804180888e+02,1.287780528962e-04,2.663299016081e-05,-3.103549218340e+02,1.727397747254e-02,6.881368257292e-01
5.591729323308e-01,3.991729323308e-02,-4.735131197338e-09,-1.133852377224e-06,-1.133852377224e+02,1.285621213335e-04,2.699094453850e-05,-9.308053988009e+02,5.180749638251e-02,6.882298756072e-01
5.619548872180e-01,4.019548872180e-02,-7.887469201180e-09,-1.131934947978e-06,-1.131934947978e+02,1.281276726455e-04,2.734799425193e-05,-1.550474233842e+03,8.629751005358e-02,6.884204156341e-01
5.647368421053e-01,4.047368421053e-02,-1.103311511842e-08,-1.129021016710e-06,-1.129021016710e+02,1.274688456174e-04,2.770352324350e-05,-2.168827576222e+03,1.207143050031e-01,6.887177269172e-01
5.675187969925e-01,4.075187969925e-02,-1.416924027160e-08,-1.125057107541e-06,-1.125057107541e+02,1.265753495229e-04,2.805689298862e-05,-2.785309380472e+03,1.550269324167e-01,6.891366512796e-01
5.703007518797e-01,4.103007518797e-02,-1.729283135587e-08,-1.119960947609e-06,-1.119960947609e+02,1.254312524170e-04,2.840742848756e-05,-3.399327308110e+03,1.892024234548e-01,6.896984805232e-01
5.730827067669e-01,4.130827067669e-02,-2.040060193499e-08,-1.113616686345e-06,-1.113616686345e+02,1.240142124105e-04,2.875440150254e-05,-4.010235330027e+03,2.232048209228e-01,6.904318195321e-01
5.758646616541e-01,4.158646616541e-02,-2.348889412200e-08,-1.105873591808e-06,-1.105873591808e+02,1.222956401059e-04,2.909701295153e-05,-4.617314399421e+03,2.569941035506e-01,6.913732117706e-01
5.786466165414e-01,4.186466165414e-02,-2.655358282174e-08,-1.096549842042e-06,-1.096549842042e+02,1.202421556082e-04,2.943437755459e-05,-5.219753628343e+03,2.905251383010e-01,6.925673313522e-01
5.814285714286e-01,4.214285714286e-02,-2.958999850629e-08,-1.085442218669e-06,-1.085442218669e+02,1.178184810068e-04,2.976551453033e-05,-5.816635107312e+03,3.237468354488e-01,6.940665897739e-01
5.842105263158e-01,4.242105263158e-02,-3.259288539178e-08,-1.072341463473e-06,-1.072341463473e+02,1.149916214282e-04,3.008934813147e-05,-6.406925683964e+03,3.566016909900e-01,6.959300700717e-01
5.869924812030e-01,4.269924812030e-02,-3.555640965644e-08,-1.057051954804e-06,-1.057051954804e+02,1.117358835155e-04,3.040472097669e-05,-6.989478578502e+03,3.890258765558e-01,6.982217761277e-01
5.897744360902e-01,4.297744360902e-02,-3.847422709520e-08,-1.039413393207e-06,-1.039413393207e+02,1.080380201977e-04,3.071042151945e-05,-7.563046682854e+03,4.209499796278e-01,7.010082587123e-01
5.925563909774e-01,4.325563909774e-02,-4.133961199458e-08,-1.019321530823e-06,-1.019321530823e+02,1.039016383199e-04,3.100522480385e-05,-8.126307894177e+03,4.523004135699e-01,7.043557421370e-01
5.953383458647e-01,4.353383458647e-02,-4.414564012384e-08,-9.967447655915e-07,-9.967447655915e+01,9.935001277341e-05,3.128794326590e-05,-8.677901086224e+03,4.830014197505e-01,7.083269184041e-01
5.981203007519e-01,4.381203007519e-02,-4.688540993847e-08,-9.717337079842e-07,-9.717337079842e+01,9.442663992327e-05,3.155748221890e-05,-9.216469592281e+03,5.129774877506e-01,7.129775955987e-01
6.009022556391e-01,4.409022556391e-02,-4.955227879984e-08,-9.444215940383e-07,-9.444215940383e+01,8.919321472858e-05,3.181289329492e-05,-9.740707639887e+03,5.421559398631e-01,7.183533843531e-01
6.036842105263e-01,4.436842105263e-02,-5.214008647673e-08,-9.150145653927e-07,-9.150145653927e+01,8.372516548808e-05,3.205341886138e-05,-1.024940428552e+04,5.704693764442e-01,7.244865847428e-01
6.064661654135e-01,4.464661654135e-02,-5.464333728398e-08,-8.837722045593e-07,-8.837722045593e+01,7.810533095515e-05,3.227852143162e-05,-1.074147921836e+04,5.978576687082e-01,7.313934028921e-01
6.092481203008e-01,4.492481203008e-02,-5.705731528405e-08,-8.509801043111e-07,-8.509801043111e+01,7.241671379333e-05,3.248789420064e-05,-1.121600540600e+04,6.242692191583e-01,7.390715900074e-01
6.120300751880e-01,4.520300751880e-02,-5.937811380421e-08,-8.169174598833e-07,-8.169174598833e+01,6.673541362622e-05,3.268145167111e-05,-1.167221489674e+04,6.496612845366e-01,7.474985641894e-01
6.148120300752e-01,4.548120300752e-02,-6.160257032400e-08,-7.818235221483e-07,-7.818235221483e+01,6.112480197843e-05,3.285930234695e-05,-1.210948602012e+04,6.739992634224e-01,7.566300528536e-01
6.175939849624e-01,4.575939849624e-02,-6.372810934097e-08,-7.458671106561e-07,-7.458671106561e+01,5.563177467585e-05,3.302170811147e-05,-1.252731249839e+04,6.972549770116e-01,7.663992836100e-01
6.203759398496e-01,4.603759398496e-02,-6.575250763141e-08,-7.091231982972e-07,-7.091231982972e+01,5.028557103632e-05,3.316903675024e-05,-1.292525730278e+04,7.194041008136e-01,7.767167532955e-01
6.231578947368e-01,4.631578947368e-02,-6.767360683526e-08,-6.715598619009e-07,-6.715598619009e+01,4.509926481164e-05,3.330171490537e-05,-1.330289615502e+04,7.404230200169e-01,7.874706147338e-01
6.259398496241e-01,4.659398496241e-02,-6.948900611116e-08,-6.330377353613e-07,-6.330377353613e+01,4.007367743913e-05,3.342018854684e-05,-1.365975711126e+04,7.602854668002e-01,7.985277327135e-01
6.287218045113e-01,4.687218045113e-02,-7.119577167862e-08,-5.933226519915e-07,-5.933226519915e+01,3.520317693663e-05,3.352489695331e-05,-1.399526346546e+04,7.789593424072e-01,8.097354677590e-01
6.315037593985e-01,4.715037593985e-02,-7.279019981397e-08,-5.521106049207e-07,-5.521106049207e+01,3.048261200659e-05,3.361626440409e-05,-1.430868716050e+04,7.964041240641e-01,8.209242421643e-01
6.342857142857e-01,4.742857142857e-02,-7.426766526991e-08,-5.090626828101e-07,-5.090626828101e+01,2.591448150298e-05,3.369471148905e-05,-1.459911899135e+04,8.125692065241e-01,8.319109229913e-01
6.370676691729e-01,4.770676691729e-02,-7.562257865066e-08,-4.638464317450e-07,-4.638464317450e+01,2.151535122425e-05,3.376068531653e-05,-1.486546022608e+04,8.273934357052e-01,8.425030196412e-01
6.398496240602e-01,4.798496240602e-02,-7.684846496533e-08,-4.161792939538e-07,-4.161792939538e+01,1.732052047159e-05,3.381470513806e-05,-1.510643804748e+04,8.408059681496e-01,8.525036407671e-01
6.426315789474e-01,4.826315789474e-02,-7.793816269221e-08,-3.658694678914e-07,-3.658694678914e+01,1.338604675351e-05,3.385741728044e-05,-1.532064468400e+04,8.527284490039e-01,8.617170914393e-01
6.454135338346e-01,4.854135338346e-02,-7.888412967390e-08,-3.128497491558e-07,-3.128497491558e+01,9.787496554687e-06,3.388965115647e-05,-1.550659754084e+04,8.630783588458e-01,8.699549237593e-01
6.481954887218e-01,4.881954887218e-02,-7.967883046947e-08,-2.572006142015e-07,-2.572006142015e+01,6.615215594565e-06,3.391246695908e-05,-1.566281534349e+04,8.717732517381e-01,8.770421911625e-01
6.509774436090e-01,4.909774436090e-02,-8.031517068525e-08,-1.991599125002e-07,-1.991599125002e+01,3.966467074707e-06,3.392718584099e-05,-1.578790351606e+04,8.787355072814e-01,8.828236071640e-01
6.537593984962e-01,4.937593984962e-02,-8.078693825330e-08,-1.391179113169e-07,-1.391179113169e+01,1.935379324917e-06,3.393539517621e-05,-1.588064092523e+04,8.838971586817e-01,8.871692809062e-01
6.565413533835e-01,4.965413533835e-02,-8.108921019182e-08,-7.759794017478e-08,-7.759794017478e+00,6.021440319369e-07,3.393892481396e-05,-1.594005983899e+04,8.872043431522e-01,8.899796999095e-01
6.593233082707e-01,4.993233082707e-02,-8.121868619112e-08,-1.522435167617e-08,-1.522435167617e+00,2.317808839596e-08,3.393979462292e-05,-1.596551150108e+04,8.886209517076e-01,8.911896572792e-01
6.621052631579e-01,5.021052631579e-02,-8.117391711092e-08,4.731919751364e-08,4.731919751364e+00,2.239106453335e-07,3.394013831778e-05,-1.595671104766e+04,8.881311291739e-01,8.907708752436e-01
6.648872180451e-01,5.048872180451e-02,-8.095540644555e-08,1.093371641083e-07,1.093371641083e+01,1.195461545525e-06,3.394211263248e-05,-1.591375745280e+04,8.857403843278e-01,8.887331550055e-01
6.676691729323e-01,5.076691729323e-02,-8.056557499483e-08,1.701706790594e-07,1.701706790594e+01,2.895806001154e-06,3.394780349335e-05,-1.583712658370e+04,8.814752033579e-01,8.851239773749e-01
6.704511278195e-01,5.104511278195e-02,-8.000859214101e-08,2.292425818986e-07,2.292425818986e+01,5.255216135555e-06,3.395914138129e-05,-1.572763803402e+04,8.753812038504e-01,8.800265804847e-01
6.732330827068e-01,5.132330827068e-02,-7.929008995269e-08,2.860946132631e-07,2.860946132631e+01,8.185012773819e-06,3.397783643654e-05,-1.558639892404e+04,8.675200067745e-01,8.735566401638e-01
6.760150375940e-01,5.160150375940e-02,-7.841678752586e-08,3.404132408314e-07,3.404132408314e+01,1.158811745333e-05,3.400534041467e-05,-1.541473005579e+04,8.579651263640e-01,8.658577656433e-01
6.787969924812e-01,5.187969924812e-02,-7.739606139468e-08,3.920417445159e-07,3.920417445159e+01,1.536967294431e-05,3.404283809305e-05,-1.521408146676e+04,8.467972699425e-01,8.570960900469e-01
6.815789473684e-01,5.215789473684e-02,-7.623550263156e-08,4.409775851385e-07,4.409775851385e+01,1.944612305946e-05,3.409126607997e-05,-1.498594536719e+04,8.340994921163e-01,8.474542758166e-01
6.843609022556e-01,5.243609022556e-02,-7.494250189842e-08,4.873555870316e-07,4.873555870316e+01,2.375154682109e-05,3.415135306439e-05,-1.473177457172e+04,8.199526547821e-01,8.371252671917e-01
6.871428571429e-01,5.271428571429e-02,-7.352390011725e-08,5.314189236693e-07,5.314189236693e+01,2.824060724338e-05,3.422367297794e-05,-1.445291383025e+04,8.044316050829e-01,8.263061058303e-01
6.899248120301e-01,5.299248120301e-02,-7.198573495470e-08,5.734811504877e-07,5.734811504877e+01,3.288806299646e-05,3.430870157940e-05,-1.415054999324e+04,7.876024016725e-01,8.151920856023e-01
6.927067669173e-01,5.327067669173e-02,-7.033310273860e-08,6.138834403370e-07,6.138834403370e+01,3.768528783200e-05,3.440686751852e-05,-1.382568486810e+04,7.695208039324e-01,8.039714651300e-01
6.954887218045e-01,5.354887218045e-02,-6.857014288064e-08,6.529516368346e-07,6.529516368346e+01,4.263458400449e-05,3.451859064852e-05,-1.347913215704e+04,7.502321015380e-01,7.928208901408e-01
6.982706766917e-01,5.382706766917e-02,-6.670013874418e-08,6.909576887324e-07,6.909576887324e+01,4.774225276184e-05,3.464430278989e-05,-1.311153728512e+04,7.297722180633e-01,7.819016109487e-01
7.010526315789e-01,5.410526315789e-02,-6.472571664258e-08,7.280894612870e-07,7.280894612870e+01,5.301142636372e-05,3.478444888491e-05,-1.272341651823e+04,7.081698882390e-01,7.713565214209e-01
7.038345864662e-01,5.438345864662e-02,-6.264911467386e-08,7.644318972098e-07,7.644318972098e+01,5.843561254718e-05,3.493946920219e-05,-1.231520980904e+04,6.854495992969e-01,7.613080006285e-01
7.066165413534e-01,5.466165413534e-02,-6.047248653780e-08,7.999611367651e-07,7.999611367651e+01,6.399378203345e-05,3.510976572849e-05,-1.188734051972e+04,6.616349150600e-01,7.518565101950e-01
7.093984962406e-01,5.493984962406e-02,-5.819820308585e-08,8.345516668158e-07,8.345516668158e+01,6.964764845851e-05,3.529565794384e-05,-1.144027469889e+04,6.367517752272e-01,7.430798890345e-01
7.121804511278e-01,5.521804511278e-02,-5.582911636154e-08,8.679950419302e-07,8.679950419302e+01,7.534153928155e-05,3.549733463355e-05,-1.097457298518e+04,6.108313842635e-01,7.350332895154e-01
7.149624060150e-01,5.549624060150e-02,-5.336875698789e-08,9.000273994913e-07,9.000273994913e+01,8.100493198351e-05,3.571480904847e-05,-1.049092940858e+04,5.839123710328e-01,7.277497095117e-01
7.177443609023e-01,5.577443609023e-02,-5.082144511625e-08,9.303620438360e-07,9.303620438360e+01,8.655735326108e-05,3.594788440764e-05,-9.990193200066e+03,5.560420026998e-01,7.212410865106e-01
7.205263157895e-01,5.605263157895e-02,-4.819230651843e-08,9.587229224234e-07,9.587229224234e+01,9.191496419800e-05,3.619613537554e-05,-9.473371954982e+03,5.272763607948e-01,7.154999263381e-01
7.233082706767e-01,5.633082706767e-02,-4.548719727720e-08,9.848749139076e-07,9.848749139076e+01,9.699785960446e-05,3.645890885225e-05,-8.941616829063e+03,4.976795172463e-01,7.105014351256e-01
7.260902255639e-01,5.660902255639e-02,-4.271255135834e-08,1.008647471753e-06,1.008647471753e+02,1.017369722275e-04,3.673534452059e-05,-8.396192575034e+03,4.673218666526e-01,7.062061066006e-01
7.288721804511e-01,5.688721804511e-02,-3.987517375015e-08,1.029949221339e-06,1.029949221339e+02,1.060795398537e-04,3.702441260130e-05,-7.838436879137e+03,4.362778630029e-01,7.025626886626e-01
7.316541353383e-01,5.716541353383e-02,-3.698200681856e-08,1.048772435829e-06,1.048772435829e+02,1.099923622155e-04,3.732496374328e-05,-7.269714432529e+03,4.046234633472e-01,6.995114178224e-01
7.344360902256e-01,5.744360902256e-02,-3.403989854328e-08,1.065187720689e-06,1.065187720689e+02,1.134624880306e-04,3.763578439964e-05,-6.691371372463e+03,3.724335920478e-01,6.969873742857e-01
7.372180451128e-01,5.772180451128e-02,-3.105539844781e-08,1.079330513961e-06,1.079330513961e+02,1.164954358368e-04,3.795565068472e-05,-6.104695167345e+03,3.397799080302e-01,6.949237823587e-01
7.400000000000e-01,5.800000000000e-02,-2.803460094680e-08,1.091381977381e-06,1.091381977381e+02,1.191114620551e-04,3.828337456524e-05,-5.510883822857e+03,3.067290908335e-01,6.932550681867e-01
7.427819548872e-01,5.827819548872e-02,-2.498304759622e-08,1.101547380905e-06,1.101547380905e+02,1.213406632380e-04,3.861783804779e-05,-4.911026666829e+03,2.733417711198e-01,6.919194953102e-01
