time_s,x_ball_m,charge_C,current_A,voltage_V,power_W,energy_J,voc_estimate_V,signed_coupling,abs_coupling
3.397161936561e-01,1.797161936561e-02,-5.994531421886e-09,1.133229274143e-06,1.133229274143e+02,1.284208587775e-04,1.080325638178e-05,-7.693497889240e+02,6.558670752963e-02,6.882938645313e-01
3.422704507513e-01,1.822704507513e-02,-3.097843909521e-09,1.134490491762e-06,1.134490491762e+02,1.287068675899e-04,1.113164154150e-05,-3.975832955362e+02,3.389378888304e-02,6.881698161715e-01
3.448247078464e-01,1.848247078464e-02,-1.989706459392e-10,1.134945775289e-06,1.134945775289e+02,1.288101912847e-04,1.146052392888e-05,-2.553627859827e+01,2.176955735781e-03,6.881254794396e-01
3.473789649416e-01,1.873789649416e-02,2.700042688786e-09,1.134600478349e-06,1.134600478349e+02,1.287318245469e-04,1.178943818950e-05,3.465287153419e+02,-2.954140994246e-02,6.881590837556e-01
3.499332220367e-01,1.899332220367e-02,5.597151998047e-09,1.133450560244e-06,1.133450560244e+02,1.284710172518e-04,1.211791928128e-05,7.183493429612e+02,-6.123894350682e-02,6.882719698268e-01
3.524874791319e-01,1.924874791319e-02,8.490290959816e-09,1.131481700989e-06,1.131481700989e+02,1.280250839673e-04,1.244549777448e-05,1.089660408483e+03,-9.289303714212e-02,6.884686969217e-01
3.550417362270e-01,1.950417362270e-02,1.137734232363e-08,1.128666580452e-06,1.128666580452e+02,1.273888249828e-04,1.277169416905e-05,1.460190179877e+03,-1.244805258206e-01,6.887573800390e-01
3.575959933222e-01,1.975959933222e-02,1.425610020219e-08,1.124960980168e-06,1.124960980168e+02,1.265537206901e-04,1.309601144358e-05,1.829655549288e+03,-1.559772747308e-01,6.891501989413e-01
3.601502504174e-01,2.001502504174e-02,1.712422145438e-08,1.120299706186e-06,1.120299706186e+02,1.255071431681e-04,1.341792556854e-05,2.197755793440e+03,-1.873576473551e-01,6.896639888077e-01
3.627045075125e-01,2.027045075125e-02,1.997916714865e-08,1.114593503241e-06,1.114593503241e+02,1.242318677468e-04,1.373687438882e-05,2.564165060937e+03,-2.185938650150e-01,6.903208017499e-01
3.652587646077e-01,2.052587646077e-02,2.281813818212e-08,1.107728101792e-06,1.107728101792e+02,1.227061547500e-04,1.405224598684e-05,2.928524109484e+03,-2.496553024741e-01,6.911483221178e-01
3.678130217028e-01,2.078130217028e-02,2.563801187567e-08,1.099566307567e-06,1.099566307567e+02,1.209046064737e-04,1.436336824449e-05,3.290432168386e+03,-2.805077942191e-01,6.921800269358e-01
3.703672787980e-01,2.103672787980e-02,2.843528826752e-08,1.089953637203e-06,1.089953637203e+02,1.187998931251e-04,1.466950170391e-05,3.649440045762e+03,-3.111130468536e-01,6.934550044893e-01
3.729215358932e-01,2.129215358932e-02,3.120605549810e-08,1.078727479207e-06,1.078727479207e+02,1.163652974396e-04,1.496983788218e-05,4.005045685966e+03,-3.414282603699e-01,6.950173758832e-01
3.754757929883e-01,2.154757929883e-02,3.394598290254e-08,1.065729192139e-06,1.065729192139e+02,1.135778710977e-04,1.526350486704e-05,4.356693283070e+03,-3.714060525741e-01,6.969153019134e-01
3.780300500835e-01,2.180300500835e-02,3.665034819918e-08,1.050818025039e-06,1.050818025039e+02,1.104218521746e-04,1.554958130828e-05,4.703776770288e+03,-4.009947565580e-01,6.991995959551e-01
3.805843071786e-01,2.205843071786e-02,3.931410169489e-08,1.033885338851e-06,1.033885338851e+02,1.068918893892e-04,1.582711889141e-05,5.045648060208e+03,-4.301391231746e-01,7.019219980482e-01
3.831385642738e-01,2.231385642738e-02,4.193196612387e-08,1.014867386641e-06,1.014867386641e+02,1.029955812467e-04,1.609517217194e-05,5.381629858304e+03,-4.587814133841e-01,7.051331921185e-01
3.856928213689e-01,2.256928213689e-02,4.449856614083e-08,9.937549151879e-07,9.937549151879e+01,9.875488314600e-05,1.635283344951e-05,5.711032282336e+03,-4.868628150502e-01,7.088806648424e-01
3.882470784641e-01,2.282470784641e-02,4.700857720980e-08,9.705980911562e-07,9.705980911562e+01,9.420606545560e-05,1.659926938553e-05,6.033171971029e+03,-5.143250719458e-01,7.132065102138e-01
3.908013355593e-01,2.308013355593e-02,4.945688026260e-08,9.455057093915e-07,9.455057093915e+01,8.939810464920e-05,1.683375551263e-05,6.347391933246e+03,-5.411121758855e-01,7.181452792391e-01
3.933555926544e-01,2.333555926544e-02,5.183870654325e-08,9.186382579389e-07,9.186382579389e+01,8.438962489489e-05,1.705570478325e-05,6.653080137595e+03,-5.671719514812e-01,7.237219615918e-01
3.959098497496e-01,2.359098497496e-02,5.414975683905e-08,8.901951203830e-07,8.901951203830e+01,7.924473523537e-05,1.726468689593e-05,6.949684814780e+03,-5.924573606598e-01,7.299501686756e-01
3.984641068447e-01,2.384641068447e-02,5.638628094788e-08,8.603969047397e-07,8.603969047397e+01,7.402828336857e-05,1.746043624357e-05,7.236724656589e+03,-6.169273721228e-01,7.368305688919e-01
4.010183639399e-01,2.410183639399e-02,5.854510663622e-08,8.294645114688e-07,8.294645114688e+01,6.880113757862e-05,1.764284777449e-05,7.513792532416e+03,-6.405472781778e-01,7.443496092711e-01
4.035726210351e-01,2.435726210351e-02,6.062361217508e-08,7.975970131616e-07,7.975970131616e+01,6.361609954044e-05,1.781196160821e-05,7.780551964482e+03,-6.632883942521e-01,7.524785454799e-01
4.061268781302e-01,2.461268781302e-02,6.261964229611e-08,7.649506565817e-07,7.649506565817e+01,5.851495070048e-05,1.796793865902e-05,8.036726341463e+03,-6.851271393607e-01,7.611727958855e-01
4.086811352254e-01,2.486811352254e-02,6.453137345912e-08,7.316212821475e-07,7.316212821475e+01,5.352697004911e-05,1.811103059453e-05,8.282081626678e+03,-7.060435619865e-01,7.703716348204e-01
4.112353923205e-01,2.512353923205e-02,6.635713999790e-08,6.976321849321e-07,6.976321849321e+01,4.866906654531e-05,1.824154807032e-05,8.516404045291e+03,-7.260194379255e-01,7.799982441552e-01
4.137896494157e-01,2.537896494157e-02,6.809523737547e-08,6.629289428604e-07,6.629289428604e+01,4.394747832820e-05,1.835983130375e-05,8.739474833725e+03,-7.450361176855e-01,7.899601484443e-01
4.163439065109e-01,2.563439065109e-02,6.974372190967e-08,6.273820658109e-07,6.273820658109e+01,3.936082565012e-05,1.846622671701e-05,8.951044536037e+03,-7.630723352648e-01,8.001500643961e-01
4.188981636060e-01,2.588981636060e-02,7.130022756142e-08,5.907975463785e-07,5.907975463785e+01,3.490417408068e-05,1.856107266826e-05,9.150809490185e+03,-7.801022036173e-01,8.104471972835e-01
4.214524207012e-01,2.614524207012e-02,7.276181955895e-08,5.529346016144e-07,5.529346016144e+01,3.057366736625e-05,1.864469628880e-05,9.338393041868e+03,-7.960936131409e-01,8.207190126797e-01
4.240066777963e-01,2.640066777963e-02,7.412490182008e-08,5.135291679565e-07,5.135291679565e+01,2.637122063421e-05,1.871742223091e-05,9.513333662924e+03,-8.110072187771e-01,8.308234999739e-01
4.265609348915e-01,2.665609348915e-02,7.538519060060e-08,4.723211228148e-07,4.723211228148e+01,2.230872430570e-05,1.877959277828e-05,9.675081569313e+03,-8.247961516950e-01,8.406119240907e-01
4.291151919866e-01,2.691151919866e-02,7.653776097837e-08,4.290828135875e-07,4.290828135875e+01,1.841120609162e-05,1.883159736385e-05,9.823004686977e+03,-8.374065278786e-01,8.499320345801e-01
4.316694490818e-01,2.716694490818e-02,7.757716624263e-08,3.836463143514e-07,3.836463143514e+01,1.471844945154e-05,1.887390819272e-05,9.956403974492e+03,-8.487787543754e-01,8.586316688736e-01
4.342237061770e-01,2.742237061770e-02,7.849762361930e-08,3.359269140376e-07,3.359269140376e+01,1.128468915748e-05,1.890711754336e-05,1.007453725942e+04,-8.588495613339e-01,8.665626520855e-01
4.367779632721e-01,2.767779632721e-02,7.929325364990e-08,2.859406555259e-07,2.859406555259e+01,8.176205848261e-06,1.893197160793e-05,1.017664996065e+04,-8.675546210703e-01,8.735848629299e-01
4.393322203673e-01,2.793322203673e-02,7.995835551564e-08,2.338142592472e-07,2.338142592472e+01,5.466910782731e-06,1.894939562166e-05,1.026201042405e+04,-8.748315604131e-01,8.795703079157e-01
4.418864774624e-01,2.818864774624e-02,8.048769711116e-08,1.797864270383e-07,1.797864270383e+01,3.232315934720e-06,1.896050565244e-05,1.032994715106e+04,-8.806231344271e-01,8.844070274135e-01
4.444407345576e-01,2.844407345576e-02,8.087679702939e-08,1.242002701779e-07,1.242002701779e+01,1.542570711225e-06,1.896660379649e-05,1.037988498921e+04,-8.848803116342e-01,8.880026501504e-01
4.469949916528e-01,2.869949916528e-02,8.112217595381e-08,6.748737239695e-08,6.748737239695e+00,4.554545433045e-07,1.896915553158e-05,1.041137739628e+04,-8.875650245195e-01,8.902874187718e-01
4.495492487479e-01,2.895492487479e-02,8.122155722895e-08,1.014471749431e-08,1.014471749431e+00,1.029152930394e-08,1.896975034919e-05,1.042413218188e+04,-8.886523639907e-01,8.912165286232e-01
4.521035058431e-01,2.921035058431e-02,8.117400038708e-08,-4.729367879109e-08,-4.729367879109e+00,2.236692053594e-07,1.897004914712e-05,1.041802864456e+04,-8.881320403059e-01,8.907716538260e-01
4.546577629382e-01,2.946577629382e-02,8.097995679973e-08,-1.042881421396e-07,-1.042881421396e+01,1.087601659093e-06,1.897172380857e-05,1.039312471421e+04,-8.860089919613e-01,8.889615767715e-01
4.572120200334e-01,2.972120200334e-02,8.064124293308e-08,-1.603251725959e-07,-1.603251725959e+01,2.570416096791e-06,1.897639556748e-05,1.034965351964e+04,-8.823030930770e-01,8.858218860640e-01
4.597662771285e-01,2.997662771285e-02,8.016093338046e-08,-2.149471524797e-07,-2.149471524797e+01,4.620227835911e-06,1.898557894412e-05,1.028800966011e+04,-8.770479830552e-01,8.814137597189e-01
4.623205342237e-01,3.023205342237e-02,7.954318235447e-08,-2.677775249442e-07,-2.677775249442e+01,7.170480286523e-06,1.900063719406e-05,1.020872629532e+04,-8.702891135095e-01,8.758219008185e-01
4.648747913189e-01,3.048747913189e-02,7.879298809443e-08,-3.185394240254e-07,-3.185394240254e+01,1.014673646585e-05,1.902275350594e-05,1.011244490901e+04,-8.620811706262e-01,8.691517377176e-01
4.674290484140e-01,3.074290484140e-02,7.791591918666e-08,-3.670662959731e-07,-3.670662959731e+01,1.347376656394e-05,1.905291992467e-05,9.999880184332e+03,-8.524850808088e-01,8.615260367031e-01
4.699833055092e-01,3.099833055092e-02,7.691782471267e-08,-4.133037385723e-07,-4.133037385723e+01,1.708199803178e-05,1.909194356392e-05,9.871782803761e+03,-8.415648393845e-01,8.530810990902e-01
4.725375626043e-01,3.125375626043e-02,7.580455117325e-08,-4.573025424975e-07,-4.573025424975e+01,2.091256153747e-05,1.914046750060e-05,9.728903118547e+03,-8.293844134444e-01,8.439627255957e-01
4.750918196995e-01,3.150918196995e-02,7.458168818505e-08,-4.992036812986e-07,-4.992036812986e+01,2.492043154220e-05,1.919900212449e-05,9.571958510930e+03,-8.160049594868e-01,8.343221283019e-01
4.776460767947e-01,3.176460767947e-02,7.325436208348e-08,-5.392166966152e-07,-5.392166966152e+01,2.907546459086e-05,1.926796182489e-05,9.401606904740e+03,-8.014825652089e-01,8.243119557696e-01
4.802003338898e-01,3.202003338898e-02,7.182709203874e-08,-5.775934980998e-07,-5.775934980998e+01,3.336142490472e-05,1.934770175889e-05,9.218428299044e+03,-7.858666752581e-01,8.140825722106e-01
4.827545909850e-01,3.227545909850e-02,7.030371750220e-08,-6.145999880286e-07,-6.145999880286e+01,3.777331452847e-05,1.943854996534e-05,9.022915456480e+03,-7.691992974176e-01,8.037787002989e-01
4.853088480801e-01,3.253088480801e-02,6.868739927852e-08,-6.504880886086e-07,-6.504880886086e+01,4.231347534217e-05,1.954083109097e-05,8.815474040845e+03,-7.515150143351e-01,7.935365029205e-01
4.878631051753e-01,3.278631051753e-02,6.698068987091e-08,-6.854706755118e-07,-6.854706755118e+01,4.698700469866e-05,1.965487928334e-05,8.596431645354e+03,-7.328417531781e-01,7.834811456756e-01
4.904173622705e-01,3.304173622705e-02,6.518566260563e-08,-7.197016075074e-07,-7.197016075074e+01,5.179704038487e-05,1.978103920736e-05,8.366054364717e+03,-7.132021983955e-01,7.737248525893e-01
4.929716193656e-01,3.329716193656e-02,6.330408399617e-08,-7.532625169543e-07,-7.532625169543e+01,5.674044194483e-05,1.991965552453e-05,8.124568916706e+03,-6.926156775705e-01,7.643654447391e-01
4.955258764608e-01,3.355258764608e-02,6.133761034873e-08,-7.861573398897e-07,-7.861573398897e+01,6.180433630624e-05,2.007105244500e-05,7.872187874869e+03,-6.711003124982e-01,7.554853366975e-01
4.980801335559e-01,3.380801335559e-02,5.928798806952e-08,-8.183147865326e-07,-8.183147865326e+01,6.696390898579e-05,2.023550604708e-05,7.609135376366e+03,-6.486752107660e-01,7.471509588660e-01
5.006343906511e-01,3.406343906511e-02,5.715723764958e-08,-8.495981639032e-07,-8.495981639032e+01,7.218170401078e-05,2.041321288171e-05,7.335670734936e+03,-6.253624787482e-01,7.394125737356e-01
5.031886477462e-01,3.431886477462e-02,5.494780379315e-08,-8.798212456480e-07,-8.798212456480e+01,7.740854242936e-05,2.060425885588e-05,7.052107708661e+03,-6.011888641736e-01,7.323044586401e-01
5.057429048414e-01,3.457429048414e-02,5.266265833125e-08,-9.087683172178e-07,-9.087683172178e+01,8.258598543788e-05,2.080859243488e-05,6.758827708100e+03,-5.761868821129e-01,7.258454338307e-01
5.082971619366e-01,3.482971619366e-02,5.030534794894e-08,-9.362161686346e-07,-9.362161686346e+01,8.765007144128e-05,2.102600576294e-05,6.456285921691e+03,-5.503953371663e-01,7.200397197440e-01
5.108514190317e-01,3.508514190317e-02,4.787998474857e-08,-9.619556999588e-07,-9.619556999588e+01,9.253587686832e-05,2.125612638140e-05,6.145010104627e+03,-5.238592202157e-01,7.148781085903e-01
5.134056761269e-01,3.534056761269e-02,4.539118360524e-08,-9.858109552697e-07,-9.858109552697e+01,9.718232395298e-05,2.149842091167e-05,5.825592538926e+03,-4.966290230244e-01,7.103394311771e-01
5.159599332220e-01,3.559599332220e-02,4.284395549461e-08,-1.007653788076e-06,-1.007653788076e+02,1.015366156624e-04,2.175221054239e-05,5.498676342924e+03,-4.687595711281e-01,7.063922897046e-01
5.185141903172e-01,3.585141903172e-02,4.024356992993e-08,-1.027412934850e-06,-1.027412934850e+02,1.055577338698e-04,2.201669664822e-05,5.164937816173e+03,-4.403085187452e-01,7.029970119874e-01
5.210684474124e-01,3.610684474124e-02,3.759540193761e-08,-1.045076961669e-06,-1.045076961669e+02,1.092185855812e-04,2.229099361714e-05,4.825066799985e+03,-4.113346745232e-01,7.001077642714e-01
5.236227045075e-01,3.636227045075e-02,3.490477944126e-08,-1.060691266067e-06,-1.060691266067e+02,1.125065961912e-04,2.257416517650e-05,4.479747090411e+03,-3.818963317537e-01,6.976747415846e-01
5.261769616027e-01,3.661769616027e-02,3.217684555336e-08,-1.074349973929e-06,-1.074349973929e+02,1.154227866482e-04,2.286526029815e-05,4.129638764480e+03,-3.520497616926e-01,6.956463398787e-01
5.287312186978e-01,3.687312186978e-02,2.941644735408e-08,-1.086184090225e-06,-1.086184090225e+02,1.179795877858e-04,2.316334513362e-05,3.775363905863e+03,-3.218479966805e-01,6.939712064653e-01
5.312854757930e-01,3.712854757930e-02,2.662805871515e-08,-1.096347582528e-06,-1.096347582528e+02,1.201978021716e-04,2.346752827772e-05,3.417496699935e+03,-2.913399857503e-01,6.926000670292e-01
5.338397328881e-01,3.738397328881e-02,2.381574017121e-08,-1.105003164811e-06,-1.105003164811e+02,1.221031994243e-04,2.377697780396e-05,3.056558283587e+03,-2.605701555768e-01,6.914872401923e-01
5.363939899833e-01,3.763939899833e-02,2.098313436736e-08,-1.112309404589e-06,-1.112309404589e+02,1.237232211537e-04,2.409092974343e-05,2.693016160955e+03,-2.295783606676e-01,6.905917739594e-01
5.389482470785e-01,3.789482470785e-02,1.813349179385e-08,-1.118410429307e-06,-1.118410429307e+02,1.250841888384e-04,2.440868878958e-05,2.327287506262e+03,-1.984001649289e-01,6.898781705115e-01
5.415025041736e-01,3.815025041736e-02,1.526971881865e-08,-1.123429014975e-06,-1.123429014975e+02,1.262092751689e-04,2.472962284629e-05,1.959745328411e+03,-1.670673671943e-01,6.893167033043e-01
5.440567612688e-01,3.840567612688e-02,1.239443872903e-08,-1.127463277378e-06,-1.127463277378e+02,1.271173441837e-04,2.505315350372e-05,1.590726305178e+03,-1.356086690858e-01,6.888833688159e-01
5.466110183639e-01,3.866110183639e-02,9.510056667099e-09,-1.130586637416e-06,-1.130586637416e+02,1.278226144704e-04,2.537874460284e-05,1.220539117165e+03,-1.040503854793e-01,6.885595496475e-01
5.491652754591e-01,3.891652754591e-02,6.618820848407e-09,-1.132850276711e-06,-1.132850276711e+02,1.283349749443e-04,2.570589077296e-05,8.494723047169e+02,-7.241711430364e-02,6.883314913698e-01
5.517195325543e-01,3.917195325543e-02,3.722874953018e-09,-1.134287001451e-06,-1.134287001451e+02,1.286607001660e-04,2.603410728625e-05,4.778009918903e+02,-4.073230975511e-02,6.881897088665e-01
5.542737896494e-01,3.942737896494e-02,8.242996056028e-10,-1.134915330614e-06,-1.134915330614e+02,1.288032807664e-04,2.636292188627e-05,1.057922100909e+02,-9.018736135417e-03,6.881284368512e-01
5.568280467446e-01,3.968280467446e-02,-2.074856118234e-09,-1.134742728046e-06,-1.134742728046e+02,1.287641058854e-04,2.669186854869e-05,-2.662910583441e+02,2.270118743490e-02,6.881452235478e-01
5.593823038397e-01,3.993823038397e-02,-4.972549722982e-09,-1.133767183948e-06,-1.133767183948e+02,1.285428027398e-04,2.702048254718e-05,-6.381866755794e+02,5.440511382875e-02,6.882407380402e-01
5.619365609349e-01,4.019365609349e-02,-7.866721865950e-09,-1.131976769918e-06,-1.131976769918e+02,1.281371407633e-04,2.734829583062e-05,-1.009630341580e+03,8.607051159248e-02,6.884188241238e-01
5.644908180301e-01,4.044908180301e-02,-1.075526911521e-08,-1.129347272563e-06,-1.129347272563e+02,1.275425262046e-04,2.767483163234e-05,-1.380352097814e+03,1.176743668882e-01,6.886867915172e-01
5.670450751252e-01,4.070450751252e-02,-1.363600843363e-08,-1.125838474215e-06,-1.125838474215e+02,1.267512270024e-04,2.799959744403e-05,-1.750071769059e+03,1.491927949102e-01,6.890558945107e-01
5.695993322204e-01,4.095993322204e-02,-1.650663093675e-08,-1.121390018338e-06,-1.121390018338e+02,1.257515573228e-04,2.832207595824e-05,-2.118493028607e+03,1.806005339459e-01,6.895419138866e-01
5.721535893155e-01,4.121535893155e-02,-1.936464525519e-08,-1.115918009159e-06,-1.115918009159e+02,1.245273003166e-04,2.864171423219e-05,-2.485296129282e+03,2.118703256989e-01,6.901657346330e-01
5.747078464107e-01,4.147078464107e-02,-2.220731392177e-08,-1.109313510838e-06,-1.109313510838e+02,1.230576465327e-04,2.895791203576e-05,-2.850129739233e+03,2.429722192944e-01,6.909538024836e-01
5.772621035058e-01,4.172621035058e-02,-2.503158906682e-08,-1.101443922006e-06,-1.101443922006e+02,1.213178713324e-04,2.927001098595e-05,-3.212602688957e+03,2.738728677163e-01,6.919383476056e-01
5.798163606010e-01,4.198163606010e-02,-2.783405582718e-08,-1.092157829137e-06,-1.092157829137e+02,1.192808723745e-04,2.957728651005e-05,-3.572276708293e+03,3.045349086394e-01,6.931572827963e-01
5.823706176962e-01,4.223706176962e-02,-3.061089283503e-08,-1.081293437494e-06,-1.081293437494e+02,1.169195497967e-04,2.987894481216e-05,-3.928661355485e+03,3.349165321349e-01,6.946537135012e-01
5.849248747913e-01,4.249248747913e-02,-3.335785869651e-08,-1.068690113368e-06,-1.068690113368e+02,1.142098558411e-04,3.017412677428e-05,-4.281212281817e+03,3.649713327308e-01,6.964750336617e-01
5.874791318865e-01,4.274791318865e-02,-3.607031144423e-08,-1.054202028686e-06,-1.054202028686e+02,1.111341917285e-04,3.046192009046e-05,-4.629333728191e+03,3.946485222444e-01,6.986716199994e-01
5.900333889816e-01,4.300333889816e-02,-3.874326471951e-08,-1.037712460564e-06,-1.037712460564e+02,1.076847150810e-04,3.074137996310e-05,-4.972385735665e+03,4.238935444769e-01,7.012951730187e-01
5.925876460768e-01,4.325876460768e-02,-4.137148027449e-08,-1.019147033133e-06,-1.019147033133e+02,1.038660675144e-04,3.101155750681e-05,-5.309696017347e+03,4.526490872871e-01,7.043967816979e-01
5.951419031720e-01,4.351419031720e-02,-4.394959180029e-08,-9.984841430852e-07,-9.984841430852e+01,9.969705839925e-05,3.127153378615e-05,-5.640575850749e+03,4.808564374070e-01,7.080248077320e-01
5.976961602671e-01,4.376961602671e-02,-4.647225068824e-08,-9.757610009295e-07,-9.757610009295e+01,9.521095309350e-05,3.152045637178e-05,-5.964338785061e+03,5.084570752278e-01,7.122226931011e-01
6.002504173623e-01,4.402504173623e-02,-4.893428071990e-08,-9.510741316041e-07,-9.510741316041e+01,9.045420038065e-05,3.175757463957e-05,-6.280320494367e+03,5.353943672780e-01,7.170267921595e-01
6.028046744574e-01,4.428046744574e-02,-5.133082638559e-08,-9.245737656252e-07,-9.245737656252e+01,8.548366480824e-05,3.198226990981e-05,-6.587897813140e+03,5.616151889894e-01,7.224643183153e-01
6.053589315526e-01,4.453589315526e-02,-5.365747892159e-08,-8.964522458205e-07,-8.964522458205e+01,8.036266290366e-05,3.219407698944e-05,-6.886504912094e+03,5.870713036817e-01,7.285514787263e-01
6.079131886477e-01,4.479131886477e-02,-5.591036540430e-08,-8.669272903078e-07,-8.669272903078e+01,7.515629266804e-05,3.239269468729e-05,-7.175644732700e+03,6.117203373492e-01,7.352918517668e-01
6.104674457429e-01,4.504674457429e-02,-5.808618928610e-08,-8.362216012270e-07,-8.362216012270e+01,6.992665663587e-05,3.257798426361e-05,-7.454894189644e+03,6.355262221679e-01,7.426750446997e-01
6.130217028381e-01,4.530217028381e-02,-6.018221532042e-08,-8.045408096958e-07,-8.045408096958e+01,6.472859144659e-05,3.274995632502e-05,-7.723902236077e+03,6.584590315591e-01,7.506756557211e-01
6.155759599332e-01,4.555759599332e-02,-6.219619742912e-08,-7.720520371234e-07,-7.720520371234e+01,5.960643480264e-05,3.290874813651e-05,-7.982380605974e+03,6.804941909797e-01,7.592525569113e-01
6.181302170284e-01,4.581302170284e-02,-6.412625410773e-08,-7.388653933520e-07,-7.388653933520e+01,5.459220694933e-05,3.305459448198e-05,-8.230087823402e+03,7.016111147201e-01,7.683485129110e-01
6.206844741235e-01,4.606844741235e-02,-6.597070177580e-08,-7.050205147772e-07,-7.050205147772e+01,4.970539262567e-05,3.318779592384e-05,-8.466807814380e+03,7.217913825751e-01,7.778901532955e-01
6.232387312187e-01,4.632387312187e-02,-6.772786141193e-08,-6.704797924943e-07,-6.704797924943e+01,4.495431521432e-05,3.330868853903e-05,-8.692325090048e+03,7.410166242208e-01,7.877883225401e-01
6.257929883139e-01,4.657929883139e-02,-6.939585731007e-08,-6.351293003585e-07,-6.351293003585e+01,4.033892281739e-05,3.341761896824e-05,-8.906398918650e+03,7.592663173882e-01,7.979388373524e-01
6.283472454090e-01,4.683472454090e-02,-7.097242845550e-08,-5.987876748900e-07,-5.987876748900e+01,3.585466796001e-05,3.351492797816e-05,-9.108739117173e+03,7.765157241120e-01,8.082236840284e-01
6.309015025042e-01,4.709015025042e-02,-7.245477264424e-08,-5.612224043652e-07,-5.612224043652e+01,3.149705871615e-05,3.360094479103e-05,-9.298986045324e+03,7.927341852264e-01,8.185126857404e-01
6.334557595993e-01,4.734557595993e-02,-7.383944107213e-08,-5.221722367621e-07,-5.221722367621e+01,2.726638448451e-05,3.367599326190e-05,-9.476697076888e+03,8.078839670549e-01,8.286656594788e-01
6.360100166945e-01,4.760100166945e-02,-7.512229692552e-08,-4.813737921012e-07,-4.813737921012e+01,2.317207277219e-05,3.374040965555e-05,-9.641341285179e+03,8.219198083472e-01,8.385350640499e-01
6.385642737896e-01,4.785642737896e-02,-7.629854591992e-08,-4.385900258976e-07,-4.385900258976e+01,1.923612108169e-05,3.379457037058e-05,-9.792303362424e+03,8.347892544053e-01,8.479691146993e-01
6.411185308848e-01,4.811185308848e-02,-7.736284029655e-08,-3.936379779748e-07,-3.936379779748e+01,1.549508577041e-05,3.383892658634e-05,-9.928896966893e+03,8.464337949195e-01,8.568153084280e-01
6.436727879800e-01,4.836727879800e-02,-7.830945111625e-08,-3.464132720378e-07,-3.464132720378e+01,1.200021550439e-05,3.387404162052e-05,-1.005038683542e+04,8.567907490509e-01,8.649242697979e-01
6.462270450751e-01,4.862270450751e-02,-7.913249741247e-08,-2.969090991256e-07,-2.969090991256e+01,8.815501314355e-06,3.390062596671e-05,-1.015601819335e+04,8.657957726157e-01,8.721537935446e-01
6.487813021703e-01,4.887813021703e-02,-7.982621546237e-08,-2.452278931691e-07,-2.452278931691e+01,6.013671958817e-06,3.391956472723e-05,-1.024505131333e+04,8.733858042035e-01,8.783729314322e-01
6.513355592654e-01,4.913355592654e-02,-8.038524758459e-08,-1.915845420604e-07,-1.915845420604e+01,3.670463675649e-06,3.393193261331e-05,-1.031679858012e+04,8.795022249409e-01,8.834659500521e-01
6.538898163606e-01,4.938898163606e-02,-8.080492781413e-08,-1.363007128661e-07,-1.363007128661e+01,1.857788432780e-06,3.393899290190e-05,-1.037066115474e+04,8.840939840850e-01,8.873359765648e-01
6.564440734558e-01,4.964440734558e-02,-8.108154171042e-08,-7.979063841366e-08,-7.979063841366e+00,6.366545978459e-07,3.394217862630e-05,-1.040616231867e+04,8.871204416073e-01,8.899081525658e-01
6.589983305509e-01,4.989983305509e-02,-8.121253942272e-08,-2.253944708746e-08,-2.253944708746e+00,5.080266750083e-08,3.394305659760e-05,-1.042297481914e+04,8.885536993616e-01,8.911321329159e-01
6.615525876461e-01,5.015525876461e-02,-8.119668479570e-08,3.492424415728e-08,3.492424415728e+00,1.219702829957e-07,3.394327725087e-05,-1.042094000556e+04,8.883802324612e-01,8.909837957716e-01
6.641068447412e-01,5.041068447412e-02,-8.103412842586e-08,9.205926475976e-08,9.205926475976e+00,8.474908228108e-07,3.394451537732e-05,-1.040007720578e+04,8.866016885958e-01,8.894660701665e-01
6.666611018364e-01,5.066611018364e-02,-8.072639873533e-08,1.483438450380e-07,1.483438450380e+01,2.200589636066e-06,3.394840816789e-05,-1.036058258046e+04,8.832347903697e-01,8.866088352375e-01
6.692153589316e-01,5.092153589316e-02,-8.027631178844e-08,2.033059952687e-07,2.033059952687e+01,4.133332771218e-06,3.395649740101e-05,-1.030281754876e+04,8.783103485958e-01,8.824678967072e-01
6.717696160267e-01,5.117696160267e-02,-7.968780717352e-08,2.565498480697e-07,2.565498480697e+01,6.581782454457e-06,3.397018198056e-05,-1.022728772510e+04,8.718714666646e-01,8.771230972831e-01
6.743238731219e-01,5.143238731219e-02,-7.896572324905e-08,3.077758458488e-07,3.077758458488e+01,9.472597128794e-06,3.399068548704e-05,-1.013461407377e+04,8.639710814913e-01,8.706756640424e-01
6.768781302170e-01,5.168781302170e-02,-7.811552989757e-08,3.567931799541e-07,3.567931799541e+01,1.273013732617e-05,3.401904123305e-05,-1.002549861011e+04,8.546690395530e-01,8.632449338996e-01
6.794323873122e-01,5.194323873122e-02,-7.714304022624e-08,4.035235519994e-07,4.035235519994e+01,1.628312570182e-05,3.405609489952e-05,-9.900687399573e+03,8.440289425779e-01,8.549646250332e-01
6.819866444073e-01,5.219866444073e-02,-7.605412410605e-08,4.479960753088e-07,4.479960753088e+01,2.007004834921e-05,3.410252257589e-05,-9.760933792783e+03,8.321150133526e-01,8.459788359176e-01
