time_s,Q_analytical_nC,Isrc_analytical_uA,Iload_analytical_uA,Q_empirical_nC,Isrc_empirical_uA,Iload_empirical_uA
2.622672037912e-02,-3.222721336959e+02,4.154722804521e-01,2.321956656235e-02,-3.242380439962e+02,1.264330109030e-01,6.500699676053e-03
2.636548609542e-02,-3.222140245432e+02,4.220766508926e-01,2.370846699350e-02,-3.242203373907e+02,1.287852480288e-01,6.650388034541e-03
2.650425181171e-02,-3.221549941584e+02,4.287499656187e-01,2.420496866881e-02,-3.242023020418e+02,1.311713010404e-01,6.802819611089e-03
2.664301752800e-02,-3.220950329511e+02,4.354925575701e-01,2.470914761321e-02,-3.241839332316e+02,1.335915365390e-01,6.958033037643e-03
2.678178324429e-02,-3.220341312850e+02,4.423047589004e-01,2.522108016865e-02,-3.241652261913e+02,1.360463240956e-01,7.116067353354e-03
2.692054896058e-02,-3.219722794777e+02,4.491869009650e-01,2.574084299280e-02,-3.241461761004e+02,1.385360362675e-01,7.276962007749e-03
2.705931467687e-02,-3.219094678009e+02,4.561393143066e-01,2.626851305762e-02,-3.241267780867e+02,1.410610486147e-01,7.440756863927e-03
2.719808039317e-02,-3.218456864803e+02,4.631623286456e-01,2.680416764795e-02,-3.241070272255e+02,1.436217397126e-01,7.607492201768e-03
2.733684610946e-02,-3.217809256963e+02,4.702562728649e-01,2.734788436016e-02,-3.240869185395e+02,1.462184911706e-01,7.777208721157e-03
2.747561182575e-02,-3.217151755832e+02,4.774214749988e-01,2.789974110064e-02,-3.240664469982e+02,1.488516876448e-01,7.949947545218e-03
2.761437754204e-02,-3.216484262304e+02,4.846582622186e-01,2.845981608443e-02,-3.240456075174e+02,1.515217168560e-01,8.125750223574e-03
2.775314325833e-02,-3.215806676814e+02,4.919669608220e-01,2.902818783374e-02,-3.240243949590e+02,1.542289696046e-01,8.304658735613e-03
2.789190897462e-02,-3.215118899349e+02,4.993478962168e-01,2.960493517645e-02,-3.240028041305e+02,1.569738397860e-01,8.486715493773e-03
2.803067469092e-02,-3.214420829444e+02,5.068013929101e-01,3.019013724467e-02,-3.239808297844e+02,1.597567244043e-01,8.671963346842e-03
2.816944040721e-02,-3.213712366183e+02,5.143277744940e-01,3.078387347323e-02,-3.239584666179e+02,1.625780235912e-01,8.860445583273e-03
2.830820612350e-02,-3.212993408204e+02,5.219273636321e-01,3.138622359815e-02,-3.239357092726e+02,1.654381406198e-01,9.052205934511e-03
2.844697183979e-02,-3.212263853694e+02,5.296004820447e-01,3.199726765512e-02,-3.239125523337e+02,1.683374819194e-01,9.247288578342e-03
2.858573755608e-02,-3.211523600399e+02,5.373474504977e-01,3.261708597798e-02,-3.238889903301e+02,1.712764570924e-01,9.445738142251e-03
2.872450327237e-02,-3.210772545617e+02,5.451685887873e-01,3.324575919711e-02,-3.238650177332e+02,1.742554789296e-01,9.647599706796e-03
2.886326898867e-02,-3.210010586204e+02,5.530642157234e-01,3.388336823792e-02,-3.238406289574e+02,1.772749634258e-01,9.852918809002e-03
2.900203470496e-02,-3.209237618576e+02,5.610346491198e-01,3.452999431919e-02,-3.238158183587e+02,1.803353297935e-01,1.006174144576e-02
2.914080042125e-02,-3.208453538705e+02,5.690802057775e-01,3.518571895154e-02,-3.237905802350e+02,1.834370004813e-01,1.027411407726e-02
2.927956613754e-02,-3.207658242128e+02,5.772012014709e-01,3.585062393575e-02,-3.237649088251e+02,1.865804011884e-01,1.049008363039e-02
2.941833185383e-02,-3.206851623942e+02,5.853979509318e-01,3.652479136113e-02,-3.237387983089e+02,1.897659608794e-01,1.070969750226e-02
2.955709757012e-02,-3.206033578809e+02,5.936707678372e-01,3.720830360392e-02,-3.237122428062e+02,1.929941118000e-01,1.093300356357e-02
2.969586328642e-02,-3.205204000955e+02,6.020199647928e-01,3.790124332554e-02,-3.236852363766e+02,1.962652894938e-01,1.116005016217e-02
2.983462900271e-02,-3.204362784176e+02,6.104458533174e-01,3.860369347098e-02,-3.236577730192e+02,1.995799328166e-01,1.139088612653e-02
2.997339471900e-02,-3.203509821833e+02,6.189487438300e-01,3.931573726705e-02,-3.236298466719e+02,2.029384839524e-01,1.162556076922e-02
3.011216043529e-02,-3.202645006860e+02,6.275289456325e-01,4.003745822068e-02,-3.236014512110e+02,2.063413884279e-01,1.186412389048e-02
3.025092615158e-02,-3.201768231761e+02,6.361867668956e-01,4.076894011716e-02,-3.235725804508e+02,2.097890951310e-01,1.210662578173e-02
3.038969186787e-02,-3.200879388612e+02,6.449225146427e-01,4.151026701845e-02,-3.235432281429e+02,2.132820563225e-01,1.235311722914e-02
3.052845758417e-02,-3.199978369067e+02,6.537364947350e-01,4.226152326132e-02,-3.235133879762e+02,2.168207276548e-01,1.260364951719e-02
3.066722330046e-02,-3.199065064353e+02,6.626290118539e-01,4.302279345566e-02,-3.234830535758e+02,2.204055681854e-01,1.285827443225e-02
3.080598901675e-02,-3.198139365277e+02,6.716003694877e-01,4.379416248259e-02,-3.234522185031e+02,2.240370403945e-01,1.311704426621e-02
3.094475473304e-02,-3.197201162226e+02,6.806508699136e-01,4.457571549270e-02,-3.234208762550e+02,2.277156101970e-01,1.338001182005e-02
3.108352044933e-02,-3.196250345167e+02,6.897808141817e-01,4.536753790417e-02,-3.233890202635e+02,2.314417469620e-01,1.364723040748e-02
3.122228616562e-02,-3.195286803651e+02,6.989905021006e-01,4.616971540095e-02,-3.233566438954e+02,2.352159235274e-01,1.391875385861e-02
3.136105188192e-02,-3.194310426813e+02,7.082802322179e-01,4.698233393085e-02,-3.233237404513e+02,2.390386162133e-01,1.419463652360e-02
3.149981759821e-02,-3.193321103376e+02,7.176503018064e-01,4.780547970367e-02,-3.232903031658e+02,2.429103048394e-01,1.447493327629e-02
3.163858331450e-02,-3.192318721650e+02,7.271010068460e-01,4.863923918928e-02,-3.232563252064e+02,2.468314727402e-01,1.475969951793e-02
3.177734903079e-02,-3.191303169535e+02,7.366326420057e-01,4.948369911569e-02,-3.232217996736e+02,2.508026067803e-01,1.504899118090e-02
3.191611474708e-02,-3.190274334525e+02,7.462455006301e-01,5.033894646711e-02,-3.231867195997e+02,2.548241973706e-01,1.534286473236e-02
3.205488046337e-02,-3.189232103707e+02,7.559398747191e-01,5.120506848197e-02,-3.231510779490e+02,2.588967384838e-01,1.564137717803e-02
3.219364617967e-02,-3.188176363762e+02,7.657160549113e-01,5.208215265094e-02,-3.231148676170e+02,2.630207276682e-01,1.594458606594e-02
3.233241189596e-02,-3.187107000970e+02,7.755743304681e-01,5.297028671494e-02,-3.230780814297e+02,2.671966660660e-01,1.625254949016e-02
3.247117761225e-02,-3.186023901211e+02,7.855149892534e-01,5.386955866309e-02,-3.230407121434e+02,2.714250584264e-01,1.656532609460e-02
3.260994332854e-02,-3.184926949967e+02,7.955383177188e-01,5.478005673069e-02,-3.230027524443e+02,2.757064131228e-01,1.688297507678e-02
3.274870904483e-02,-3.183816032322e+02,8.056446008848e-01,5.570186939712e-02,-3.229641949476e+02,2.800412421677e-01,1.720555619164e-02
3.288747476112e-02,-3.182691032965e+02,8.158341223217e-01,5.663508538384e-02,-3.229250321972e+02,2.844300612285e-01,1.753312975539e-02
3.302624047742e-02,-3.181551836194e+02,8.261071641326e-01,5.757979365218e-02,-3.228852566653e+02,2.888733896429e-01,1.786575664930e-02
3.316500619371e-02,-3.180398325917e+02,8.364640069348e-01,5.853608340129e-02,-3.228448607516e+02,2.933717504338e-01,1.820349832354e-02
3.330377191000e-02,-3.179230385653e+02,8.469049298417e-01,5.950404406601e-02,-3.228038367831e+02,2.979256703253e-01,1.854641680110e-02
3.344253762629e-02,-3.178047898533e+02,8.574302104447e-01,6.048376531463e-02,-3.227621770135e+02,3.025356797601e-01,1.889457468161e-02
3.358130334258e-02,-3.176850747306e+02,8.680401247933e-01,6.147533704679e-02,-3.227198736225e+02,3.072023129123e-01,1.924803514528e-02
3.372006905887e-02,-3.175638814339e+02,8.787349473772e-01,6.247884939124e-02,-3.226769187155e+02,3.119261077031e-01,1.960686195674e-02
3.385883477517e-02,-3.174411981618e+02,8.895149511069e-01,6.349439270361e-02,-3.226333043229e+02,3.167076058185e-01,1.997111946903e-02
3.399760049146e-02,-3.173170130752e+02,9.003804072952e-01,6.452205756420e-02,-3.225890223999e+02,3.215473527241e-01,2.034087262748e-02
3.413636620775e-02,-3.171913142975e+02,9.113315856373e-01,6.556193477566e-02,-3.225440648255e+02,3.264458976792e-01,2.071618697370e-02
3.427513192404e-02,-3.170640899147e+02,9.223687541921e-01,6.661411536078e-02,-3.224984234023e+02,3.314037937531e-01,2.109712864951e-02
3.441389764033e-02,-3.169353279758e+02,9.334921793622e-01,6.767869056010e-02,-3.224520898559e+02,3.364215978418e-01,2.148376440094e-02
3.455266335662e-02,-3.168050164929e+02,9.447021258747e-01,6.875575182964e-02,-3.224050558343e+02,3.414998706822e-01,2.187616158220e-02
3.469142907292e-02,-3.166731434414e+02,9.559988567609e-01,6.984539083855e-02,-3.223573129075e+02,3.466391768679e-01,2.227438815971e-02
3.483019478921e-02,-3.165396967606e+02,9.673826333364e-01,7.094769946668e-02,-3.223088525669e+02,3.518400848658e-01,2.267851271610e-02
3.496896050550e-02,-3.164046643534e+02,9.788537151812e-01,7.206276980227e-02,-3.222596662247e+02,3.571031670301e-01,2.308860445425e-02
3.510772622179e-02,-3.162680340868e+02,9.904123601202e-01,7.319069413947e-02,-3.222097452134e+02,3.624289996180e-01,2.350473320135e-02
3.524649193808e-02,-3.161297937922e+02,1.002058824202e+00,7.433156497592e-02,-3.221590807853e+02,3.678181776442e-01,2.392696942212e-02
3.538525765437e-02,-3.159899312657e+02,1.013793361677e+00,7.548547501032e-02,-3.221076641076e+02,3.732739155618e-01,2.435538584841e-02
3.552402337067e-02,-3.158484342682e+02,1.025616224981e+00,7.665251713990e-02,-3.220554855407e+02,3.788050975449e-01,2.479006259904e-02
3.566278908696e-02,-3.157052905255e+02,1.037527664709e+00,7.783278445796e-02,-3.220025337862e+02,3.844189178889e-01,2.523108963019e-02
3.580155480325e-02,-3.155604877291e+02,1.049527929600e+00,7.902637025130e-02,-3.219487972077e+02,3.901171077292e-01,2.567856230271e-02
3.594032051954e-02,-3.154140135357e+02,1.061617266510e+00,8.023336799771e-02,-3.218942640265e+02,3.959006960785e-01,2.613257756534e-02
3.607908623583e-02,-3.152658555682e+02,1.073795920395e+00,8.145387136338e-02,-3.218389223204e+02,4.017707201109e-01,2.659323352389e-02
3.621785195212e-02,-3.151160014156e+02,1.086064134290e+00,8.268797420030e-02,-3.217827600229e+02,4.077282251976e-01,2.706062944988e-02
3.635661766842e-02,-3.149644386332e+02,1.098422149283e+00,8.393577054364e-02,-3.217257649219e+02,4.137742649374e-01,2.753486578933e-02
3.649538338471e-02,-3.148111547429e+02,1.110870204497e+00,8.519735460912e-02,-3.216679246584e+02,4.199099011858e-01,2.801604417140e-02
3.663414910100e-02,-3.146561372339e+02,1.123408537069e+00,8.647282079033e-02,-3.216092267255e+02,4.261362040914e-01,2.850426741722e-02
3.677291481729e-02,-3.144993735623e+02,1.136037382126e+00,8.776226365605e-02,-3.215496584672e+02,4.324542521215e-01,2.899963954868e-02
3.691168053358e-02,-3.143408511518e+02,1.148756972762e+00,8.906577794753e-02,-3.214892070774e+02,4.388651320989e-01,2.950226579721e-02
3.705044624987e-02,-3.141805573939e+02,1.161567540018e+00,9.038345857575e-02,-3.214278595984e+02,4.453699392331e-01,3.001225261267e-02
3.718921196617e-02,-3.140184796483e+02,1.174469312860e+00,9.171540061867e-02,-3.213656029201e+02,4.519697771482e-01,3.052970767221e-02
3.732797768246e-02,-3.138546052430e+02,1.187462518154e+00,9.306169931844e-02,-3.213024237787e+02,4.586657579172e-01,3.105473988918e-02
3.746674339875e-02,-3.136889214745e+02,1.200547380646e+00,9.442245007856e-02,-3.212383087553e+02,4.654590020938e-01,3.158745942206e-02
3.760550911504e-02,-3.135214156086e+02,1.213724122937e+00,9.579774846110e-02,-3.211732442750e+02,4.723506387444e-01,3.212797768342e-02
3.774427483133e-02,-3.133520748799e+02,1.226992965461e+00,9.718769018379e-02,-3.211072166058e+02,4.793418054785e-01,3.267640734893e-02
3.788304054762e-02,-3.131808864931e+02,1.240354126463e+00,9.859237111717e-02,-3.210402118570e+02,4.864336484779e-01,3.323286236634e-02
3.802180626392e-02,-3.130078376223e+02,1.253807821973e+00,1.000118872816e-01,-3.209722159785e+02,4.936273225360e-01,3.379745796459e-02
3.816057198021e-02,-3.128329154121e+02,1.267354265787e+00,1.014463348446e-01,-3.209032147591e+02,5.009239910814e-01,3.437031066279e-02
3.829933769650e-02,-3.126561069773e+02,1.280993669439e+00,1.028958101173e-01,-3.208331938256e+02,5.083248262141e-01,3.495153827941e-02
3.843810341279e-02,-3.124773994039e+02,1.294726242179e+00,1.043604095523e-01,-3.207621386418e+02,5.158310087345e-01,3.554125994137e-02
3.857686912908e-02,-3.122967797485e+02,1.308552190952e+00,1.058402297397e-01,-3.206900345068e+02,5.234437281771e-01,3.613959609320e-02
3.871563484537e-02,-3.121142350397e+02,1.322471720367e+00,1.073353674050e-01,-3.206168665541e+02,5.311641828427e-01,3.674666850622e-02
3.885440056167e-02,-3.119297522774e+02,1.336485032684e+00,1.088459194053e-01,-3.205426197502e+02,5.389935798272e-01,3.736260028776e-02
3.899316627796e-02,-3.117433184340e+02,1.350592327778e+00,1.103719827267e-01,-3.204672788937e+02,5.469331350540e-01,3.798751589042e-02
3.913193199425e-02,-3.115549204539e+02,1.364793803122e+00,1.119136544807e-01,-3.203908286137e+02,5.549840733086e-01,3.862154112129e-02
3.927069771054e-02,-3.113645452546e+02,1.379089653759e+00,1.134710319016e-01,-3.203132533688e+02,5.631476282673e-01,3.926480315131e-02
3.940946342683e-02,-3.111721797266e+02,1.393480072282e+00,1.150442123431e-01,-3.202345374457e+02,5.714250425287e-01,3.991743052453e-02
3.954822914312e-02,-3.109778107339e+02,1.407965248804e+00,1.166332932749e-01,-3.201546649581e+02,5.798175676469e-01,4.057955316750e-02
3.968699485942e-02,-3.107814251141e+02,1.422545370934e+00,1.182383722797e-01,-3.200736198455e+02,5.883264641634e-01,4.125130239866e-02
3.982576057571e-02,-3.105830096792e+02,1.437220623756e+00,1.198595470500e-01,-3.199913858717e+02,5.969530016358e-01,4.193281093770e-02
3.996452629200e-02,-3.103825512154e+02,1.451991189800e+00,1.214969153847e-01,-3.199079466238e+02,6.056984586740e-01,4.262421291503e-02
4.010329200829e-02,-3.101800364841e+02,1.466857249015e+00,1.231505751857e-01,-3.198232855107e+02,6.145641229661e-01,4.332564388122e-02
4.024205772458e-02,-3.099754522217e+02,1.481818978750e+00,1.248206244551e-01,-3.197373857623e+02,6.235512913166e-01,4.403724081653e-02
4.038082344087e-02,-3.097687851401e+02,1.496876553723e+00,1.265071612908e-01,-3.196502304276e+02,6.326612696735e-01,4.475914214037e-02
4.051958915717e-02,-3.095600219274e+02,1.512030145996e+00,1.282102838845e-01,-3.195618023738e+02,6.418953731597e-01,4.549148772088e-02
4.065835487346e-02,-3.093491492476e+02,1.527279924951e+00,1.299300905169e-01,-3.194720842851e+02,6.512549261084e-01,4.623441888449e-02
4.079712058975e-02,-3.091361537418e+02,1.542626057262e+00,1.316666795552e-01,-3.193810586612e+02,6.607412620908e-01,4.698807842550e-02
4.093588630604e-02,-3.089210220280e+02,1.558068706872e+00,1.334201494495e-01,-3.192887078160e+02,6.703557239507e-01,4.775261061577e-02
4.107465202233e-02,-3.087037407016e+02,1.573608034960e+00,1.351905987288e-01,-3.191950138768e+02,6.800996638330e-01,4.852816121428e-02
4.121341773862e-02,-3.084842963357e+02,1.589244199924e+00,1.369781259981e-01,-3.190999587820e+02,6.899744432187e-01,4.931487747688e-02
4.135218345492e-02,-3.082626754820e+02,1.604977357346e+00,1.387828299343e-01,-3.190035242811e+02,6.999814329554e-01,5.011290816596e-02
4.149094917121e-02,-3.080388646705e+02,1.620807659971e+00,1.406048092830e-01,-3.189056919322e+02,7.101220132865e-01,5.092240356022e-02
4.162971488750e-02,-3.078128504102e+02,1.636735257674e+00,1.424441628550e-01,-3.188064431014e+02,7.203975738864e-01,5.174351546439e-02
4.176848060379e-02,-3.075846191897e+02,1.652760297443e+00,1.443009895220e-01,-3.187057589615e+02,7.308095138915e-01,5.257639721904e-02
4.190724632008e-02,-3.073541574771e+02,1.668882923341e+00,1.461753882137e-01,-3.186036204901e+02,7.413592419282e-01,5.342120371039e-02
4.204601203637e-02,-3.071214517211e+02,1.685103276485e+00,1.480674579136e-01,-3.185000084690e+02,7.520481761500e-01,5.427809138015e-02
4.218477775267e-02,-3.068864883508e+02,1.701421495017e+00,1.499772976555e-01,-3.183949034824e+02,7.628777442651e-01,5.514721823541e-02
4.232354346896e-02,-3.066492537762e+02,1.717837714076e+00,1.519050065197e-01,-3.182882859157e+02,7.738493835695e-01,5.602874385850e-02
4.246230918525e-02,-3.064097343890e+02,1.734352065773e+00,1.538506836291e-01,-3.181801359544e+02,7.849645409798e-01,5.692282941695e-02
4.260107490154e-02,-3.061679165628e+02,1.750964679160e+00,1.558144281456e-01,-3.180704335822e+02,7.962246730620e-01,5.782963767340e-02
4.273984061783e-02,-3.059237866532e+02,1.767675680202e+00,1.577963392660e-01,-3.179591585802e+02,8.076312460652e-01,5.874933299561e-02
4.287860633412e-02,-3.056773309989e+02,1.784485191753e+00,1.597965162183e-01,-3.178462905254e+02,8.191857359529e-01,5.968208136645e-02
4.301737205041e-02,-3.054285359215e+02,1.801393333521e+00,1.618150582580e-01,-3.177318087893e+02,8.308896284350e-01,6.062805039392e-02
4.315613776671e-02,-3.051773877264e+02,1.818400222048e+00,1.638520646636e-01,-3.176156925365e+02,8.427444189983e-01,6.158740932125e-02
4.329490348300e-02,-3.049238727029e+02,1.835505970676e+00,1.659076347330e-01,-3.174979207234e+02,8.547516129392e-01,6.256032903692e-02
4.343366919929e-02,-3.046679771249e+02,1.852710689518e+00,1.679818677797e-01,-3.173784720969e+02,8.669127253939e-01,6.354698208480e-02
4.357243491558e-02,-3.044096872511e+02,1.870014485432e+00,1.700748631283e-01,-3.172573251928e+02,8.792292813730e-01,6.454754267431e-02
4.371120063187e-02,-3.041489893258e+02,1.887417461993e+00,1.721867201108e-01,-3.171344583349e+02,8.917028157900e-01,6.556218669055e-02
4.384996634816e-02,-3.038858695790e+02,1.904919719459e+00,1.743175380623e-01,-3.170098496329e+02,9.043348734943e-01,6.659109170449e-02
4.398873206446e-02,-3.036203142271e+02,1.922521354748e+00,1.764674163171e-01,-3.168834769819e+02,9.171270093030e-01,6.763443698322e-02
4.412749778075e-02,-3.033523094732e+02,1.940222461404e+00,1.786364542043e-01,-3.167553180602e+02,9.300807880315e-01,6.869240350015e-02
4.426626349704e-02,-3.030818415078e+02,1.958023129571e+00,1.808247510439e-01,-3.166253503284e+02,9.431977845270e-01,6.976517394531e-02
4.440502921333e-02,-3.028088965090e+02,1.975923445962e+00,1.830324061422e-01,-3.164935510278e+02,9.564795836986e-01,7.085293273564e-02
4.454379492962e-02,-3.025334606432e+02,1.993923493828e+00,1.852595187881e-01,-3.163598971793e+02,9.699277805490e-01,7.195586602528e-02
4.468256064591e-02,-3.022555200653e+02,2.012023352933e+00,1.875061882483e-01,-3.162243655814e+02,9.835439802076e-01,7.307416171599e-02
4.482132636221e-02,-3.019750609197e+02,2.030223099517e+00,1.897725137633e-01,-3.160869328094e+02,9.973297979595e-01,7.420800946743e-02
4.496009207850e-02,-3.016920693401e+02,2.048522806274e+00,1.920585945429e-01,-3.159475752138e+02,1.011286859280e+00,7.535760070765e-02
4.509885779479e-02,-3.014065314506e+02,2.066922542316e+00,1.943645297621e-01,-3.158062689186e+02,1.025416799864e+00,7.652312864347e-02
4.523762351108e-02,-3.011184333658e+02,2.085422373144e+00,1.966904185563e-01,-3.156629898203e+02,1.039721265660e+00,7.770478827092e-02
4.537638922737e-02,-3.008277611918e+02,2.104022360621e+00,1.990363600171e-01,-3.155177135863e+02,1.054201912899e+00,7.890277638578e-02
4.551515494366e-02,-3.005345010259e+02,2.122722562938e+00,2.014024531880e-01,-3.153704156532e+02,1.068860408128e+00,8.011729159401e-02
4.565392065996e-02,-3.002386389579e+02,2.141523034584e+00,2.037887970597e-01,-3.152210712260e+02,1.083698428242e+00,8.134853432233e-02
4.579268637625e-02,-2.999401610702e+02,2.160423826316e+00,2.061954905652e-01,-3.150696552759e+02,1.098717660512e+00,8.259670682879e-02
4.593145209254e-02,-2.996390534384e+02,2.179424985130e+00,2.086226325762e-01,-3.149161425397e+02,1.113919802623e+00,8.386201321331e-02
4.607021780883e-02,-2.993353021319e+02,2.198526554225e+00,2.110703218975e-01,-3.147605075173e+02,1.129306562700e+00,8.514465942830e-02
