time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
7.803170010131e-02,4.614088429245e-03,1.921268004052e-01,5.826833032645e-08,3.847405844852e-06,5.686707615415e-09,4.686341944523e-07,4.686341944523e+02,2.196180082100e-04,1.485651357205e-06
7.809190974645e-02,4.625663566122e-03,1.923676389858e-01,5.850027871546e-08,3.857286268104e-06,5.714978562557e-09,4.704494715202e-07,4.704494715202e+02,2.213227052537e-04,1.498925799148e-06
7.815211939159e-02,4.637253203804e-03,1.926084775664e-01,5.873282182796e-08,3.867160934714e-06,5.743358937097e-09,4.722690737939e-07,4.722690737939e+02,2.230380780621e-04,1.512303201686e-06
7.821232903673e-02,4.648857342292e-03,1.928493161469e-01,5.896595931105e-08,3.877029636420e-06,5.771848999289e-09,4.740929958088e-07,4.740929958088e+02,2.247641686749e-04,1.525784208871e-06
7.827253868187e-02,4.660475981586e-03,1.930901547275e-01,5.919969079931e-08,3.886892164575e-06,5.800449009056e-09,4.759212319914e-07,4.759212319914e+02,2.265010190602e-04,1.539369467280e-06
7.833274832701e-02,4.672109121684e-03,1.933309933080e-01,5.943401591475e-08,3.896748310161e-06,5.829159225981e-09,4.777537766594e-07,4.777537766594e+02,2.282486711123e-04,1.553059626016e-06
7.839295797215e-02,4.683756762589e-03,1.935718318886e-01,5.966893426677e-08,3.906597863799e-06,5.857979909302e-09,4.795906240211e-07,4.795906240211e+02,2.300071666489e-04,1.566855336703e-06
7.845316761729e-02,4.695418904299e-03,1.938126704692e-01,5.990444545216e-08,3.916440615758e-06,5.886911317905e-09,4.814317681754e-07,4.814317681754e+02,2.317765474085e-04,1.580757253481e-06
7.851337726243e-02,4.707095546814e-03,1.940535090497e-01,6.014054905506e-08,3.926276355969e-06,5.915953710317e-09,4.832772031121e-07,4.832772031121e+02,2.335568550479e-04,1.594766032998e-06
7.857358690757e-02,4.718786690135e-03,1.942943476303e-01,6.037724464696e-08,3.936104874033e-06,5.945107344701e-09,4.851269227112e-07,4.851269227112e+02,2.353481311392e-04,1.608882334409e-06
7.863379655271e-02,4.730492334261e-03,1.945351862108e-01,6.061453178669e-08,3.945925959231e-06,5.974372478847e-09,4.869809207430e-07,4.869809207430e+02,2.371504171677e-04,1.623106819370e-06
7.869400619785e-02,4.742212479193e-03,1.947760247914e-01,6.085241002035e-08,3.955739400540e-06,6.003749370167e-09,4.888391908680e-07,4.888391908680e+02,2.389637545285e-04,1.637440152032e-06
